Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,0,400,304,387,328,487,206,439,275,315,280,482,359,440,409,191,319,425,287,371,370,535,393
2,1,400,542,456,382,530,494,439,470,531,697,388,427,558,225,484,478,344,727,512,562,435,363
3,0,400,309,377,387,406,205,567,189,534,241,280,317,430,394,398,212,267,206,422,363,420,425
2,0,384,350,352,365,623,459,232,280,421,293,367,401,309,369,315,252,354,215,339,514,240,452
2,1,400,498,565,484,571,611,364,424,245,595,474,522,375,367,323,465,374,545,427,518,269,614
3,0,400,288,245,324,480,417,441,250,423,442,272,146,557,426,320,360,464,193,471,260,301,361
3,0,400,337,501,473,333,339,332,234,359,292,381,218,391,263,401,351,385,296,457,218,544,279
3,0,400,336,294,280,263,402,257,347,466,212,381,398,490,405,469,300,298,305,223,138,412,402
3,0,400,258,461,225,452,218,305,261,319,256,522,197,342,41,507,221,386,370,371,181,550,67
2,1,400,505,498,566,311,425,417,539,499,664,334,576,306,531,504,643,360,602,306,495,293,604
2,0,379,350,148,301,406,167,481,421,63,452,532,369,238,240,360,315,438,349,318,297,463,611
2,1,400,477,418,452,475,310,401,435,383,497,246,471,437,350,481,403,366,490,318,362,554,521
2,1,400,473,445,353,488,529,277,464,433,446,487,561,309,463,488,449,495,465,471,282,405,320
3,0,400,307,469,378,522,215,270,251,342,342,482,282,289,341,569,483,444,376,278,324,355,70
2,0,388,350,450,295,339,296,375,526,386,285,481,466,285,348,324,207,436,193,232,249,450,296
2,1,400,513,382,444,389,514,517,571,328,442,380,422,431,479,558,465,223,499,387,541,514,543
3,1,402,450,428,489,268,473,414,607,447,485,564,406,395,388,396,491,273,526,383,294,279,595
2,1,400,482,441,504,393,477,389,564,234,438,374,369,303,437,486,541,449,440,413,380,392,454
2,0,415,350,272,382,475,381,398,455,259,308,225,329,260,335,481,409,516,419,357,291,427,309
2,1,400,455,359,661,628,240,269,321,121,465,343,524,410,631,547,483,227,446,568,490,292,508
3,1,392,450,239,451,454,646,437,256,329,381,371,344,560,240,276,510,337,597,360,601,457,254
2,1,400,476,314,595,462,385,528,498,312,647,321,411,388,392,396,326,352,487,492,377,522,535
2,1,400,538,459,555,416,616,224,574,393,645,571,486,448,561,530,577,426,600,500,576,379,673
2,1,400,518,327,486,462,584,399,511,387,356,511,472,353,745,462,447,475,519,255,352,303,359
2,0,354,350,434,305,328,144,388,408,536,335,487,434,420,411,256,436,393,493,250,460,335,261
3,1,406,450,345,424,416,359,506,319,314,228,341,492,442,536,289,399,384,436,264,298,469,670
2,1,400,468,353,300,507,668,434,258,404,354,452,500,517,455,513,433,570,503,573,381,404,363
3,1,396,450,345,416,334,427,524,535,297,320,374,427,439,506,273,395,451,435,390,426,304,600
3,1,397,450,380,413,262,413,227,445,503,351,353,521,623,610,364,394,471,569,505,565,403,484
3,1,413,450,482,514,411,396,402,405,441,402,451,453,583,537,517,490,477,498,401,445,464,622
2,0,381,350,307,336,325,237,429,461,418,407,365,383,230,329,424,339,368,561,346,460,184,457
3,1,376,450,474,542,287,377,356,527,257,470,451,445,516,608,235,305,531,520,301,437,485,447
2,1,400,455,378,360,156,463,378,565,516,479,167,523,201,549,276,561,445,648,549,514,287,353
2,0,369,350,440,402,245,419,358,242,626,317,300,194,111,417,329,286,404,272,242,410,216,422
3,1,448,450,462,553,255,377,557,326,511,582,409,470,465,337,367,136,445,432,396,301,617,375
2,1,400,461,458,472,327,615,479,686,382,486,550,499,398,393,541,370,312,479,413,483,412,412
2,1,400,457,308,425,560,488,371,530,506,345,365,254,611,460,358,386,391,464,354,545,258,399
3,0,400,307,437,401,491,209,344,311,374,281,165,411,578,242,491,264,544,221,362,476,551,232
3,0,400,277,509,281,392,224,426,353,284,149,477,383,197,361,398,368,439,364,426,43,417,248
3,0,400,332,525,361,340,309,400,337,556,407,486,289,356,522,326,222,317,430,330,462,464,228
3,0,400,308,449,486,246,413,460,221,339,498,225,197,210,361,456,393,473,266,484,173,341,131
3,1,384,450,411,505,504,446,466,496,335,306,349,424,375,552,264,472,327,491,452,450,333,332
3,1,376,450,246,221,216,420,356,412,345,379,438,523,402,245,405,410,224,422,398,361,447,480
2,0,378,350,584,406,384,315,341,472,313,334,512,282,363,353,443,347,382,287,548,302,223,392
2,1,400,467,488,315,490,633,334,345,293,480,442,431,527,343,366,615,320,642,401,528,551,462
2,1,400,495,179,496,177,467,321,377,489,474,507,682,422,576,250,405,223,639,395,485,367,604
2,1,400,463,336,540,402,599,500,317,297,591,324,359,397,570,414,621,408,498,493,658,452,475
3,1,413,450,344,513,300,491,466,244,412,425,489,326,412,525,339,319,188,387,513,431,452,237
3,1,359,450,266,458,454,354,519,441,318,493,418,551,323,276,332,536,479,475,537,506,381,571
3,1,446,450,366,580,360,490,239,401,480,304,425,380,464,510,342,398,488,381,292,347,551,426
2,1,400,458,507,508,220,646,389,551,268,501,466,632,390,333,379,631,558,592,310,501,396,462
2,1,400,485,449,556,463,323,486,564,331,460,169,278,464,263,604,323,425,552,416,692,378,505
2,0,390,350,199,467,366,388,446,348,471,282,482,234,566,509,409,262,442,319,414,410,398,156
3,1,413,450,448,544,214,502,389,492,340,406,497,394,464,372,374,536,663,549,459,569,280,551
3,1,433,450,337,336,579,285,281,303,396,511,432,441,427,360,395,445,393,453,466,471,585,377
3,1,444,450,389,653,473,247,223,390,290,217,369,405,386,356,405,481,381,572,466,441,579,508
3,0,400,343,420,205,330,537,227,309,436,541,476,369,437,152,410,356,378,418,415,450,469,299
3,1,352,450,532,470,338,442,396,643,512,445,428,522,663,484,163,405,268,357,266,590,460,537
3,0,400,340,416,339,325,338,491,308,388,295,333,256,273,243,452,338,515,422,186,183,356,211
3,1,426,450,221,507,431,380,438,305,664,402,376,256,505,401,359,626,493,502,373,521,497,482
2,1,400,525,368,432,594,485,524,502,282,530,451,561,460,398,472,559,384,359,478,462,566,378
2,1,400,522,258,419,489,453,409,422,573,638,461,489,398,595,272,673,457,481,426,562,487,440
2,0,442,350,374,450,356,555,551,286,485,245,620,327,550,421,393,441,444,386,389,416,502,317
2,1,400,495,413,460,327,514,430,460,251,514,320,477,364,479,241,472,253,537,390,269,474,494
3,0,400,271,453,397,563,314,302,311,615,177,400,258,237,374,409,168,405,307,408,405,256,260
2,1,400,513,192,530,375,599,276,432,457,419,415,499,556,557,361,311,491,486,473,427,301,553
3,1,424,450,339,323,346,368,371,445,187,458,406,500,470,618,525,403,378,414,475,501,285,636
2,0,363,350,336,323,298,433,216,349,326,404,434,183,274,154,462,375,501,307,409,286,353,383
2,0,398,350,389,444,491,203,272,407,278,470,528,354,457,221,484,502,233,395,328,200,306,326
2,0,400,350,271,410,480,192,232,297,310,332,296,358,388,411,423,391,442,368,459,245,228,364
3,1,379,450,307,444,349,385,340,451,447,406,347,455,235,280,302,430,651,468,228,492,251,448
2,1,400,525,363,276,512,520,414,487,228,423,423,508,470,623,455,646,440,475,376,419,459,552
2,1,400,530,463,529,202,474,314,626,564,515,586,554,526,669,377,701,341,496,529,548,385,507
2,0,352,350,367,120,393,352,347,314,384,298,617,288,495,509,391,388,184,260,297,113,306,523
3,0,400,341,250,50,203,326,531,339,274,473,277,268,321,403,445,243,337,363,374,466,455,270
2,0,419,350,497,290,563,242,306,277,344,294,463,403,542,206,477,348,505,314,359,446,357,294
2,1,400,512,268,617,222,510,352,464,365,530,292,509,365,336,226,254,360,609,432,619,422,573
3,1,357,450,313,400,385,480,368,454,312,588,355,377,436,386,297,312,436,350,264,404,329,513
3,1,351,450,322,490,397,456,432,307,381,408,312,517,391,493,371,334,362,246,426,414,285,468
2,1,400,474,424,364,382,571,294,300,131,429,540,505,488,524,464,563,363,351,432,498,284,427
2,0,409,350,432,382,498,213,202,373,535,241,414,543,321,306,166,349,413,405,373,194,467,491
3,0,400,328,414,415,591,468,351,328,258,159,284,338,344,435,465,321,400,195,389,364,323,407
2,1,400,533,344,578,416,448,237,718,302,360,410,551,348,584,565,468,382,669,382,511,437,542
3,1,420,450,521,488,406,319,496,199,653,386,538,414,526,255,780,523,236,584,462,544,438,372
3,1,443,450,528,508,443,499,459,359,300,381,517,418,213,509,626,438,543,488,436,250,607,487
2,1,400,522,417,540,506,314,367,714,393,454,470,660,395,427,272,517,461,645,358,507,306,571
3,1,445,450,631,449,478,604,355,506,646,541,439,261,625,319,374,353,420,395,319,294,462,516
3,1,444,450,351,412,506,373,385,412,496,265,293,684,494,443,403,403,412,416,437,457,336,395
2,1,400,546,405,497,449,521,230,494,280,427,310,424,280,624,324,511,379,529,609,379,611,692
2,1,400,451,321,445,196,438,460,472,232,477,326,423,370,439,233,524,333,469,404,353,438,418
2,1,400,468,368,472,417,514,305,399,260,598,283,344,460,508,551,300,472,460,463,385,270,386
3,0,400,306,523,329,326,353,371,207,472,302,311,118,310,367,389,267,294,131,571,289,458,499
2,0,422,350,428,120,471,317,553,263,505,322,371,158,542,378,379,377,445,535,534,302,538,336
2,0,389,350,342,323,463,309,288,383,231,286,545,344,443,301,246,373,413,365,359,388,397,489
2,1,400,471,593,669,393,225,496,457,470,206,401,579,341,502,295,450,332,659,393,469,424,686
3,1,405,450,455,503,359,417,311,385,344,510,205,369,289,399,746,393,509,504,330,524,285,425
3,1,361,450,258,493,403,373,342,426,361,476,457,460,366,341,336,549,221,306,335,447,294,334
3,0,400,339,342,404,491,271,358,384,430,255,383,383,313,383,239,355,415,283,315,261,456,416
3,0,400,258,321,169,473,288,406,346,404,264,319,163,426,139,337,217,301,63,435,188,450,312
2,1,400,451,482,520,559,386,547,456,278,224,377,276,620,508,452,511,327,409,520,473,443,268
3,0,400,280,428,229,507,301,408,223,499,158,440,389,268,233,326,340,485,190,484,64,301,186
3,0,400,264,368,258,412,303,559,251,444,171,395,105,394,380,509,196,432,204,415,158,404,197
3,0,400,302,417,467,550,179,419,334,301,417,266,431,275,193,622,331,376,289,317,297,465,154
2,0,383,350,331,266,378,332,413,336,369,343,362,460,468,350,535,499,406,265,445,521,247,403
3,0,400,347,356,361,334,217,323,417,594,362,493,111,293,388,423,380,434,466,401,409,521,200
2,1,400,517,233,405,500,645,282,470,480,348,528,454,321,578,387,601,398,592,385,429,307,585
2,1,400,461,373,507,545,296,419,562,431,567,317,444,434,542,516,315,393,473,299,537,442,484
3,0,400,278,455,220,448,109,380,289,353,294,545,399,398,220,482,283,454,246,423,331,648,385
2,1,400,471,437,476,339,671,328,327,502,293,369,335,319,479,482,484,387,650,288,539,374,334
3,1,370,450,538,456,339,485,208,218,308,628,412,533,130,427,429,556,454,537,206,560,457,496
2,0,428,350,503,273,569,319,520,342,558,506,519,191,364,273,479,347,386,359,317,408,432,388
2,1,400,521,324,504,516,606,546,661,398,531,423,492,430,561,263,539,328,461,493,576,410,507
2,1,400,474,319,538,594,462,349,568,434,635,389,374,478,487,485,525,275,510,445,515,488,354
2,1,400,484,356,515,335,427,596,687,573,539,285,544,345,439,277,597,185,438,554,706,272,623
3,1,426,450,333,522,521,390,226,543,354,523,446,362,535,499,435,561,237,358,375,557,355,582
2,1,400,480,338,417,393,643,501,324,454,353,513,428,337,473,485,597,251,567,500,452,176,456
3,0,400,276,540,352,328,459,510,387,413,89,275,492,282,237,418,294,263,495,523,240,275,261
3,0,400,324,488,244,327,241,416,372,443,449,401,295,523,172,482,268,426,406,375,412,292,338
3,1,372,450,277,212,405,381,429,431,440,497,426,469,200,526,373,458,269,485,432,485,691,350
3,1,369,450,345,234,496,449,338,513,401,534,305,520,504,422,419,390,276,439,258,422,380,436
2,1,400,461,371,571,615,616,479,305,364,402,490,576,395,631,352,330,565,476,535,649,336,396
2,1,400,519,323,453,363,438,477,637,370,593,420,670,367,497,470,614,407,643,312,675,377,577
3,1,434,450,434,686,475,519,521,492,488,246,238,475,384,372,539,324,608,439,384,503,471,481
2,1,400,487,460,319,611,430,308,471,453,485,470,548,421,578,363,378,441,434,503,672,365,337
2,1,400,461,265,450,295,392,530,543,501,541,434,226,445,426,461,314,372,494,313,332,336,448
3,0,400,297,433,189,353,358,215,359,360,236,298,275,397,281,220,109,409,392,400,197,348,218
3,0,400,264,456,369,386,179,360,276,405,194,542,283,256,243,643,429,360,156,541,231,477,210
2,0,379,350,448,192,297,361,384,288,383,327,407,329,371,347,420,186,537,237,333,367,334,225
3,0,400,287,389,137,423,364,492,460,535,257,349,337,350,252,315,346,397,497,374,32,391,327
2,1,400,461,614,331,309,636,442,541,357,496,404,457,385,334,335,405,462,474,511,435,267,415
3,1,369,450,415,389,407,445,466,452,280,471,225,526,347,414,442,410,259,334,527,357,484,603
3,0,400,269,237,222,541,168,293,350,494,268,319,113,376,331,413,510,343,294,262,253,482,323
2,0,396,350,423,283,352,648,478,344,429,433,327,277,389,523,416,294,420,581,379,287,169,209
3,1,393,450,406,326,318,360,357,532,375,450,463,364,445,604,581,254,361,415,303,324,486,640
2,1,400,479,402,569,366,507,387,391,310,468,506,441,414,420,514,600,323,561,295,242,149,427
3,1,363,450,401,353,252,552,367,417,313,421,295,441,233,596,485,320,586,368,287,282,337,512
3,1,445,450,465,383,512,330,616,374,586,488,505,368,380,436,340,400,557,462,516,518,385,430
3,1,358,450,416,362,337,285,402,307,366,392,357,485,331,256,414,499,542,350,290,378,324,485
3,1,444,450,526,559,544,564,413,235,439,414,478,390,370,445,380,305,258,290,497,293,430,553
2,0,449,350,535,318,572,586,342,494,602,370,336,428,487,256,529,190,467,261,520,471,390,264
2,1,400,459,494,271,403,423,359,300,439,389,451,407,402,263,566,566,349,489,394,565,330,507
3,0,400,278,363,346,447,242,475,276,417,350,450,341,233,259,461,316,430,477,253,270,363,271
3,0,400,276,524,232,505,343,402,105,342,273,305,188,279,264,373,354,421,269,558,358,225,367
3,0,400,291,382,188,437,420,432,164,260,294,199,137,570,274,247,208,495,218,293,66,343,174
3,0,400,265,392,200,395,194,338,339,452,240,396,301,450,244,464,273,499,133,312,146,323,465
2,1,400,517,262,550,576,538,368,633,326,466,412,437,429,363,284,684,256,604,460,364,441,561
3,1,430,450,429,474,480,533,406,560,325,444,415,410,154,440,562,640,400,542,349,417,434,271
3,0,400,277,475,314,353,318,442,403,479,133,372,433,488,345,179,358,352,183,453,293,469,402
2,0,430,350,524,356,400,332,502,287,502,308,457,306,491,476,323,372,424,395,342,377,326,417
3,0,400,350,481,309,586,424,438,446,278,384,358,256,217,343,328,394,279,351,366,439,516,265
3,1,398,450,492,406,499,483,276,569,256,335,434,371,411,518,486,562,177,401,594,574,536,577
2,1,400,498,351,544,219,301,433,468,308,530,425,541,419,593,358,642,580,498,418,590,302,344
3,1,403,450,490,458,439,461,642,481,489,503,415,406,432,344,446,494,456,443,233,464,371,496
3,1,422,450,415,440,325,462,201,521,390,394,419,550,543,431,318,396,399,394,425,427,444,506
3,0,400,310,301,394,604,355,365,313,393,445,349,191,311,596,484,145,394,273,402,329,427,232
3,0,400,294,339,305,454,222,252,224,338,299,288,282,351,309,381,169,395,283,385,350,457,305
3,1,422,450,542,377,370,548,590,319,244,366,450,577,393,457,308,467,364,493,364,403,395,612
2,1,400,484,426,435,477,384,436,468,407,410,527,590,408,323,316,515,404,644,461,458,526,528
3,1,377,450,391,509,333,464,222,419,364,519,371,483,376,502,429,229,255,355,321,441,352,519
3,0,400,330,431,341,276,359,448,395,410,488,258,248,525,299,547,286,411,259,451,248,293,367
2,1,400,503,364,460,565,644,489,577,407,523,341,593,466,502,633,426,575,575,401,584,359,536
2,0,361,350,340,443,264,391,395,514,343,339,358,172,205,429,387,383,381,189,412,373,333,400
2,1,400,508,673,418,350,432,439,451,579,486,216,592,427,384,307,421,294,387,323,611,468,458
3,0,400,331,484,356,444,160,268,267,442,371,467,201,304,373,466,411,272,264,254,367,464,284
2,1,400,548,544,558,558,477,385,504,295,399,481,471,515,379,507,538,302,424,381,684,348,597
2,1,400,489,423,630,295,407,557,479,442,322,318,346,354,324,436,472,422,602,337,532,246,484
3,1,380,450,411,501,375,384,289,273,468,348,319,417,318,266,314,346,398,380,444,372,428,474
3,0,400,335,446,369,423,607,351,458,457,497,566,233,212,438,421,265,465,123,358,237,590,336
2,0,440,350,547,390,503,229,492,233,334,471,349,188,400,382,364,344,490,398,445,270,392,279
3,1,384,450,391,358,320,644,321,489,184,383,497,432,333,566,386,309,344,482,559,543,477,285
3,0,400,326,341,293,403,472,288,438,364,177,534,399,363,316,262,269,345,308,330,68,504,246
3,0,400,279,621,286,284,129,524,243,504,80,481,252,183,346,426,361,285,283,357,58,364,142
2,0,378,350,440,226,433,379,612,410,204,423,403,276,382,145,290,340,529,469,250,388,409,324
3,0,400,319,522,412,315,212,499,272,434,233,462,546,384,202,388,251,500,466,398,154,413,399
2,1,400,547,478,574,486,571,563,598,514,531,526,524,466,619,381,365,303,651,268,454,571,427
3,0,400,276,337,173,427,384,381,325,426,254,524,299,376,135,457,330,274,311,441,242,330,244
3,1,393,450,344,520,551,399,405,290,316,338,213,433,432,436,240,504,253,387,401,456,268,550
3,0,400,329,174,350,437,272,143,320,366,304,460,365,429,535,256,317,391,522,435,537,479,225
3,1,441,450,315,459,682,501,240,416,330,370,571,589,450,613,330,350,373,399,519,435,334,685
3,1,397,450,282,357,361,475,408,229,307,570,364,351,428,649,403,460,317,509,515,382,471,588
2,0,407,350,212,293,321,198,327,555,483,233,479,253,260,417,306,353,239,259,325,382,530,397
3,0,400,262,332,277,276,60,630,256,550,149,346,318,466,226,374,113,442,425,465,231,397,269
3,0,400,341,388,466,597,323,309,299,446,239,347,274,279,281,486,436,435,331,288,260,551,190
2,1,400,451,280,411,304,496,359,290,333,211,305,429,633,540,313,431,328,424,501,426,403,436
3,1,421,450,573,342,519,442,290,423,408,594,418,434,281,338,226,373,394,388,574,544,381,418
3,0,400,331,511,322,646,343,251,339,414,270,334,376,488,450,113,456,467,170,382,368,400,400
3,0,400,251,327,158,381,451,479,285,259,161,442,331,326,364,386,212,466,283,347,274,344,137
3,0,400,282,331,320,316,242,418,209,284,191,308,166,464,197,618,279,642,180,243,298,267,178
2,1,400,456,331,765,461,398,458,409,186,544,430,439,450,348,516,529,371,413,452,459,405,448
3,0,400,274,282,174,460,296,425,280,351,326,492,319,275,188,370,258,351,265,369,178,486,313
2,1,400,507,392,279,496,496,570,408,283,442,433,473,496,474,437,546,408,514,397,488,320,451
3,1,354,450,309,585,477,435,377,616,374,432,368,651,220,389,167,339,283,277,437,694,246,509
3,1,408,450,445,576,502,448,292,462,502,361,377,446,425,287,199,394,598,534,350,274,221,416
2,0,379,350,336,453,457,477,379,450,315,306,426,465,540,504,423,569,237,286,338,457,378,232
3,0,400,266,358,313,192,234,413,281,593,466,295,402,416,173,148,94,307,156,353,206,290,265
2,1,400,542,431,552,478,497,406,639,297,546,347,703,256,337,406,531,331,693,109,441,318,369
3,0,400,270,365,371,368,337,475,188,435,328,556,343,241,318,495,278,230,245,514,340,491,248
3,0,400,327,395,344,485,229,589,355,454,635,461,352,425,491,533,310,528,414,273,344,372,242
3,1,358,450,363,361,528,340,267,499,398,526,340,445,463,500,286,490,129,343,414,425,327,384
2,1,400,454,413,378,548,376,604,455,283,363,253,371,505,422,271,406,450,526,414,467,492,377
2,0,371,350,428,284,374,180,174,262,201,343,444,351,302,310,519,439,433,264,366,391,456,380
2,0,408,350,321,351,319,511,274,223,382,317,356,270,308,414,165,259,592,232,272,264,330,432
2,0,431,350,519,549,483,304,395,351,464,236,496,286,541,340,562,432,440,438,471,508,336,435
3,0,400,269,314,124,408,281,421,431,353,327,405,266,437,223,415,215,428,192,470,179,476,231
3,0,400,323,470,231,419,367,449,217,352,394,247,223,467,257,260,479,169,287,469,280,608,337
3,1,407,450,294,420,554,472,206,365,262,480,358,496,309,361,531,382,297,458,536,569,407,388
2,0,423,350,335,217,568,218,378,436,414,440,414,180,416,95,491,232,388,258,484,393,370,426
2,0,356,350,404,386,462,326,170,221,474,197,602,507,278,510,402,384,309,264,306,351,357,341
3,1,397,450,406,659,588,476,346,344,319,526,462,415,424,366,440,400,284,268,391,505,440,392
3,0,400,257,318,268,626,246,413,342,398,279,256,203,302,182,271,240,424,245,278,407,549,219
3,1,385,450,363,318,553,464,358,463,490,394,343,553,299,550,337,484,398,682,420,358,464,374
3,1,352,450,385,528,251,429,288,457,448,541,392,465,346,375,313,335,448,437,526,779,361,347
3,1,360,450,289,608,406,398,499,443,256,405,444,644,459,452,529,567,656,382,389,465,288,410
