Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
2,0,368,350,313,278,290,257,282,404,290,186,421,244,492,333,604,420,314,453,642,377,376,311
3,1,365,450,371,481,334,486,284,566,612,648,391,435,570,281,386,500,342,323,311,483,196,516
2,1,400,535,501,430,357,338,254,748,572,622,578,535,478,390,489,533,260,583,415,648,550,518
3,1,426,450,454,323,406,514,493,335,336,491,403,562,231,431,412,491,413,326,300,296,382,521
2,0,415,350,317,382,339,350,550,311,472,418,377,285,425,230,478,223,421,228,736,331,404,301
2,0,445,350,589,406,435,226,545,366,206,336,384,211,371,210,497,345,392,446,437,345,208,195
3,1,401,450,443,592,398,406,407,513,409,530,331,441,326,421,211,573,353,557,371,476,478,394
3,1,432,450,480,390,408,629,378,298,532,467,498,589,396,261,454,549,427,550,390,445,489,441
3,1,362,450,202,416,550,425,432,299,367,475,307,717,329,550,359,462,486,537,436,620,367,431
3,0,400,264,509,255,387,343,404,323,388,333,419,223,182,236,334,433,363,335,468,392,533,374
3,1,408,450,350,457,391,480,405,352,360,465,408,331,140,363,458,351,360,384,487,415,322,478
2,0,381,350,359,498,260,411,525,319,364,310,312,285,380,343,317,325,444,353,166,296,368,344
2,1,400,517,623,563,391,463,305,401,355,588,353,531,653,496,520,497,448,371,336,436,278,343
2,1,400,473,512,626,615,637,510,354,415,561,429,707,478,527,497,369,503,432,353,643,235,491
2,0,394,350,185,165,146,400,509,429,314,102,609,394,419,397,472,300,307,352,406,320,522,331
2,1,400,510,240,702,314,404,370,596,378,489,638,595,547,610,377,530,596,471,285,644,435,533
3,0,400,283,176,393,361,211,467,20,435,272,481,251,497,281,454,350,136,509,328,274,316,308
3,0,400,331,414,385,521,302,403,391,566,351,770,283,409,193,299,360,345,200,528,282,270,275
3,0,400,310,356,290,389,337,433,307,358,172,286,235,362,269,384,416,421,409,485,287,354,165
3,1,400,450,520,284,467,205,366,506,318,609,411,559,582,323,498,386,444,433,206,515,428,529
2,1,400,507,407,476,487,744,311,555,430,600,331,465,283,462,413,476,241,494,386,490,286,511
3,0,400,271,553,191,485,282,523,206,509,254,364,275,506,387,419,296,486,390,269,345,594,304
3,0,400,291,380,285,247,487,421,298,518,298,352,233,399,504,357,196,478,533,513,309,366,258
3,0,400,331,523,229,394,149,299,273,225,457,325,522,465,226,425,317,388,352,445,281,422,331
3,0,400,291,467,305,156,341,418,258,354,210,151,127,404,273,467,162,174,596,400,239,452,321
3,1,440,450,417,518,462,318,461,429,417,312,240,553,441,653,508,610,510,338,492,499,424,473
3,1,377,450,462,352,496,466,194,614,451,285,448,536,360,485,406,554,409,598,350,592,504,479
2,0,443,350,366,519,527,434,266,601,534,351,321,401,457,344,327,410,498,157,321,384,382,336
2,1,400,528,359,719,268,716,588,570,505,707,394,622,445,532,428,464,349,449,344,478,342,532
3,0,400,293,431,207,241,167,388,268,426,267,398,246,284,475,502,509,372,233,478,306,363,576
3,0,400,330,507,506,565,242,387,387,432,346,282,330,263,228,428,190,467,283,452,231,416,274
2,0,369,350,430,246,402,230,225,253,347,248,316,306,255,163,265,266,347,311,299,211,333,294
3,0,400,305,449,313,376,256,392,437,589,325,405,210,397,451,137,83,366,317,272,248,300,442
3,1,409,450,262,480,388,447,413,599,426,418,473,536,271,585,455,510,471,714,409,516,274,452
3,1,444,450,310,274,626,486,702,225,400,355,378,610,496,215,571,470,445,353,366,295,410,629
3,0,400,302,304,342,597,211,518,310,428,193,245,316,427,207,338,389,285,267,363,390,561,313
3,1,361,450,339,686,507,634,363,573,344,592,571,497,312,418,398,451,241,735,395,317,452,428
2,0,438,350,350,477,502,227,391,402,363,323,517,410,450,564,416,468,488,387,385,259,436,496
2,0,419,350,584,292,475,343,241,373,433,400,371,288,521,276,587,311,550,331,484,335,347,551
2,1,400,458,422,353,331,458,370,276,354,284,353,697,360,204,330,518,510,377,501,311,297,466
3,1,376,450,541,507,419,516,511,486,432,589,439,679,525,436,494,519,475,548,528,539,206,509
2,1,400,502,480,480,360,585,434,738,351,382,512,649,285,447,369,587,532,412,341,341,543,367
2,1,400,535,461,523,504,594,402,594,462,517,332,595,332,477,422,474,302,539,419,538,331,465
2,0,350,350,326,407,381,516,262,414,465,323,515,449,336,272,332,228,478,383,277,435,229,526
3,0,400,258,419,242,282,366,274,201,257,364,414,91,405,317,289,290,230,184,213,328,360,248
2,1,400,455,308,424,381,567,241,612,531,471,366,482,269,547,393,514,491,498,353,444,375,662
3,1,406,450,392,543,383,247,305,325,345,416,505,603,495,302,224,318,288,507,368,622,308,479
3,0,400,288,370,331,353,85,259,404,570,312,473,414,421,184,364,438,423,165,225,238,328,312
2,0,440,350,429,372,466,259,378,339,486,274,576,111,460,446,563,267,458,379,335,372,362,352
3,0,400,265,314,156,324,364,429,290,402,333,204,297,399,277,274,192,445,254,461,172,437,224
3,1,448,450,543,383,501,484,434,470,637,493,472,620,404,461,609,542,536,451,479,600,527,399
3,1,383,450,479,536,533,545,345,573,506,386,396,397,446,563,388,509,446,509,483,498,342,701
3,1,374,450,288,552,283,446,326,447,285,469,385,393,595,433,265,492,449,389,132,512,390,300
3,1,372,450,364,531,227,391,462,384,506,301,527,307,416,272,358,197,359,421,329,383,461,59
3,1,383,450,312,460,524,683,456,386,454,431,379,390,335,441,415,389,537,365,285,467,558,375
2,0,353,350,386,370,276,136,271,397,374,379,373,409,534,433,384,487,202,411,305,334,252,514
3,1,372,450,357,499,353,298,314,541,453,414,339,593,334,417,405,564,124,317,265,415,237,395
2,0,446,350,298,367,447,377,489,229,386,496,521,468,538,373,428,347,376,419,403,479,380,392
2,1,400,496,423,536,407,364,438,600,585,344,219,493,347,590,522,279,269,316,371,453,347,272
2,1,400,491,328,585,608,537,240,412,135,681,433,551,570,587,425,490,271,448,347,656,332,292
3,1,389,450,277,365,292,411,546,425,428,431,353,349,281,491,310,429,501,361,229,560,428,330
3,0,400,326,358,524,454,112,393,386,288,437,391,372,342,191,413,435,320,377,450,333,382,541
3,1,360,450,437,418,380,344,259,429,239,458,473,533,455,395,349,324,268,464,449,433,388,402
3,1,351,450,290,582,435,522,205,489,330,500,362,469,400,494,358,589,419,416,341,345,252,481
3,0,400,336,491,347,251,350,435,360,346,480,358,400,316,562,284,321,462,325,294,355,377,316
3,0,400,317,471,221,359,411,462,275,399,295,446,433,577,319,327,282,329,344,448,333,574,406
2,1,400,488,495,528,410,403,365,514,198,537,316,607,324,466,416,693,559,500,406,682,440,583
2,1,400,469,449,657,430,553,216,417,426,532,374,426,389,283,270,445,396,378,360,502,477,417
3,1,365,450,243,691,502,357,321,372,284,376,337,389,249,496,417,585,494,607,418,583,180,542
2,0,410,350,372,384,347,179,292,409,289,321,707,136,341,499,505,594,347,410,304,603,465,550
3,0,400,286,338,339,436,171,430,169,262,395,425,234,444,214,514,281,528,281,533,282,368,364
3,1,433,450,242,603,421,526,209,474,448,462,466,488,330,426,476,437,525,333,531,338,425,402
2,0,402,350,492,439,390,415,369,379,358,162,545,424,440,347,381,405,384,244,444,540,358,226
3,1,357,450,410,182,336,421,269,588,427,496,303,556,278,390,526,507,275,379,509,485,597,384
3,1,381,450,314,491,398,537,368,490,318,375,495,408,425,336,438,467,355,534,416,356,299,554
3,0,400,304,420,459,285,340,475,246,429,134,326,406,350,183,433,388,335,198,456,232,525,313
2,1,400,455,453,433,265,418,212,504,532,607,417,483,507,627,320,286,294,478,498,306,358,371
2,1,400,483,613,515,481,496,521,339,512,322,432,612,245,506,273,398,359,558,251,493,353,472
2,1,400,505,402,448,198,436,301,560,358,549,363,453,179,623,426,499,345,435,500,426,469,663
3,1,372,450,292,430,274,361,528,335,418,550,486,434,426,520,379,392,364,362,368,382,359,566
3,0,400,302,498,442,361,313,176,277,397,75,264,332,391,347,514,250,525,241,315,129,498,194
3,0,400,296,577,300,346,420,465,273,288,535,414,297,381,319,433,311,609,336,364,217,404,229
2,0,369,350,473,143,510,139,388,431,382,204,456,410,194,449,191,164,283,300,345,550,417,362
3,0,400,259,321,284,394,337,474,322,426,249,458,352,405,340,396,177,239,107,523,181,397,258
3,1,429,450,408,496,345,326,369,509,490,603,348,497,474,608,302,545,346,360,417,606,276,459
2,0,436,350,352,300,446,254,459,366,388,208,385,364,371,219,476,279,389,361,489,601,655,264
2,1,400,483,310,469,381,507,436,670,486,679,510,424,342,605,350,401,360,251,399,547,398,492
2,0,365,350,471,405,346,323,171,268,554,295,565,247,395,317,369,389,235,314,451,263,435,494
3,1,435,450,279,440,460,397,507,342,454,595,429,471,87,459,388,364,611,437,445,479,349,377
3,1,446,450,474,438,445,522,520,420,303,534,436,458,368,437,477,544,533,317,321,380,408,567
2,1,400,453,361,198,513,427,497,438,434,426,297,451,302,383,355,573,568,436,404,518,405,321
2,0,375,350,284,426,270,283,303,386,360,160,464,403,362,408,435,307,502,256,376,246,435,347
3,0,400,339,418,287,468,435,409,490,405,531,561,533,279,397,321,469,435,223,455,195,591,492
3,0,400,303,410,196,404,361,350,229,355,278,412,299,440,300,486,277,304,377,585,196,270,324
2,0,388,350,303,270,317,469,217,417,404,347,505,532,465,233,510,414,537,405,310,476,365,405
3,1,376,450,290,563,426,572,478,357,262,663,521,494,437,619,513,432,313,566,386,580,441,583
2,0,362,350,365,494,283,294,312,329,282,482,196,186,324,427,377,276,265,313,437,382,328,199
3,1,389,450,321,453,438,325,471,521,471,478,398,402,474,625,409,287,299,436,420,474,422,563
3,1,384,450,327,368,514,253,325,452,494,539,337,445,122,500,380,664,337,449,315,471,448,530
2,1,400,525,523,651,346,472,440,529,513,730,202,443,419,481,459,502,553,530,501,487,394,442
2,1,400,487,255,407,199,559,662,420,492,580,433,568,377,480,348,465,413,543,484,624,514,680
3,0,400,277,345,351,538,59,458,353,280,250,499,170,378,321,515,259,455,418,387,435,483,390
3,1,422,450,406,468,526,547,592,473,479,413,261,402,200,292,374,485,381,298,425,321,508,448
3,1,397,450,552,437,399,449,179,541,517,444,396,533,262,455,359,474,400,427,438,252,465,373
3,0,400,309,259,291,412,600,553,412,449,285,634,436,311,364,441,289,259,377,571,329,261,307
2,0,440,350,596,397,317,439,380,495,271,358,324,288,418,519,392,179,350,449,389,202,495,308
3,1,388,450,366,500,273,489,369,443,412,389,473,440,423,440,366,275,360,389,378,588,279,323
2,1,400,466,468,436,339,446,491,597,410,487,335,613,415,448,302,588,398,495,383,423,373,550
3,1,395,450,543,493,458,632,575,553,289,422,416,377,521,485,378,401,322,488,355,499,353,387
2,0,424,350,535,414,398,272,479,410,539,176,450,344,381,480,576,450,338,287,350,109,555,254
2,0,429,350,324,406,394,377,407,226,318,321,469,309,424,566,556,506,455,182,308,399,440,259
2,0,397,350,354,135,351,462,442,194,316,197,339,606,424,203,318,208,609,534,398,359,391,201
2,1,400,477,433,442,421,494,348,745,440,410,374,296,331,316,473,495,334,432,346,400,427,478
3,0,400,328,284,168,324,345,423,414,425,113,433,382,421,326,477,279,308,336,300,387,437,431
3,1,420,450,404,341,346,529,468,559,471,484,407,422,466,280,343,413,582,520,380,591,519,424
2,0,397,350,382,543,383,384,386,270,355,424,510,450,366,465,246,276,471,241,427,407,441,261
3,0,400,301,526,246,501,369,439,189,417,344,397,165,323,353,605,153,471,526,491,455,557,349
2,1,400,498,558,410,367,558,333,535,360,360,507,398,301,562,520,513,605,469,341,403,472,377
3,1,410,450,478,354,375,437,536,465,112,382,477,545,162,592,297,486,347,343,300,278,446,351
3,0,400,250,548,301,593,393,435,196,460,255,423,361,347,203,543,394,344,249,422,173,423,160
2,0,445,350,309,660,389,199,389,299,654,412,394,306,410,666,296,344,407,507,437,391,185,177
3,1,412,450,522,383,503,446,326,392,348,453,494,315,380,459,313,273,425,495,509,275,588,670
2,1,400,535,469,404,374,477,574,707,394,611,441,582,585,426,318,462,304,473,342,520,454,627
3,1,398,450,412,642,448,468,383,569,328,288,443,403,575,231,622,455,354,454,192,445,536,497
3,0,400,335,198,249,552,392,479,335,558,321,415,395,579,325,403,399,522,246,435,358,492,278
3,0,400,293,343,439,182,296,438,229,262,235,424,314,283,235,286,477,318,417,561,342,522,436
3,0,400,323,521,380,637,369,359,281,499,323,352,386,479,265,357,356,526,308,410,382,310,464
2,0,414,350,204,409,379,312,370,349,450,289,333,534,383,532,275,244,348,327,298,277,399,321
3,0,400,330,373,304,510,329,338,233,390,182,387,454,233,315,423,346,288,301,292,374,473,141
2,0,373,350,359,387,315,446,430,353,488,261,106,344,519,322,302,317,464,355,287,394,320,489
2,0,374,350,426,302,159,486,204,295,285,351,399,410,287,453,347,452,237,301,275,110,227,515
3,0,400,304,406,280,424,385,476,255,363,368,440,209,416,103,498,285,298,279,518,382,439,393
3,0,400,344,451,405,458,69,529,445,433,234,594,540,256,397,376,433,451,340,240,471,446,115
3,0,400,340,264,474,342,237,452,271,352,367,401,368,372,143,595,470,405,247,526,355,464,161
3,0,400,306,331,238,363,215,461,388,407,508,409,305,412,301,454,121,394,315,614,160,295,432
2,0,371,350,344,265,415,289,400,473,220,344,258,424,388,392,270,109,436,382,425,231,572,217
2,1,400,481,461,386,330,578,477,633,437,542,384,676,681,639,321,465,416,635,436,608,386,488
3,1,357,450,444,407,449,311,333,530,415,610,400,397,211,460,448,309,267,528,242,330,504,527
2,0,393,350,509,349,495,248,422,463,230,395,349,144,436,360,498,340,393,337,436,319,481,309
2,1,400,538,569,539,382,595,323,491,471,645,530,546,323,717,360,556,500,556,401,697,423,474
2,1,400,505,459,462,628,486,341,467,441,610,335,639,429,540,517,419,661,386,536,469,405,547
2,1,400,467,398,484,303,418,337,338,228,529,426,515,372,399,569,540,439,415,339,453,335,626
3,0,400,287,375,406,378,277,514,413,428,342,428,171,663,172,411,229,395,34,419,244,464,223
2,1,400,530,260,528,344,560,425,687,216,350,401,711,445,621,372,549,555,647,495,494,285,594
2,0,407,350,373,291,421,497,346,376,444,435,459,254,499,470,388,522,465,428,327,265,511,246
2,0,414,350,600,267,279,454,411,430,281,382,416,314,253,505,206,393,375,268,477,406,319,456
3,1,365,450,318,485,184,503,334,350,378,419,351,349,328,456,475,559,253,485,364,474,414,355
3,0,400,307,368,331,532,183,497,303,162,234,431,337,401,447,441,339,338,443,254,398,332,278
3,0,400,253,525,250,414,383,358,242,175,203,426,272,405,242,185,340,376,76,294,363,318,209
2,0,415,350,469,405,531,435,387,253,386,498,667,447,203,312,411,291,193,186,378,408,345,342
2,0,431,350,620,305,292,1,357,281,460,283,246,319,524,358,343,408,660,481,367,253,389,331
3,0,400,313,585,436,432,480,468,246,447,278,379,483,285,185,510,482,459,175,245,383,295,289
3,0,400,258,458,166,406,393,354,270,360,140,351,158,239,104,314,244,271,237,320,419,545,106
3,1,413,450,236,421,505,441,231,221,534,594,407,263,276,331,332,450,477,400,481,345,590,774
2,1,400,492,355,463,364,531,458,563,309,374,502,639,533,367,343,439,341,483,483,421,279,613
2,0,448,350,543,413,396,273,333,322,479,179,418,433,593,282,439,338,336,215,367,496,419,329
3,0,400,277,525,345,302,398,428,170,427,421,494,343,383,312,340,219,335,395,435,401,348,279
3,1,425,450,349,309,501,668,406,366,324,379,420,426,582,441,254,451,242,549,477,492,453,624
2,1,400,533,153,501,314,326,310,608,381,707,255,609,274,522,333,477,343,672,369,585,526,666
2,1,400,505,244,611,503,617,651,465,399,544,341,635,482,415,261,420,535,559,353,373,501,465
2,0,356,350,495,373,307,444,183,287,510,440,458,216,190,310,451,452,554,563,378,442,357,170
3,0,400,259,569,356,347,329,421,193,422,346,362,271,428,250,354,149,315,186,422,225,262,294
2,0,426,350,409,350,289,545,389,227,487,291,364,317,323,475,442,453,344,390,475,428,418,238
3,1,361,450,479,316,381,483,338,461,392,531,251,340,285,440,311,402,195,276,298,393,271,416
3,1,354,450,233,248,318,465,345,526,319,422,390,297,366,425,232,507,383,482,368,237,289,369
2,0,429,350,508,273,644,479,460,449,452,387,536,367,392,538,332,291,257,217,387,417,408,303
2,0,391,350,489,377,430,359,590,291,384,314,432,414,352,364,579,256,438,475,358,465,348,361
3,1,363,450,451,529,220,220,489,554,328,192,395,382,220,361,265,323,440,299,288,269,479,462
3,1,364,450,265,569,340,386,292,493,397,335,307,519,348,615,426,470,339,553,387,445,215,284
3,0,400,289,484,517,279,490,512,240,477,427,433,261,219,353,557,316,533,321,295,294,466,276
2,0,402,350,525,469,404,537,411,355,302,398,250,239,345,347,397,240,376,439,389,403,478,236
2,1,400,530,471,582,254,569,333,575,268,514,551,592,463,757,321,598,517,705,461,554,455,349
2,1,400,519,375,387,459,522,375,614,560,509,313,497,504,590,379,660,475,515,325,641,341,374
2,0,368,350,242,504,481,375,412,422,431,503,290,328,411,204,260,427,444,543,334,408,230,172
2,1,400,542,388,484,369,616,454,641,361,533,339,320,362,553,461,636,543,653,488,654,284,633
3,0,400,336,522,211,471,288,469,284,511,468,231,463,318,361,476,364,400,321,399,269,478,249
3,0,400,267,411,344,406,364,325,207,382,239,436,189,333,424,551,191,363,382,481,185,518,76
2,0,380,350,519,356,449,358,532,279,316,153,445,250,602,441,390,414,365,211,269,241,425,289
3,1,361,450,572,465,382,541,390,523,384,428,286,369,384,568,149,344,293,309,389,542,375,357
3,1,390,450,459,436,265,620,359,356,437,315,492,304,402,384,569,492,427,543,329,172,442,520
2,0,403,350,528,292,448,419,268,269,252,498,402,349,462,396,439,229,458,475,436,237,246,456
3,0,400,337,574,187,418,346,540,425,556,357,394,294,330,491,320,352,360,432,385,249,236,236
3,0,400,280,310,346,529,338,196,182,542,258,503,233,498,295,400,120,542,95,308,276,525,262
2,1,400,509,279,483,367,425,421,514,316,496,496,728,296,586,653,578,548,477,369,486,418,551
2,0,352,350,403,331,258,223,262,362,392,317,463,532,284,413,503,438,301,155,224,213,92,391
3,1,369,450,451,613,322,367,210,611,294,475,409,565,325,502,443,505,305,471,392,327,318,536
3,1,441,450,390,437,461,537,492,313,286,430,452,572,388,377,409,485,368,547,412,412,506,175
2,0,410,350,394,447,503,278,321,199,489,291,547,365,345,452,645,446,328,257,287,326,282,272
2,1,400,521,265,688,206,509,334,597,228,483,305,528,397,582,529,427,422,557,425,684,344,580
3,0,400,315,314,238,549,399,262,456,460,293,293,408,298,276,368,299,393,347,379,337,583,365
3,0,400,302,402,269,559,337,469,163,430,288,396,457,433,203,425,227,473,252,386,193,316,275
2,1,400,498,271,402,429,414,405,451,611,606,275,354,385,595,436,587,395,369,394,470,432,591
2,0,412,350,487,140,419,279,495,555,282,296,509,542,377,101,532,572,542,233,500,419,317,407
3,1,437,450,409,346,465,517,440,382,448,568,590,608,421,258,557,520,418,279,408,591,472,472
3,0,400,296,405,462,413,411,377,243,391,222,461,107,410,137,237,260,434,289,319,299,303,411
3,0,400,300,380,234,432,232,628,185,358,327,434,206,557,250,312,234,251,405,284,331,393,404
2,1,400,511,268,672,506,498,264,540,591,459,524,539,446,393,607,522,312,384,376,404,551,440
2,0,414,350,195,324,396,190,302,279,330,462,542,322,307,220,483,327,376,392,386,349,296,401
3,0,400,329,470,423,174,409,415,288,220,191,416,384,416,347,333,289,311,263,369,107,406,548
3,0,400,266,413,150,500,152,370,369,420,199,413,485,360,276,521,300,418,129,367,105,437,298
2,0,410,350,431,283,326,416,492,279,393,410,462,352,332,354,390,247,489,413,344,321,432,442
3,0,400,295,365,223,470,292,338,227,463,330,376,257,392,168,599,236,362,465,476,406,474,484
3,1,432,450,292,367,563,488,373,445,491,275,295,410,391,490,468,383,655,509,342,475,390,432
2,1,400,455,500,417,472,568,448,456,154,484,386,360,567,469,460,456,369,644,529,550,343,395
2,0,407,350,406,186,331,337,353,227,530,313,525,355,588,362,398,500,419,385,430,267,330,500
2,0,388,350,495,378,332,323,294,267,301,607,176,293,309,393,455,451,513,344,391,199,343,264
3,0,400,348,345,349,225,254,233,303,397,293,306,263,468,490,439,242,270,362,295,518,491,292
2,1,400,475,470,573,488,493,494,312,456,448,375,392,425,409,339,479,464,471,435,470,402,534
2,0,406,350,563,381,571,220,485,397,340,544,417,199,343,265,410,309,537,323,613,110,416,361
2,0,411,350,464,533,405,316,402,294,328,332,363,343,613,199,633,303,449,521,402,502,553,351
2,1,400,545,412,344,322,622,670,635,404,482,384,533,379,362,413,630,394,683,482,562,445,297
2,0,420,350,472,278,285,354,309,381,353,290,583,370,380,273,564,356,509,513,366,350,322,235
3,1,441,450,456,503,413,749,569,596,314,502,317,621,325,431,275,400,290,390,609,739,627,264
