Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
3,1,383,450,256,403,452,429,316,346,401,372,418,482,439,517,440,466,204,251,319,418,249,322
3,1,443,450,468,379,578,462,389,542,206,643,613,292,399,305,381,533,594,515,313,448,318,305
2,0,411,350,465,528,353,387,501,433,386,362,317,533,143,427,386,552,497,225,344,376,425,389
3,0,400,346,442,606,308,248,376,438,311,354,346,375,328,284,392,67,538,405,550,412,490,244
2,1,400,490,375,487,275,333,314,591,581,483,474,362,389,417,505,279,489,436,375,411,472,559
2,0,367,350,304,442,407,327,518,252,371,241,287,253,282,362,356,302,525,344,457,377,354,336
3,1,423,450,413,499,443,358,477,558,450,386,422,453,537,619,488,527,339,367,205,459,495,352
2,1,400,474,382,541,151,560,423,656,491,511,276,548,376,497,459,497,329,422,76,443,443,375
3,1,440,450,500,392,457,546,485,445,537,496,407,559,419,618,564,563,354,405,410,544,344,637
2,0,409,350,398,298,314,231,377,314,318,419,458,469,315,377,434,502,564,404,528,414,499,342
2,1,400,515,353,398,304,450,497,487,384,493,557,540,454,440,445,546,308,476,360,552,425,358
2,0,419,350,147,549,509,115,362,226,424,395,412,467,382,408,447,266,586,470,457,319,491,277
2,0,359,350,254,179,481,366,426,140,173,320,323,283,423,344,278,245,278,391,503,400,354,498
3,1,356,450,261,432,131,428,275,312,475,474,209,727,276,441,309,460,328,607,109,458,177,411
3,0,400,316,516,521,192,380,627,295,301,185,425,197,242,278,500,143,385,338,282,357,323,371
2,1,400,491,469,619,418,531,368,519,226,331,418,508,385,362,418,477,404,451,298,685,356,618
2,0,398,350,319,361,377,173,265,347,202,491,366,260,390,443,465,292,524,316,278,364,501,290
2,0,439,350,447,393,430,388,335,350,457,398,285,544,559,332,508,302,460,375,393,462,459,254
2,0,374,350,463,467,422,408,436,511,413,392,289,486,378,238,317,469,263,510,462,297,293,189
2,1,400,535,430,608,376,609,320,596,419,657,399,635,281,650,402,494,464,677,287,550,410,454
3,0,400,349,475,297,441,444,588,397,518,472,306,364,427,271,360,523,358,265,176,147,356,58
2,1,400,504,290,556,420,588,323,707,280,616,289,528,508,593,372,369,548,551,205,790,282,533
3,0,400,264,374,225,283,368,448,225,508,339,463,204,481,234,372,134,483,201,194,308,468,298
3,1,436,450,294,576,262,387,500,352,346,380,336,421,536,524,528,236,361,346,446,435,525,379
2,0,376,350,224,458,405,365,382,390,571,436,431,265,371,451,465,367,472,233,381,388,379,446
2,0,425,350,426,310,637,418,509,444,526,411,347,461,381,380,451,384,371,336,618,510,403,338
2,1,400,535,257,605,151,585,509,453,457,681,481,537,407,522,344,530,583,619,457,590,416,500
2,1,400,468,503,505,312,573,443,462,480,438,419,608,260,528,364,360,415,374,388,486,333,441
3,1,350,450,359,505,399,492,429,363,367,520,229,424,334,433,370,495,375,466,259,514,298,396
2,1,400,525,273,553,379,574,424,550,317,562,571,691,373,646,338,453,369,759,489,608,302,266
3,1,394,450,549,316,459,327,351,487,322,505,435,395,420,402,257,503,495,554,274,374,354,273
2,1,400,530,485,699,507,301,436,502,582,524,398,339,520,543,325,492,375,550,365,560,424,504
2,1,400,532,337,444,478,630,265,712,519,451,362,503,550,549,259,449,292,621,437,594,417,550
3,0,400,306,512,268,373,141,355,265,460,373,443,305,483,285,275,108,555,430,314,114,334,263
2,1,400,475,475,405,265,417,361,535,303,716,359,747,492,525,527,445,532,445,419,591,467,507
3,0,400,303,347,415,416,317,348,189,547,296,467,291,358,281,523,554,228,268,507,231,343,423
3,0,400,268,255,178,375,340,377,206,435,230,462,195,433,172,329,304,356,325,461,288,456,295
3,0,400,312,214,406,481,414,471,390,370,78,520,455,403,523,560,265,467,133,517,400,466,436
3,1,378,450,277,501,465,391,313,501,301,339,302,381,187,687,450,418,400,428,240,377,312,336
3,1,353,450,433,475,292,447,381,546,545,446,221,496,490,473,283,384,299,448,353,511,356,402
3,0,400,323,394,492,318,480,411,443,411,265,392,304,485,310,322,318,344,320,475,309,278,304
3,1,446,450,449,415,441,417,249,550,544,475,480,357,411,471,492,405,519,499,437,627,551,475
2,1,400,497,419,643,486,581,363,509,496,549,182,393,420,524,382,494,497,321,427,594,405,534
3,0,400,345,110,450,541,135,249,416,417,429,394,388,324,473,431,172,427,352,300,260,314,384
3,0,400,289,206,300,443,116,459,195,347,268,250,316,470,264,268,211,429,314,394,319,492,469
2,1,400,470,444,515,511,450,501,253,493,342,430,456,449,457,174,486,313,617,470,450,528,687
3,1,353,450,566,418,489,362,388,449,478,497,360,481,423,521,333,499,393,369,322,600,477,511
3,1,385,450,384,465,502,557,250,474,310,521,325,473,290,363,268,451,446,478,371,468,295,438
3,0,400,267,519,312,510,412,396,324,315,193,371,285,397,521,348,329,582,94,407,195,602,249
2,0,371,350,164,308,395,454,383,284,384,293,385,498,595,305,351,398,459,444,309,424,265,581
3,0,400,314,435,391,202,258,454,613,357,235,287,514,354,335,513,283,205,287,407,160,372,239
2,0,351,350,192,267,426,331,279,302,320,644,238,343,420,239,473,369,285,371,360,439,468,298
3,1,387,450,662,516,462,724,253,374,399,531,242,215,412,590,319,602,416,457,430,440,409,512
2,0,411,350,497,349,390,301,400,485,190,352,399,291,419,443,699,373,310,305,190,443,438,404
3,0,400,262,419,232,280,74,622,330,526,320,493,311,400,382,359,175,444,263,320,144,510,311
2,1,400,506,432,508,326,550,508,548,361,475,489,705,450,648,366,575,486,487,449,447,439,600
3,1,446,450,448,372,384,512,429,371,599,599,442,590,617,559,455,457,502,550,281,373,391,390
2,0,428,350,374,386,317,288,493,315,266,323,407,241,496,316,289,222,519,434,454,494,355,367
3,1,440,450,410,362,420,467,381,561,402,399,357,290,295,426,450,494,504,408,487,389,513,442
2,0,426,350,296,171,389,298,418,327,283,340,271,319,400,285,351,375,517,222,172,354,221,325
3,0,400,315,407,503,492,28,455,284,432,381,485,185,351,243,463,362,436,418,195,76,433,361
2,0,367,350,561,211,477,569,423,474,311,312,590,329,390,278,322,316,278,462,451,408,305,360
2,1,400,519,255,605,409,530,389,647,448,413,379,479,429,550,427,590,448,603,198,260,332,554
2,0,429,350,402,483,468,258,403,305,449,300,471,274,271,251,356,299,506,395,322,251,309,391
2,0,402,350,345,466,362,403,573,316,326,440,368,227,314,238,427,386,491,247,556,228,393,335
3,1,428,450,321,442,489,513,371,629,401,266,507,721,243,156,472,394,621,499,393,392,338,517
2,1,400,477,319,490,476,249,292,621,397,464,327,380,223,387,349,518,231,514,481,439,338,453
2,1,400,454,506,394,429,425,322,461,451,275,420,484,426,584,530,526,432,355,329,576,358,261
3,0,400,297,243,402,307,336,376,90,402,246,273,279,410,174,415,179,371,333,336,262,513,183
2,1,400,452,456,398,591,451,362,464,384,509,333,322,327,468,413,521,386,554,580,440,276,541
2,1,400,451,336,346,399,483,483,579,329,614,622,354,492,387,387,305,518,502,387,464,245,470
2,0,403,350,432,392,274,179,473,272,297,266,219,425,551,239,201,269,322,335,453,487,461,449
2,1,400,531,416,537,526,310,340,468,500,515,438,649,511,497,364,593,574,611,492,491,612,602
2,0,363,350,312,150,453,471,560,563,304,341,308,310,345,525,300,325,440,438,420,229,330,227
2,0,358,350,505,452,336,336,245,410,658,480,319,424,272,471,409,467,448,376,343,380,445,380
3,1,373,450,473,405,404,692,483,595,328,567,374,399,565,543,411,501,215,328,574,519,287,474
2,0,421,350,408,197,395,235,340,327,359,363,425,428,553,425,604,407,548,414,456,325,368,312
2,0,446,350,598,341,352,312,574,158,323,434,467,430,351,327,445,370,303,353,437,356,453,246
2,0,370,350,438,443,414,239,397,421,575,263,348,338,399,448,431,410,543,400,235,184,408,379
2,1,400,475,495,498,630,697,313,554,380,546,444,513,534,301,312,526,372,404,531,497,448,507
3,1,390,450,411,397,427,346,522,501,511,338,561,506,448,419,345,489,452,625,568,452,306,436
3,1,372,450,306,517,308,367,279,455,284,664,278,532,374,395,334,517,508,492,415,300,207,256
3,1,449,450,373,387,631,596,463,434,394,705,493,561,475,404,391,467,575,393,612,475,207,443
2,0,396,350,492,481,485,298,190,261,467,376,263,319,440,320,167,243,405,399,238,327,299,289
2,1,400,495,352,423,287,349,351,401,145,377,439,553,370,545,406,382,181,688,597,446,407,379
2,1,400,527,363,574,538,545,434,554,408,657,397,740,548,607,346,542,180,597,341,598,387,545
3,0,400,313,438,347,434,168,241,341,453,227,386,48,587,321,375,313,235,305,588,324,558,305
2,1,400,549,537,528,365,607,477,531,337,677,512,352,282,522,505,458,639,469,543,639,403,596
2,1,400,538,280,440,320,557,387,635,532,613,354,672,342,602,461,437,382,594,355,450,314,569
3,0,400,344,453,488,493,458,332,323,488,404,376,142,326,302,474,495,420,171,501,538,426,308
3,0,400,339,397,491,334,336,207,355,465,311,363,457,261,493,266,340,364,300,543,181,538,298
3,0,400,264,348,311,337,85,422,256,481,169,497,333,472,331,492,139,338,107,271,299,412,255
2,0,350,350,387,388,384,306,299,392,176,463,356,335,218,537,88,447,278,147,220,304,393,308
3,0,400,273,420,392,419,198,293,273,446,146,378,123,556,328,397,208,397,383,602,390,309,322
2,0,393,350,550,453,367,325,477,404,563,194,263,285,301,453,469,536,342,413,640,353,315,350
3,0,400,348,365,394,364,67,496,290,435,481,406,240,254,338,602,229,154,400,479,466,510,233
2,0,406,350,432,342,532,596,384,315,526,287,467,283,421,303,506,301,317,287,316,198,345,473
3,1,394,450,320,435,415,479,349,239,442,527,476,407,423,418,451,312,475,374,366,292,457,326
2,0,449,350,478,339,548,389,529,373,391,315,473,257,231,362,243,152,410,458,633,341,559,422
2,0,412,350,353,513,510,395,271,618,424,191,385,403,383,378,354,399,414,211,487,355,573,422
3,0,400,292,343,319,425,261,406,361,288,262,508,342,433,545,412,311,444,261,264,400,285,551
2,1,400,503,380,648,328,609,380,517,319,419,324,636,432,290,373,623,362,327,552,413,352,621
2,1,400,461,326,501,467,294,362,273,378,483,329,445,330,481,310,466,232,541,289,391,333,586
2,1,400,527,371,530,534,527,350,552,449,638,285,417,452,474,499,495,398,469,333,457,469,504
3,1,392,450,415,528,454,405,494,403,437,372,616,469,228,513,345,552,329,544,491,424,457,366
3,1,417,450,430,432,357,454,471,439,472,390,418,293,482,563,421,439,438,393,444,552,360,476
2,0,394,350,274,414,432,346,502,285,328,271,286,435,492,341,413,262,298,146,393,293,222,297
3,1,444,450,385,529,486,439,124,527,509,423,452,552,548,433,369,291,414,306,520,404,394,362
3,1,356,450,467,482,314,515,525,348,403,360,390,487,163,480,389,447,397,374,263,495,343,519
3,0,400,256,396,243,281,235,377,288,244,280,382,150,340,185,518,316,357,429,396,312,420,441
3,1,407,450,349,462,288,413,383,481,348,543,396,558,372,437,225,400,322,428,515,353,485,406
2,0,442,350,338,294,454,333,378,314,432,437,304,403,437,454,299,332,392,450,390,210,554,318
3,1,388,450,621,289,383,469,401,407,606,442,311,363,496,441,440,537,543,371,435,419,270,703
3,1,352,450,394,605,316,437,284,551,203,460,362,454,273,510,521,441,331,426,386,425,361,407
2,0,382,350,266,460,332,449,233,402,461,448,391,45,394,358,381,351,308,355,346,355,389,314
3,0,400,282,402,180,479,283,296,178,572,467,360,378,528,485,456,150,294,353,423,187,449,367
2,1,400,466,564,401,330,512,497,390,425,343,561,382,451,596,525,386,425,513,504,514,487,572
3,0,400,345,272,315,449,240,368,339,373,293,470,348,371,464,291,375,418,378,369,380,387,188
2,0,401,350,545,261,317,343,259,444,335,325,508,477,407,406,414,440,400,389,640,334,450,261
2,0,389,350,453,253,469,496,575,416,432,321,349,364,459,456,344,212,205,368,217,350,450,478
3,1,386,450,485,433,406,481,443,440,481,417,461,443,437,501,227,479,395,608,453,444,430,472
3,1,436,450,366,583,526,309,467,499,523,465,285,563,458,535,286,424,226,420,669,377,697,473
3,1,359,450,261,514,331,524,398,278,523,376,325,502,404,465,463,411,329,509,350,555,463,589
2,1,400,480,405,526,394,657,272,663,423,610,399,560,427,481,400,426,237,436,465,400,294,447
2,1,400,457,468,551,503,333,322,490,394,544,310,539,415,554,559,419,414,381,469,381,398,543
3,0,400,253,258,255,498,482,368,233,306,287,345,142,283,205,501,234,435,288,498,134,277,292
2,1,400,485,434,555,436,445,338,619,178,560,428,557,498,429,448,478,427,619,429,544,405,678
2,1,400,496,287,507,376,284,408,556,527,472,498,523,475,413,365,438,238,366,428,515,316,446
2,0,430,350,499,418,506,370,514,241,460,338,383,271,468,308,510,293,198,245,310,474,476,128
2,1,400,544,302,507,411,539,439,613,455,586,489,610,497,481,272,478,291,702,298,556,417,511
3,1,356,450,488,409,363,461,385,551,432,552,299,613,408,447,320,585,397,564,262,521,367,603
2,0,408,350,392,398,667,539,410,407,479,328,426,232,396,118,349,445,327,366,347,358,357,519
2,0,421,350,415,423,370,245,452,361,511,484,662,282,403,398,318,328,580,308,469,231,441,357
2,1,400,477,401,340,394,384,534,598,655,535,548,501,344,488,287,456,369,372,340,405,246,464
2,0,444,350,452,543,407,379,537,333,502,415,451,401,378,347,499,318,520,506,566,219,455,352
2,1,400,472,334,492,263,412,514,537,441,420,397,360,161,435,431,397,334,460,373,369,303,474
2,1,400,504,493,642,584,510,306,349,388,360,300,497,343,428,373,494,254,436,495,573,474,333
2,0,435,350,519,361,612,525,316,270,299,333,454,252,384,459,620,383,470,387,249,381,574,253
2,0,410,350,337,274,525,367,370,374,604,443,467,238,580,65,280,369,478,165,487,392,419,399
2,1,400,486,490,322,407,481,382,517,303,371,392,684,336,572,349,641,400,503,425,597,432,608
3,0,400,285,393,240,332,381,375,242,413,249,195,354,372,326,134,205,376,465,359,407,332,207
3,0,400,272,478,228,407,278,341,355,460,280,358,273,350,350,426,247,399,209,417,203,235,124
2,1,400,522,442,706,459,592,554,479,480,630,217,557,385,552,379,487,295,437,521,406,476,497
3,1,446,450,505,666,567,624,421,616,328,516,471,431,466,515,516,456,352,306,567,367,512,518
2,1,400,489,432,612,267,575,263,326,374,538,365,430,341,414,227,406,346,603,512,406,418,380
3,0,400,311,645,235,391,260,489,357,451,502,331,338,557,313,382,372,418,293,475,217,424,236
2,1,400,459,559,469,415,490,272,482,225,577,368,409,234,597,218,395,364,586,568,466,360,660
3,0,400,285,385,224,588,25,442,401,433,93,246,300,412,438,273,248,404,275,455,212,317,208
2,0,448,350,606,373,303,341,435,279,304,233,550,368,530,336,502,432,492,242,489,368,463,535
3,0,400,269,485,352,510,166,303,464,268,189,508,210,610,246,354,405,439,425,568,446,301,195
2,1,400,515,401,577,214,432,330,581,324,522,373,682,356,530,494,434,220,463,205,508,449,489
2,1,400,530,396,447,298,404,422,565,345,455,417,532,255,500,411,373,753,526,288,499,482,571
2,0,408,350,327,365,332,458,358,459,383,375,526,393,496,467,303,334,140,460,288,505,368,440
2,1,400,472,409,329,486,518,242,493,322,589,424,361,236,433,552,523,470,403,310,526,238,743
2,0,440,350,451,333,486,247,389,385,693,367,456,346,574,290,418,601,462,413,504,354,344,304
2,1,400,466,559,471,387,364,341,454,300,526,417,532,549,530,559,399,272,506,329,433,386,522
2,0,367,350,386,254,378,453,436,370,331,369,359,285,484,367,163,427,434,194,474,448,413,390
3,0,400,341,489,211,389,317,458,306,283,397,369,457,393,414,357,435,199,403,172,352,444,464
3,0,400,254,347,251,493,193,512,221,435,273,360,169,236,260,243,374,353,185,499,264,422,190
2,0,400,350,417,437,526,394,335,386,484,311,411,265,445,249,370,271,370,386,208,175,448,404
3,1,417,450,333,477,550,433,322,333,424,427,479,456,539,385,381,507,386,406,505,458,377,559
3,1,354,450,405,408,448,558,293,608,358,427,299,600,354,404,364,353,415,524,238,480,365,494
3,0,400,349,356,265,173,567,455,383,557,352,359,489,296,326,428,450,635,265,396,307,385,390
2,1,400,517,387,537,338,639,447,595,545,721,242,482,552,459,521,407,418,529,348,450,471,469
2,1,400,537,399,457,410,456,462,438,366,552,384,624,561,628,529,505,461,458,189,539,391,590
2,0,398,350,289,293,485,400,532,463,220,415,295,233,352,478,501,362,246,396,460,457,355,275
2,0,432,350,217,420,446,305,333,241,380,460,424,304,531,256,413,512,416,494,531,366,372,339
3,1,384,450,62,433,204,631,321,535,309,333,296,609,343,465,443,500,471,575,183,551,216,393
3,1,408,450,364,453,543,315,425,590,365,540,357,474,515,408,327,460,554,378,576,460,406,367
2,0,383,350,379,422,399,293,402,350,395,426,282,488,456,419,523,346,547,570,381,448,410,403
2,0,389,350,387,328,385,327,353,355,450,347,538,384,264,465,386,332,379,403,305,518,388,486
3,0,400,303,288,193,443,138,320,420,254,205,616,346,286,237,456,303,241,141,517,424,353,134
2,1,400,492,310,585,348,383,420,271,363,603,448,467,543,444,329,322,397,490,518,449,361,430
2,0,410,350,399,370,387,329,399,347,392,365,524,348,408,468,408,500,300,330,314,378,424,384
2,0,433,350,505,279,444,443,274,376,349,350,340,416,447,219,469,185,272,367,380,278,501,354
2,0,409,350,435,263,481,499,516,430,376,301,427,367,241,422,284,323,354,418,596,450,558,335
3,0,400,278,664,129,480,397,359,289,317,262,579,314,252,310,542,299,386,188,595,324,338,297
2,1,400,474,304,625,433,458,281,408,553,454,478,433,349,513,381,357,462,518,307,443,598,557
3,0,400,314,400,491,529,318,361,341,269,230,503,303,344,465,536,246,329,134,179,95,448,357
3,1,372,450,286,382,304,572,326,477,590,564,371,293,365,493,520,452,286,492,475,322,522,382
3,0,400,278,385,369,391,80,436,176,468,215,416,220,506,297,381,330,469,318,235,369,303,308
3,0,400,285,483,408,688,237,249,264,249,421,413,305,279,416,532,378,403,304,291,257,457,141
3,0,400,334,395,207,549,317,355,209,528,382,422,304,441,144,314,556,435,285,238,235,223,221
3,0,400,323,172,341,637,340,484,407,609,606,450,370,331,444,273,491,483,244,371,362,257,188
2,0,390,350,412,400,474,318,565,135,530,259,325,297,317,378,205,394,349,324,330,172,381,543
2,0,420,350,492,345,397,382,468,272,511,462,544,358,308,205,429,278,564,391,456,424,500,450
2,1,400,524,553,311,389,383,463,591,413,637,467,501,397,449,395,704,296,528,349,560,547,418
3,0,400,322,202,343,300,398,515,301,493,358,539,388,460,402,457,375,323,397,430,251,556,321
2,1,400,485,436,452,554,428,287,561,317,468,471,565,247,634,340,586,392,589,455,436,433,557
3,1,361,450,341,495,541,294,356,464,430,533,353,332,438,502,409,649,417,581,363,302,365,486
2,0,395,350,483,538,595,484,450,145,554,332,406,209,517,453,434,261,478,450,327,442,383,347
3,1,356,450,247,445,224,302,334,557,396,417,214,469,395,469,431,504,396,442,335,280,407,312
2,0,401,350,358,499,352,248,402,451,343,261,429,415,456,427,434,489,604,392,479,513,470,579
2,1,400,540,224,493,534,590,365,653,410,617,338,530,465,550,344,594,225,658,324,706,542,629
3,1,360,450,377,280,278,511,473,359,388,434,387,426,346,393,325,523,145,275,291,443,292,443
3,0,400,313,475,308,354,333,302,384,342,174,482,321,644,346,478,298,604,222,422,456,360,337
2,1,400,550,625,469,300,470,430,555,411,499,298,696,387,425,274,527,351,575,335,661,340,477
3,0,400,259,420,417,466,170,422,235,383,350,436,348,468,277,480,215,469,156,487,396,341,145
3,1,400,450,561,358,313,533,271,593,409,418,378,508,387,388,264,455,487,464,239,314,420,471
3,1,400,450,253,495,365,636,586,406,497,498,506,518,500,389,461,476,323,487,507,549,416,425
2,0,446,350,536,128,611,384,358,339,438,313,650,332,363,368,480,323,375,332,443,359,284,370
2,1,400,473,247,386,335,630,443,499,524,391,457,511,480,304,432,550,418,429,389,441,432,623
3,0,400,273,302,243,568,265,284,334,413,312,411,232,391,372,403,328,354,262,455,165,412,413
3,1,434,450,579,497,379,595,495,500,330,419,260,443,430,479,500,625,456,505,695,576,542,497
2,1,400,478,331,600,417,395,496,390,348,603,309,545,618,604,306,637,601,544,317,317,278,272
3,1,397,450,508,362,421,208,587,367,429,367,453,441,329,386,482,447,284,459,334,401,291,484
2,0,421,350,465,520,510,488,360,458,497,405,655,218,395,328,476,523,246,286,695,374,519,219
3,0,400,291,530,281,280,288,334,114,305,427,529,241,357,178,325,305,368,238,494,432,421,194
2,0,404,350,376,262,367,314,259,291,635,381,395,226,448,484,437,196,317,398,465,340,386,382
2,1,400,512,208,475,328,628,506,201,381,372,387,591,280,529,297,367,357,413,342,526,476,434
2,0,367,350,378,501,303,406,224,482,436,358,285,434,165,329,229,429,505,364,361,266,413,301
2,1,400,464,400,534,315,208,248,394,566,555,428,438,557,489,465,470,269,428,401,441,374,503
2,0,410,350,523,383,404,470,475,321,402,375,478,355,405,236,261,415,383,389,513,466,323,271
