Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
1,0,312,350,404,349,419,263,134,242,354,198,320,342,395,266,479,332,305,305,235,377,328,310
0,1,500,450,517,540,721,419,410,434,460,558,456,259,547,502,435,653,514,372,448,496,390,269
0,0,441,350,420,439,457,234,580,221,408,465,416,363,562,321,627,341,584,362,282,292,407,265
0,0,419,350,425,301,534,291,332,348,464,104,425,245,425,545,356,466,433,337,436,433,466,463
0,1,541,450,553,425,589,455,593,382,663,678,652,400,619,568,496,501,570,285,400,594,484,420
0,0,385,350,505,264,453,391,388,387,281,443,563,287,568,316,401,234,470,247,428,458,352,475
0,1,314,450,353,323,163,416,224,244,370,428,361,418,300,423,286,472,354,394,180,290,258,650
0,0,393,350,362,516,374,522,397,323,637,313,293,508,124,313,457,165,227,312,518,207,286,335
1,1,446,450,358,170,642,593,497,294,365,420,419,449,519,448,508,538,466,461,417,589,428,361
0,1,519,450,713,334,509,556,397,372,464,494,661,353,360,443,465,456,465,602,503,354,652,482
1,0,350,350,432,515,221,338,427,302,545,417,624,176,399,555,288,307,318,355,369,289,269,377
0,1,319,450,338,432,215,348,324,401,293,554,348,505,253,510,330,363,381,498,204,379,344,598
0,1,481,450,590,482,549,446,439,401,530,376,676,327,567,536,574,586,358,491,412,512,425,542
0,1,524,450,560,516,553,403,437,303,598,230,481,344,564,243,596,400,494,323,416,402,569,438
0,0,429,350,418,303,542,287,384,375,442,369,356,245,379,570,459,223,227,458,631,422,303,314
0,1,307,450,445,506,308,145,276,663,484,485,315,458,277,443,508,508,167,600,228,546,176,444
0,1,537,450,493,197,681,358,546,481,424,487,579,458,409,449,762,470,523,288,630,572,550,444
1,1,389,450,423,423,472,423,337,404,394,368,328,502,416,379,476,452,376,543,426,468,399,442
1,0,382,350,619,157,430,441,362,363,374,98,339,402,304,387,320,216,320,353,317,684,255,320
0,1,342,450,409,449,374,375,303,647,338,379,477,385,382,386,227,376,410,469,379,349,386,465
1,1,396,450,339,410,261,526,341,587,327,327,296,404,538,488,290,574,311,605,393,602,452,387
1,1,355,450,306,561,315,359,364,551,307,174,307,520,447,443,454,431,401,569,300,516,316,356
0,1,262,450,196,425,219,465,221,541,244,398,234,598,181,501,111,440,353,560,233,458,110,580
1,1,352,450,337,518,531,585,102,540,79,527,355,128,262,414,334,303,248,547,261,501,437,375
0,0,385,350,321,454,286,309,424,494,174,305,324,181,395,419,238,323,575,270,391,270,382,289
1,0,538,350,489,337,507,395,542,98,305,322,455,481,443,369,376,451,564,439,630,354,462,184
1,1,388,450,356,484,377,562,515,516,457,381,369,496,260,550,421,496,534,642,282,438,302,532
1,1,365,450,447,455,409,454,339,581,341,493,625,338,261,671,378,411,381,664,272,314,377,497
1,0,415,350,435,151,566,318,388,353,348,246,502,340,394,356,339,209,432,380,418,258,523,411
1,1,407,450,437,422,520,462,539,649,505,332,367,535,236,541,288,470,537,322,258,488,484,314
1,0,331,350,363,386,95,326,184,286,374,354,423,262,84,323,352,319,285,306,360,289,337,305
0,1,477,450,540,379,476,408,673,475,584,490,385,495,220,521,403,551,537,214,476,491,357,345
1,1,438,450,382,462,388,452,363,434,494,621,645,500,377,649,315,481,467,259,380,188,421,454
0,0,381,350,388,306,457,102,457,383,412,244,289,278,324,468,472,348,247,494,147,434,388,436
1,1,419,450,555,469,314,492,452,489,372,367,509,417,267,464,331,537,507,531,321,436,516,330
1,1,384,450,505,447,518,396,304,629,407,546,280,387,478,441,333,461,316,438,405,343,405,566
0,1,266,450,181,381,326,413,279,407,81,426,323,682,112,341,368,424,365,317,92,445,396,270
1,0,259,350,422,329,362,307,232,333,190,478,480,288,294,258,314,345,125,62,330,440,367,418
1,0,490,350,475,280,732,518,522,310,473,410,357,320,509,387,428,363,531,401,481,295,511,331
1,1,443,450,477,656,741,575,321,534,421,347,544,408,514,525,393,308,495,460,515,502,343,518
1,1,366,450,403,340,335,625,68,340,418,536,441,468,361,470,418,558,333,328,368,507,344,528
1,0,386,350,358,279,403,378,260,461,226,387,453,232,398,412,415,326,212,453,572,319,395,321
0,1,547,450,566,525,651,676,610,465,511,304,669,472,546,520,460,490,431,290,439,495,359,314
1,0,515,350,410,335,529,300,358,223,399,349,516,342,512,363,323,460,589,226,439,325,656,418
0,1,268,450,275,497,376,422,75,595,141,456,402,425,89,665,358,487,43,413,206,532,244,511
1,0,386,350,288,523,344,299,391,510,449,529,279,469,461,317,362,284,509,477,392,451,540,299
1,1,398,450,236,589,510,447,564,613,388,642,415,570,316,500,315,449,341,342,391,482,342,463
1,0,288,350,371,307,316,210,248,285,359,379,211,269,380,211,453,387,311,406,386,265,341,371
1,0,313,350,414,316,367,326,139,412,179,313,340,320,374,338,61,300,329,274,196,417,227,192
0,0,430,350,362,320,333,396,294,580,458,450,530,281,587,405,350,138,464,340,533,359,396,431
0,0,376,350,395,267,488,287,332,430,317,405,439,475,423,130,363,243,418,309,538,230,259,401
1,1,431,450,405,587,550,327,290,335,444,444,423,461,448,443,292,364,619,478,416,620,179,454
1,0,266,350,250,285,195,238,167,435,514,326,318,371,471,470,338,297,275,264,404,287,375,287
1,0,512,350,400,556,614,259,717,390,494,346,565,347,574,417,633,488,560,420,442,269,308,366
1,0,456,350,739,303,345,258,255,557,495,414,384,340,400,187,400,157,365,562,564,461,441,367
0,1,264,450,244,595,233,573,383,275,208,465,388,263,262,422,129,410,298,487,183,411,306,611
0,0,446,350,600,401,347,303,487,438,559,131,509,547,452,448,473,315,390,233,342,281,599,448
0,1,472,450,560,550,618,475,427,443,508,466,507,403,557,510,457,315,355,283,467,448,454,475
0,0,427,350,516,457,577,383,374,364,279,364,474,358,369,304,511,349,365,510,341,410,271,521
1,1,390,450,352,414,436,349,478,440,441,433,341,534,254,469,369,329,228,464,338,407,437,347
1,1,377,450,529,485,336,624,372,513,357,352,360,628,260,523,344,516,360,353,267,558,233,415
0,0,366,350,436,266,331,194,238,297,331,400,458,417,439,184,362,304,72,371,340,437,479,400
0,0,422,350,686,386,394,217,444,372,406,434,327,301,430,359,482,316,295,352,423,478,436,320
0,1,463,450,454,586,498,501,581,525,361,466,557,469,493,497,396,424,389,410,554,461,483,418
0,0,391,350,337,341,339,318,212,383,228,370,388,292,419,201,487,481,441,365,352,402,338,450
0,1,478,450,376,477,396,553,501,471,364,575,527,484,561,686,379,328,521,479,509,605,544,604
0,0,431,350,570,249,318,372,592,370,301,236,414,433,504,452,593,433,360,437,578,397,489,431
0,0,409,350,368,326,390,441,456,377,461,384,494,155,475,327,381,411,302,445,323,346,472,264
1,0,261,350,120,396,144,377,414,486,124,374,449,318,349,315,195,334,205,373,167,290,278,367
1,1,353,450,361,423,324,433,177,491,435,666,360,407,504,476,267,333,481,588,408,631,574,625
0,0,436,350,539,484,527,284,405,248,565,242,480,403,304,188,499,399,306,435,535,385,467,255
1,1,405,450,418,544,363,318,445,418,347,405,570,650,556,337,253,470,292,362,303,483,495,266
1,0,266,350,204,275,126,322,266,327,248,387,414,286,276,315,325,380,303,447,449,284,219,532
1,1,372,450,460,461,535,313,368,514,405,397,288,583,199,306,288,439,403,511,464,617,424,496
1,1,423,450,419,482,597,390,369,520,381,458,370,600,498,375,515,384,472,590,294,433,502,387
0,1,380,450,433,350,587,445,152,447,394,605,451,404,510,442,485,329,302,494,340,521,331,621
1,1,409,450,469,365,435,475,421,414,435,461,541,317,355,359,470,457,468,528,558,545,470,555
1,0,366,350,447,361,330,294,73,294,264,345,378,358,230,384,527,254,486,246,500,302,430,242
1,0,346,350,357,456,227,301,421,415,335,416,431,489,359,403,257,563,428,343,345,269,490,384
1,1,373,450,497,526,488,426,59,341,307,396,330,397,428,460,472,556,348,477,430,365,268,473
1,0,366,350,509,357,402,367,423,406,451,294,302,313,424,207,384,634,326,176,498,339,308,402
0,1,255,450,91,656,171,573,249,495,250,421,299,314,153,444,440,483,360,443,245,446,107,341
1,1,436,450,401,488,592,481,522,234,475,429,237,421,433,448,424,384,515,291,271,478,456,574
0,0,378,350,509,160,412,298,592,382,248,285,414,348,332,358,437,366,399,309,320,248,412,347
0,1,449,450,405,533,463,523,487,409,372,295,582,388,322,364,356,687,581,512,522,657,442,452
1,1,445,450,442,382,367,590,468,515,462,242,428,488,318,517,509,303,402,285,337,414,631,550
0,1,514,450,620,425,466,540,658,540,526,389,531,426,474,525,450,558,581,373,579,619,545,324
1,1,385,450,365,429,356,376,315,415,319,533,387,404,385,682,448,305,443,501,441,403,413,395
0,0,360,350,424,279,425,427,523,333,430,430,147,278,308,224,403,274,456,386,403,268,287,452
1,0,502,350,483,467,529,204,789,372,499,162,595,373,271,301,562,468,664,463,599,312,475,290
0,0,363,350,234,342,241,521,495,427,163,360,570,157,472,440,178,315,452,310,294,207,510,288
0,0,393,350,477,153,430,523,378,324,320,151,535,314,440,344,317,354,264,413,387,430,366,387
1,0,546,350,607,475,615,338,623,205,462,325,647,468,521,319,479,380,754,252,599,397,514,190
0,1,504,450,532,437,425,491,455,430,380,424,606,494,277,459,417,404,500,700,615,660,471,578
1,0,348,350,298,273,298,485,474,334,369,230,295,383,301,460,302,211,356,341,379,269,421,328
0,0,375,350,376,278,379,392,448,435,365,377,366,345,474,420,334,176,398,368,389,119,382,246
1,0,347,350,379,413,271,311,335,249,251,273,337,291,461,200,559,329,153,302,379,291,200,505
0,0,388,350,430,372,365,471,398,454,295,384,351,194,260,356,562,322,325,489,437,402,422,328
1,1,404,450,442,396,301,377,404,508,364,321,225,361,481,508,601,319,402,430,435,418,386,605
1,0,391,350,322,346,532,593,467,291,467,410,368,381,459,341,391,297,636,208,477,228,434,473
1,0,441,350,304,217,472,231,520,575,529,420,748,456,266,365,447,254,530,337,388,350,417,258
1,0,456,350,462,240,447,218,473,534,586,450,480,426,447,259,381,389,579,358,525,264,460,375
0,0,430,350,327,201,374,290,409,68,499,377,353,216,527,423,423,443,482,240,358,263,576,387
1,1,367,450,386,342,209,506,356,292,326,424,449,419,420,417,243,528,543,461,298,578,454,367
1,0,420,350,442,365,311,378,585,361,282,253,493,4,388,170,277,412,505,526,326,515,487,361
1,0,492,350,547,304,448,215,493,292,426,509,350,249,324,416,320,463,481,322,456,330,537,536
0,1,533,450,467,539,587,383,654,393,450,436,504,315,505,481,476,477,613,523,594,371,677,436
1,1,424,450,428,465,336,391,277,380,377,358,590,579,384,284,316,521,323,361,194,424,631,527
1,1,394,450,318,550,396,530,442,444,239,413,341,497,421,528,344,530,508,498,346,424,487,453
0,1,537,450,419,349,457,494,570,516,611,379,511,558,488,347,653,465,437,477,443,577,529,454
0,1,395,450,409,573,400,543,505,558,449,631,414,427,398,492,415,505,482,493,496,390,493,302
0,0,429,350,389,253,459,519,213,279,560,256,327,346,387,492,450,473,396,315,544,407,369,116
1,1,401,450,370,541,456,454,415,413,494,423,283,535,319,464,511,481,552,458,365,541,259,466
1,0,430,350,468,380,560,265,551,413,277,273,394,337,445,585,388,263,512,391,567,369,546,363
0,0,368,350,468,387,491,354,550,370,323,378,414,391,308,465,421,428,409,409,560,315,305,377
1,1,358,450,478,684,207,580,430,527,450,448,305,436,421,537,333,388,276,443,343,326,387,413
0,0,365,350,257,353,353,374,150,280,222,463,334,379,285,320,490,442,323,294,323,271,560,540
0,0,357,350,249,260,300,298,297,477,395,104,453,374,564,450,329,254,317,410,293,274,251,228
0,1,350,450,389,371,256,527,371,395,257,496,386,387,323,627,357,400,459,587,485,419,282,290
1,0,333,350,364,440,405,256,399,440,209,404,209,422,446,279,280,522,300,276,435,276,371,447
0,1,343,450,364,391,421,460,193,571,263,412,340,200,503,560,197,473,202,265,487,379,385,436
0,1,471,450,453,421,504,472,613,438,420,516,546,518,377,543,516,402,494,543,398,533,362,282
1,0,442,350,421,427,444,413,596,392,431,326,342,338,464,356,409,267,608,336,397,522,227,456
0,0,357,350,377,220,393,277,397,205,471,338,67,315,275,154,252,421,425,332,412,109,295,257
0,0,411,350,369,313,434,427,530,345,518,506,563,288,257,239,451,389,416,316,418,513,398,482
1,0,442,350,651,296,478,358,451,227,317,342,545,192,316,434,356,354,311,605,465,338,481,279
0,1,415,450,514,671,536,571,524,517,381,587,437,521,410,277,431,485,280,484,396,275,320,577
1,1,442,450,383,450,520,494,250,448,420,423,531,263,447,295,499,546,507,357,484,567,377,454
1,1,403,450,525,343,190,272,437,457,448,479,295,296,283,503,477,200,298,288,266,476,416,326
1,1,405,450,406,444,368,371,463,398,353,620,194,339,421,386,531,422,464,544,280,531,500,427
0,1,488,450,501,409,413,338,408,605,537,545,487,389,567,497,625,296,462,448,470,493,572,489
0,1,392,450,251,452,444,522,468,409,304,542,437,136,378,332,627,228,480,554,490,441,287,297
0,1,316,450,277,390,360,430,226,663,275,431,360,341,94,479,432,480,351,478,308,560,191,463
1,1,449,450,357,433,255,444,529,352,218,333,541,446,465,345,316,544,544,255,356,496,434,368
1,1,411,450,207,597,371,373,473,469,247,457,332,406,538,344,437,392,371,533,401,343,509,369
0,1,273,450,399,551,176,492,442,466,239,413,362,384,260,448,292,426,323,396,380,535,238,401
0,0,441,350,543,410,458,304,606,506,549,280,288,365,517,311,388,414,520,278,430,387,319,275
0,1,323,450,250,611,305,738,311,506,245,510,208,540,346,661,387,359,319,398,332,493,247,395
1,0,426,350,346,283,416,235,362,316,288,438,421,429,456,208,392,193,550,311,316,307,306,361
0,0,434,350,405,361,326,319,393,429,657,292,443,320,539,407,256,367,618,467,365,323,307,349
0,0,391,350,401,354,267,404,499,372,572,396,477,245,487,252,352,172,451,410,338,347,462,397
1,1,355,450,282,483,292,338,273,509,384,394,279,321,461,382,348,519,374,297,347,542,377,342
1,0,380,350,424,384,302,127,472,443,554,421,223,317,496,363,328,224,393,241,350,278,369,459
0,0,356,350,415,381,340,372,324,452,523,453,288,380,206,143,361,367,205,545,472,393,90,292
0,0,409,350,275,348,373,303,422,434,305,243,459,388,420,424,360,370,111,258,488,260,446,295
0,0,357,350,373,416,348,272,421,423,343,249,330,338,263,227,370,383,224,537,358,347,295,350
0,1,262,450,161,379,246,437,189,364,401,561,104,619,181,513,397,480,239,470,213,319,365,389
1,1,384,450,559,442,324,274,327,729,299,341,382,420,454,563,329,462,386,525,423,510,390,487
0,0,437,350,455,483,531,358,355,409,390,540,397,482,324,502,466,299,334,420,472,332,289,497
1,1,405,450,433,585,351,349,295,446,540,431,450,352,469,415,473,502,387,585,533,324,384,405
1,1,399,450,368,612,519,340,302,501,570,357,505,346,322,382,465,492,614,306,527,321,451,226
0,0,420,350,179,389,510,334,434,293,250,392,339,249,329,162,571,267,446,411,613,450,381,361
0,1,436,450,653,517,562,388,429,476,513,508,462,369,507,644,461,520,459,443,369,393,368,521
0,0,363,350,409,510,456,444,320,281,376,372,284,278,569,299,301,374,418,401,358,389,260,420
0,0,365,350,511,225,299,387,374,294,479,199,183,341,383,445,485,361,384,401,466,438,363,471
1,0,515,350,458,462,469,306,553,195,343,404,461,429,644,542,442,484,521,360,525,260,401,367
1,0,314,350,247,355,509,115,439,301,320,344,271,375,368,401,417,472,321,256,355,325,232,543
0,1,444,450,546,432,384,559,479,453,407,407,466,468,510,521,563,448,359,500,504,538,491,356
0,0,444,350,523,519,434,446,483,483,531,348,332,400,442,402,469,123,370,289,497,287,545,474
1,1,368,450,400,573,330,454,383,453,198,411,503,522,324,617,319,507,488,365,378,292,290,643
1,0,446,350,275,363,257,302,375,187,442,323,496,283,346,436,270,191,546,381,465,294,569,334
1,0,403,350,508,384,521,338,342,219,399,373,431,397,492,362,263,418,612,289,481,495,377,328
1,1,414,450,506,709,357,459,384,415,494,491,535,564,309,346,355,378,186,499,386,506,540,445
0,0,360,350,435,282,222,510,137,246,305,453,143,337,296,164,281,323,264,246,468,451,265,444
0,0,392,350,382,155,486,391,544,500,346,570,373,406,439,235,579,321,363,327,327,440,191,388
0,0,381,350,502,341,293,390,469,323,457,370,416,423,387,380,417,372,319,304,331,303,354,277
0,1,384,450,231,482,396,375,519,456,429,431,348,513,371,347,279,413,354,476,369,439,387,621
0,1,315,450,380,323,297,473,405,328,479,84,294,378,122,491,147,373,420,406,447,613,238,454
1,0,550,350,454,413,595,397,573,315,478,147,530,240,739,194,496,382,476,150,606,286,506,197
1,1,378,450,460,400,447,573,351,457,496,289,394,546,437,364,302,452,397,478,322,491,427,480
0,0,386,350,433,219,248,418,403,438,284,328,427,266,366,309,298,336,424,342,473,328,325,369
0,1,533,450,524,662,676,382,493,349,531,509,612,355,460,425,527,599,498,464,565,355,436,607
0,0,420,350,291,325,231,256,317,161,457,274,454,390,589,379,317,362,384,295,442,497,437,401
0,0,367,350,138,369,367,503,360,238,201,419,323,483,337,335,222,312,395,388,410,351,433,436
0,1,264,450,356,470,342,487,294,448,295,598,417,545,486,507,245,318,313,456,225,456,108,622
0,1,397,450,389,487,297,413,456,518,255,387,545,592,482,478,430,518,517,506,349,488,162,185
0,1,321,450,301,326,323,691,385,387,208,618,246,420,377,454,426,617,432,291,258,375,16,293
1,1,404,450,625,571,491,522,235,498,439,683,542,399,586,654,308,405,389,470,575,403,360,445
1,0,477,350,440,474,457,432,704,423,447,275,472,371,369,403,557,521,319,374,517,414,396,113
1,0,342,350,300,228,341,310,347,307,348,372,364,361,347,143,416,380,202,292,384,289,314,409
1,0,365,350,393,384,380,427,521,274,429,358,334,339,351,253,283,331,147,278,411,300,374,224
1,0,462,350,327,415,401,259,461,522,420,383,769,356,403,471,686,320,445,366,374,367,466,550
1,0,307,350,300,270,414,498,276,399,257,364,56,401,262,134,370,262,399,481,422,330,142,405
0,1,372,450,327,408,469,601,314,407,141,293,393,496,377,541,498,530,496,654,423,390,359,256
1,0,393,350,554,313,308,305,459,314,298,317,159,401,297,470,488,421,416,386,306,442,667,373
0,0,392,350,431,233,426,495,425,443,383,316,526,69,541,190,409,385,381,263,395,305,567,499
0,1,263,450,208,717,257,635,52,400,324,470,216,347,204,593,148,378,475,362,323,437,408,327
0,1,280,450,300,607,180,476,85,463,328,545,271,386,488,307,228,457,221,583,328,315,330,375
0,0,444,350,329,279,432,215,334,389,550,392,446,363,413,395,586,282,283,290,574,298,368,442
1,0,410,350,367,419,120,211,575,425,650,252,340,325,316,310,391,215,296,304,339,258,389,266
1,0,331,350,363,333,271,590,318,436,350,472,258,303,262,401,565,301,347,387,205,385,340,438
0,1,399,450,474,514,472,360,249,573,298,542,415,462,544,516,537,260,323,481,448,477,420,517
0,0,391,350,392,475,278,348,345,383,321,394,362,454,289,510,468,287,343,401,441,325,406,475
0,1,350,450,359,248,400,483,347,489,280,295,404,300,453,542,461,373,344,455,371,256,180,480
1,1,356,450,363,360,524,595,189,408,502,425,269,461,482,298,394,527,269,571,338,271,302,699
1,0,319,350,546,258,337,466,419,314,442,346,388,186,377,337,251,317,347,335,323,400,347,312
0,0,356,350,496,455,653,283,252,327,211,457,347,243,400,235,504,242,414,420,439,435,306,419
1,0,326,350,169,343,381,306,447,431,309,306,357,382,496,574,435,349,355,377,422,65,254,497
0,0,386,350,273,249,417,470,446,420,414,449,457,223,254,356,456,197,335,245,348,395,346,418
1,1,445,450,365,364,191,402,300,201,413,452,527,533,420,514,620,422,291,606,529,366,298,488
0,0,400,350,167,543,367,473,228,330,327,337,356,404,349,255,412,455,356,377,619,417,454,349
1,1,386,450,473,473,456,409,439,369,351,466,338,435,386,358,373,241,333,675,475,476,451,223
1,0,366,350,554,358,352,229,316,477,339,445,320,374,435,220,587,438,244,269,417,517,300,323
1,0,438,350,530,364,328,510,466,376,517,392,327,295,416,447,471,491,399,431,452,477,367,281
1,0,282,350,201,459,409,474,398,512,416,422,523,426,224,273,372,240,326,269,11,307,247,272
0,0,382,350,365,484,349,255,526,359,177,318,414,407,520,311,425,327,494,239,406,387,355,366
1,0,296,350,365,133,247,334,401,288,285,249,508,356,127,523,472,242,327,186,339,377,319,173
1,1,357,450,267,483,232,631,220,445,402,476,427,457,364,386,296,243,375,508,466,670,305,498
0,0,395,350,368,177,507,362,435,409,319,31,443,362,255,364,473,387,200,310,490,276,372,205
0,0,424,350,499,334,472,351,476,342,504,432,321,338,523,411,308,496,494,301,518,539,349,314
0,0,370,350,246,378,571,460,468,372,495,413,261,235,294,336,359,519,297,170,446,223,479,353
1,1,441,450,307,309,519,422,367,467,394,373,350,472,592,312,388,437,458,296,648,552,487,501
0,1,439,450,373,343,271,468,403,421,410,645,314,571,384,399,468,413,530,371,526,427,360,386
