Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
1,0,535,350,566,267,737,370,484,329,518,502,472,321,598,369,559,380,489,385,533,217,438,361
0,1,261,450,231,458,330,497,176,472,314,586,244,574,276,320,231,377,355,355,411,511,239,454
1,0,331,350,375,373,408,651,470,448,445,197,283,373,332,455,448,183,354,365,427,337,318,387
1,1,436,450,321,437,246,445,402,313,484,478,408,412,513,497,435,589,547,375,463,272,632,350
0,1,450,450,531,430,588,431,465,471,374,487,437,500,384,440,387,581,448,448,503,488,548,430
0,1,397,450,286,336,390,337,447,560,383,328,487,447,425,471,414,414,532,528,355,522,473,465
0,1,423,450,489,496,556,547,408,525,343,486,354,520,450,563,441,464,450,448,561,365,510,404
1,1,378,450,391,374,530,475,276,549,149,505,431,410,451,460,530,571,344,381,286,626,298,448
0,0,410,350,361,392,496,197,325,407,418,430,424,416,355,467,502,380,445,405,499,364,323,167
0,0,354,350,603,307,325,347,404,345,245,449,445,304,367,290,371,303,254,513,420,92,138,513
1,1,397,450,395,431,239,498,461,281,343,440,393,511,403,383,427,507,383,376,472,465,606,551
0,1,497,450,457,480,653,426,507,457,542,438,463,583,504,475,641,463,510,408,510,472,671,467
1,1,443,450,366,461,341,426,484,577,320,458,482,447,527,425,243,426,283,551,499,439,439,366
1,0,374,350,297,424,446,457,298,150,507,378,345,355,387,307,420,317,413,435,367,502,194,288
0,0,400,350,352,402,307,216,515,309,323,218,375,172,527,420,508,278,420,537,427,272,401,392
1,0,450,350,234,487,582,622,384,395,526,221,504,527,323,216,501,342,370,380,505,271,449,364
1,0,532,350,637,412,455,328,485,333,630,455,466,333,469,240,543,352,426,382,541,481,526,474
0,1,459,450,520,419,419,351,340,389,354,550,479,346,390,605,446,636,323,459,238,475,434,286
1,1,358,450,137,368,323,425,472,504,239,573,387,627,325,564,358,192,311,321,380,463,393,324
1,1,405,450,265,298,302,457,579,407,502,304,507,459,467,374,464,570,546,398,468,366,340,592
0,1,256,450,130,467,205,587,391,627,291,372,145,346,313,398,312,412,337,431,211,503,207,515
0,0,375,350,412,501,478,641,302,449,423,294,147,366,366,326,540,397,303,425,527,353,416,264
1,0,287,350,492,212,327,309,366,340,342,389,353,176,276,264,240,161,304,182,315,344,331,243
0,0,391,350,393,315,349,325,491,505,326,361,235,314,304,369,409,253,326,326,430,328,327,180
1,1,393,450,483,564,248,415,263,570,403,413,437,538,605,370,369,374,340,617,385,455,578,284
0,0,393,350,413,406,390,403,195,397,298,251,441,329,370,256,395,328,519,383,553,368,371,238
1,0,294,350,290,264,148,247,295,437,241,295,412,248,199,232,234,338,282,371,168,342,10,347
0,1,442,450,624,370,397,344,455,295,415,501,441,554,426,577,278,451,586,519,607,430,482,479
1,1,404,450,313,429,414,458,545,381,440,379,520,567,238,479,474,377,619,533,386,458,469,358
1,0,356,350,463,287,408,469,262,289,265,414,395,293,239,331,341,379,343,511,353,526,385,379
0,0,350,350,494,208,551,422,532,319,529,390,280,442,423,344,412,393,365,307,600,403,306,472
1,1,359,450,205,504,259,499,354,624,269,480,330,439,398,508,300,503,344,423,266,518,281,423
0,0,389,350,419,487,339,392,318,200,214,293,293,163,549,366,387,339,304,390,382,249,448,329
1,0,280,350,285,334,233,398,175,312,28,394,378,109,333,399,270,349,229,380,337,419,270,400
0,0,371,350,237,478,279,205,486,271,379,334,403,333,472,375,309,237,300,313,483,355,416,552
1,0,432,350,216,182,398,321,497,354,447,523,453,234,426,252,384,397,528,312,590,160,557,318
1,1,362,450,336,559,397,428,223,407,441,463,418,432,290,236,374,297,304,502,460,453,506,414
1,1,377,450,601,395,462,584,303,677,337,277,394,231,451,525,331,361,257,355,658,385,220,374
1,1,360,450,422,489,296,212,486,438,226,559,282,457,554,436,346,500,309,362,326,471,267,391
0,1,340,450,336,399,460,348,240,516,505,417,150,594,458,516,338,482,299,725,413,367,422,385
0,1,362,450,446,417,479,494,277,363,228,391,390,480,416,377,354,418,303,397,370,549,388,424
1,0,491,350,549,325,415,304,481,403,541,299,555,301,422,479,510,304,513,392,450,559,435,279
0,1,533,450,556,248,713,441,604,455,369,387,487,572,550,543,362,531,487,543,532,541,361,423
1,0,467,350,471,496,496,206,549,532,456,397,472,305,556,337,416,312,495,342,542,371,625,337
0,0,405,350,419,233,125,191,357,290,54,313,470,237,273,395,553,367,341,387,309,368,415,335
0,1,389,450,261,462,614,543,477,518,278,381,371,454,289,427,347,404,381,474,351,453,460,431
0,0,390,350,331,335,358,383,458,297,516,376,523,509,614,233,464,511,275,277,439,308,296,380
1,1,429,450,613,542,374,396,586,383,600,389,465,424,467,391,464,537,551,475,422,470,299,639
1,1,357,450,269,458,370,437,414,404,604,462,360,496,249,536,303,385,577,470,384,457,183,535
0,0,420,350,463,522,352,289,450,227,483,422,502,463,374,469,310,414,313,512,385,374,427,343
0,0,386,350,362,405,354,240,381,442,278,229,299,327,382,373,473,347,403,378,249,380,382,427
1,1,427,450,321,517,369,488,325,418,252,463,394,454,600,475,444,462,474,570,304,351,463,257
0,0,375,350,462,349,373,276,162,407,515,563,375,206,318,184,371,524,289,383,493,185,224,474
0,1,426,450,232,456,282,263,274,522,347,462,511,428,638,474,326,476,477,520,445,484,317,386
0,1,501,450,430,440,779,469,383,322,569,491,461,386,730,445,595,534,720,528,508,548,394,551
1,0,456,350,496,98,399,416,478,359,469,147,393,391,328,389,518,454,418,256,340,437,452,335
0,1,300,450,361,337,219,341,375,452,325,267,37,485,387,377,252,455,152,464,322,502,179,436
0,1,387,450,465,377,296,604,592,343,425,434,415,348,384,328,367,575,479,281,387,389,451,414
0,0,407,350,576,277,474,280,247,421,479,380,419,289,462,423,374,310,234,224,638,335,370,311
1,1,399,450,244,447,373,291,563,546,309,464,540,374,522,625,530,612,480,491,354,424,448,634
0,1,282,450,195,550,211,406,257,385,462,539,135,516,235,451,377,395,197,405,184,555,332,385
1,0,371,350,441,391,384,451,427,410,460,91,518,311,422,324,403,464,300,382,251,251,390,406
1,1,402,450,583,407,441,359,518,641,461,385,419,575,418,448,291,553,349,575,309,445,491,474
1,0,514,350,564,360,653,320,529,512,443,273,530,228,607,213,427,481,600,456,220,383,543,434
0,0,386,350,332,354,123,378,248,419,553,272,467,272,532,228,270,331,575,314,505,177,476,300
1,0,341,350,429,508,389,285,498,417,218,249,284,402,437,194,485,213,311,319,257,481,379,431
0,1,399,450,371,566,515,551,375,549,377,435,431,623,491,430,551,483,320,758,384,312,340,575
1,0,420,350,389,327,373,372,512,405,126,208,300,492,606,280,239,273,529,150,456,208,97,399
0,1,262,450,291,547,141,510,73,441,290,399,341,372,269,565,81,697,304,451,327,543,147,527
0,1,353,450,509,418,169,476,310,473,322,482,385,466,414,469,319,606,502,400,381,462,386,652
0,1,414,450,519,484,380,479,382,343,319,537,345,592,412,459,458,500,281,592,409,564,486,414
0,0,367,350,492,288,415,482,445,262,398,336,303,301,405,365,287,352,367,241,477,294,296,302
0,0,354,350,330,358,444,464,210,384,260,227,389,365,338,234,494,292,299,406,387,408,328,174
1,0,260,350,332,202,424,283,346,318,288,231,300,329,200,479,183,467,268,253,395,394,218,422
1,0,501,350,461,287,600,286,599,455,630,239,583,290,563,203,450,276,378,278,434,499,738,462
0,1,329,450,244,405,176,230,139,452,100,357,340,452,247,463,440,305,316,450,95,394,297,252
0,1,538,450,564,616,509,384,586,429,446,497,412,554,451,266,596,129,491,642,486,334,476,543
0,0,360,350,358,382,288,432,275,325,340,563,348,431,369,304,466,354,521,386,515,542,197,624
1,0,260,350,197,292,194,333,300,338,222,470,275,322,174,452,322,374,228,263,256,307,220,410
0,1,334,450,212,415,251,482,333,406,243,384,401,585,478,609,413,394,382,397,262,477,298,352
1,1,416,450,450,651,353,507,314,328,370,341,380,454,339,301,358,574,373,451,366,559,434,383
0,0,431,350,381,329,82,311,393,314,464,221,231,337,357,452,351,358,489,348,374,183,311,459
1,1,437,450,354,367,414,550,473,566,652,593,415,361,557,364,350,389,374,532,174,402,423,380
1,1,436,450,403,367,512,309,506,322,350,466,420,495,340,436,334,376,273,341,326,536,493,461
0,1,376,450,290,499,342,551,349,542,596,435,285,631,394,514,237,358,295,559,267,408,322,422
0,1,535,450,598,525,557,293,588,428,578,344,589,469,600,436,633,518,582,497,585,501,612,429
1,1,412,450,464,478,495,439,554,349,471,551,373,370,259,615,377,551,521,505,527,398,401,576
0,0,419,350,261,489,402,188,560,157,269,199,385,301,233,340,261,181,327,437,545,388,581,320
0,1,275,450,68,369,270,484,58,622,241,526,211,387,268,443,164,497,294,409,361,281,282,437
0,1,542,450,410,411,438,261,562,515,549,417,401,465,486,476,549,465,720,317,536,464,540,380
0,0,438,350,622,522,264,194,359,298,491,499,526,330,511,550,432,244,601,392,397,487,385,272
0,0,434,350,338,381,501,408,337,221,649,401,308,242,358,164,516,373,457,316,464,140,407,260
1,1,399,450,421,470,352,315,373,582,186,647,539,417,386,469,374,470,504,440,485,215,359,416
0,1,287,450,239,624,272,584,353,641,282,431,348,429,129,394,418,324,408,504,134,362,389,345
1,0,329,350,515,349,252,312,448,311,286,333,541,478,511,332,526,339,171,407,416,331,506,510
1,0,473,350,468,187,396,455,533,315,447,424,438,108,483,328,535,322,486,150,659,305,536,572
0,0,350,350,444,335,331,336,299,352,296,393,354,318,281,433,167,438,325,165,192,231,275,383
1,1,391,450,386,429,266,414,343,297,328,225,328,356,364,395,420,318,412,305,246,475,394,560
0,1,448,450,587,608,607,507,280,615,565,382,343,667,460,435,340,358,464,591,184,408,398,539
1,0,363,350,250,373,390,374,371,207,320,178,470,347,390,221,164,277,343,271,283,435,319,366
0,1,436,450,402,338,487,466,375,474,151,537,383,521,475,621,260,358,481,500,338,397,409,598
0,0,429,350,484,435,503,267,368,255,472,373,308,413,483,265,446,418,263,432,442,285,409,399
0,1,307,450,348,452,416,243,294,336,183,449,461,306,279,395,332,462,101,415,187,514,311,494
1,0,451,350,493,355,465,367,431,252,319,473,424,319,320,233,425,348,441,351,622,530,425,378
0,0,374,350,388,513,257,314,449,277,338,300,344,340,196,348,409,445,338,412,552,332,295,483
1,0,294,350,375,359,260,400,236,153,335,427,452,421,324,423,445,491,279,363,372,255,274,301
0,1,411,450,391,493,438,412,301,475,271,478,337,436,246,514,416,321,355,394,373,470,199,538
0,1,426,450,420,295,279,531,393,437,233,394,397,222,466,433,559,462,525,421,222,257,308,438
1,1,397,450,267,403,297,555,229,526,269,536,359,587,447,339,281,409,306,503,190,322,245,435
0,1,545,450,499,560,657,441,597,691,478,477,418,547,502,446,543,362,395,301,603,579,571,563
1,1,421,450,475,376,433,385,458,382,380,355,464,262,561,592,343,392,351,397,393,521,525,462
0,1,386,450,508,625,444,279,531,292,352,381,258,569,321,439,446,286,324,498,290,597,231,501
0,0,355,350,579,231,379,327,254,343,403,281,398,191,427,243,477,315,507,391,406,299,579,527
1,1,364,450,291,610,470,655,289,82,228,368,268,441,299,461,246,644,477,566,387,457,518,507
1,1,434,450,492,504,419,536,384,579,600,461,612,510,661,399,476,593,575,504,452,536,589,430
1,1,443,450,399,478,457,442,281,529,343,578,488,452,419,459,636,423,536,367,489,562,549,353
1,0,529,350,702,285,510,387,504,395,536,284,582,439,523,360,611,319,427,412,371,410,346,334
0,1,329,450,444,630,382,435,235,494,234,395,234,433,270,345,297,275,390,473,408,487,239,324
0,1,262,450,397,479,137,337,134,568,316,565,179,546,383,491,88,416,258,556,174,310,208,424
0,0,389,350,472,496,373,430,581,333,501,232,425,274,459,488,338,434,571,189,479,349,459,285
1,1,361,450,426,350,343,629,307,436,455,411,395,472,515,336,356,485,458,148,350,501,169,371
0,0,427,350,550,422,353,223,363,259,555,363,455,226,435,397,575,215,325,276,541,507,400,351
1,1,353,450,443,271,514,239,317,463,179,342,228,641,441,543,314,606,424,436,388,471,216,518
0,0,430,350,256,243,364,281,419,458,406,170,387,464,330,352,480,377,409,296,351,437,566,427
1,1,425,450,406,471,332,357,497,255,358,517,341,509,334,373,339,429,496,507,392,405,335,411
1,0,413,350,430,429,551,422,376,312,333,258,381,341,558,311,455,199,261,350,430,473,480,239
1,1,412,450,524,520,446,535,576,540,450,420,375,284,340,572,301,483,210,345,463,597,241,459
0,0,380,350,362,402,377,438,395,403,344,417,323,350,374,401,455,372,458,328,201,441,230,189
0,0,381,350,251,476,398,536,508,453,398,473,477,395,392,328,326,354,158,348,290,297,330,313
0,1,547,450,452,573,346,342,743,309,590,501,563,211,405,506,625,343,565,435,535,508,565,464
0,0,415,350,601,390,256,370,549,292,383,280,541,253,325,240,538,341,512,268,522,478,405,501
0,1,350,450,290,381,333,470,395,304,371,561,355,517,360,420,297,433,138,420,415,434,423,559
1,0,383,350,415,308,301,336,469,428,274,304,165,305,397,185,221,424,396,274,554,335,578,341
1,0,367,350,431,263,373,307,464,632,262,119,198,382,227,267,76,498,441,394,377,325,363,304
0,1,467,450,477,482,584,403,431,376,543,339,457,375,570,529,553,519,511,317,597,472,455,437
0,0,367,350,334,436,307,299,473,426,298,303,180,310,171,488,288,447,355,209,262,270,359,284
1,0,511,350,536,345,521,203,599,358,433,356,414,495,583,214,501,364,384,419,489,276,642,416
0,1,432,450,746,339,403,490,468,480,421,428,392,314,597,393,438,455,307,383,507,502,311,360
0,0,401,350,409,316,213,164,506,368,386,379,423,329,515,603,324,292,443,136,509,460,248,311
0,1,442,450,420,545,416,650,280,533,438,471,300,404,600,436,555,411,439,297,505,575,381,552
1,1,352,450,522,516,428,432,499,395,237,508,388,293,395,543,385,552,401,315,377,320,333,479
1,0,325,350,246,556,180,241,390,342,287,296,284,336,306,318,292,471,355,273,72,500,308,458
1,1,396,450,344,336,312,631,443,504,392,397,297,375,439,538,421,324,543,505,366,354,180,509
0,1,334,450,531,470,338,732,382,414,496,428,432,519,410,519,261,494,266,556,198,397,290,531
1,1,394,450,301,324,383,402,165,403,294,498,408,354,423,605,260,478,483,253,409,618,496,556
0,0,410,350,311,237,323,413,431,517,349,310,527,383,263,260,306,372,426,186,448,214,386,599
1,1,368,450,309,564,515,314,383,428,399,410,481,535,206,552,356,413,266,478,334,448,275,365
0,1,472,450,380,581,549,425,519,411,419,642,377,406,387,439,490,513,348,383,395,267,438,400
1,0,364,350,254,331,239,297,344,176,493,295,377,286,440,222,536,379,413,317,368,389,188,321
1,0,298,350,336,277,351,298,181,385,277,486,340,385,288,204,322,449,101,362,320,449,191,283
0,0,421,350,453,256,406,389,317,460,464,239,383,449,482,399,408,261,348,425,466,384,498,467
0,1,367,450,567,499,369,478,503,429,327,452,348,368,248,490,221,473,346,354,394,513,380,468
0,1,260,450,431,459,263,430,317,328,360,487,149,607,271,595,220,492,204,382,154,557,429,427
1,1,401,450,281,442,407,661,434,556,334,392,484,397,384,649,288,413,138,487,492,423,360,382
1,0,304,350,137,275,175,352,75,300,268,419,532,240,180,243,319,362,439,228,278,383,182,422
1,0,490,350,422,341,513,263,513,245,557,282,619,304,496,287,497,488,280,252,447,470,570,82
0,0,392,350,405,412,430,474,333,371,384,218,376,317,304,397,245,434,322,337,330,131,575,182
0,0,360,350,347,346,166,340,297,278,385,377,278,250,452,248,253,446,338,314,320,388,277,202
1,1,400,450,455,457,356,506,444,520,355,448,358,599,510,625,462,505,228,487,594,434,162,484
1,1,392,450,377,514,252,351,331,516,298,463,244,575,471,564,199,405,326,437,299,389,374,447
1,0,261,350,304,242,242,281,440,265,315,403,210,381,233,378,368,184,283,379,297,410,319,410
0,0,385,350,298,407,389,504,531,326,275,286,283,296,278,275,285,431,422,234,298,308,359,418
1,1,427,450,369,481,389,398,549,232,450,350,518,563,384,356,260,391,424,422,170,496,445,408
0,1,314,450,343,405,270,271,363,386,298,452,403,600,254,653,251,571,251,409,49,529,489,631
1,0,352,350,209,164,376,459,572,220,252,400,435,416,337,221,260,344,306,165,562,326,269,228
0,1,456,450,471,461,259,239,646,534,536,425,477,322,421,453,399,511,444,470,491,510,574,442
1,0,529,350,692,429,603,465,534,437,528,486,514,587,588,290,502,278,564,288,527,148,360,299
0,0,425,350,438,143,359,218,614,301,343,183,400,410,539,190,431,486,459,398,482,515,578,329
1,1,367,450,320,584,338,297,223,608,488,492,288,448,415,549,306,307,463,505,354,495,394,367
1,0,275,350,303,376,231,333,146,320,149,454,134,492,475,320,225,395,183,384,479,260,399,364
0,1,258,450,263,432,229,386,391,571,51,444,280,329,194,359,128,402,121,546,261,488,192,526
1,0,523,350,452,460,427,289,611,428,458,334,554,198,630,274,450,214,527,279,562,139,535,299
0,0,391,350,208,423,231,405,483,343,446,268,463,515,380,307,553,272,453,422,354,329,379,432
1,0,536,350,481,396,532,510,606,429,404,324,435,382,588,260,653,409,311,494,509,457,406,481
0,1,478,450,152,403,467,413,465,500,546,350,435,414,253,453,648,303,306,423,406,643,497,383
1,0,346,350,321,188,503,342,234,262,324,310,355,358,332,373,289,493,209,231,270,226,137,287
1,0,499,350,496,365,433,259,640,232,475,347,593,395,530,469,483,404,545,394,418,326,334,274
1,1,359,450,429,385,405,429,322,446,500,367,342,457,245,453,314,403,555,564,354,398,308,503
1,1,444,450,505,405,368,493,456,320,237,519,545,467,473,487,291,357,427,454,311,554,369,460
0,0,369,350,456,436,341,648,294,364,389,330,312,357,388,367,486,324,347,357,566,440,443,222
1,1,444,450,370,451,256,465,423,316,543,550,382,542,490,481,398,341,530,392,288,433,616,368
0,1,418,450,426,591,209,438,364,575,533,399,334,457,184,409,411,391,320,403,547,274,465,411
0,0,443,350,516,381,308,434,403,392,391,487,332,405,508,306,545,377,510,280,351,356,529,303
0,1,347,450,348,464,457,251,424,397,129,459,284,517,325,395,272,522,324,396,373,362,271,544
1,1,374,450,354,393,323,410,394,301,537,563,515,482,489,389,499,617,247,452,416,348,573,363
0,1,320,450,334,305,219,335,538,695,290,469,415,275,297,470,282,455,337,583,451,439,335,403
0,0,359,350,373,511,310,388,378,420,266,378,440,367,529,465,384,446,462,196,302,237,386,186
0,1,439,450,377,536,422,333,525,449,438,475,286,380,365,421,748,365,608,454,645,655,379,343
1,0,486,350,502,222,502,402,381,438,481,329,546,189,554,314,226,329,470,506,420,170,503,339
0,1,422,450,430,245,460,422,420,503,453,630,470,421,428,549,501,373,521,552,212,429,605,475
1,0,411,350,366,507,247,444,494,346,315,413,347,185,334,404,343,244,392,248,396,537,330,223
1,1,447,450,407,522,563,245,567,615,455,542,431,385,601,401,363,252,263,489,468,463,384,362
0,1,520,450,399,478,352,440,437,540,452,438,462,676,525,475,505,334,459,373,537,331,711,335
1,0,332,350,263,419,573,337,242,431,335,463,258,302,386,441,410,252,355,313,251,341,362,464
0,1,548,450,684,454,583,408,509,509,547,439,332,329,482,335,629,400,711,367,622,561,544,537
1,1,366,450,421,285,525,532,353,262,338,319,174,626,226,447,438,499,426,390,478,416,232,357
1,1,368,450,427,620,121,493,370,618,361,297,453,571,241,441,472,453,415,435,438,450,231,377
1,0,429,350,320,467,337,411,511,96,439,376,483,355,407,305,206,316,560,366,345,382,230,513
0,0,383,350,441,266,301,194,483,411,443,403,412,383,392,286,417,201,362,292,315,369,368,262
0,0,366,350,509,543,237,206,279,385,429,223,272,337,390,333,367,524,331,388,410,477,398,277
1,0,476,350,484,412,566,329,364,446,511,368,490,473,508,417,528,347,577,269,479,384,494,215
0,0,389,350,281,362,434,183,475,347,370,379,403,415,371,359,353,257,383,241,184,284,234,423
0,0,448,350,601,170,507,343,503,396,314,282,447,182,288,310,439,476,361,249,335,402,449,501
0,0,396,350,603,325,457,260,313,444,341,273,312,183,322,410,406,365,426,295,426,361,300,391
0,1,527,450,407,375,489,549,542,444,543,421,356,504,508,582,417,367,579,471,525,523,582,479
0,0,421,350,503,331,385,455,334,155,544,470,396,513,489,183,476,188,516,309,322,450,455,320
0,0,414,350,477,167,388,581,522,249,289,448,258,339,403,492,192,377,316,223,249,251,348,447
0,0,426,350,558,276,438,383,505,344,410,323,360,484,589,369,350,343,554,437,411,329,573,351
0,1,312,450,545,604,262,620,191,252,394,431,311,514,414,399,323,396,247,379,165,356,352,381
0,0,440,350,637,347,377,370,497,141,552,356,413,507,444,353,491,327,365,213,535,225,499,397
0,0,433,350,406,247,394,120,347,133,408,345,354,256,353,225,503,436,407,370,540,386,425,286
1,1,439,450,377,450,439,406,381,542,384,523,487,579,441,447,335,397,487,401,573,620,592,408
0,0,427,350,530,254,444,306,562,192,532,381,528,319,373,529,386,473,371,218,320,256,363,180
