Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,403,451,443,533,359,379,343,482,450,335,508,394,462,493,460,464,447,473,392,391,537,440
7,0,387,325,256,237,451,424,365,172,363,397,446,248,485,348,349,145,536,368,275,178,315,229
6,0,386,350,413,188,523,368,368,358,524,218,302,347,682,314,329,259,387,362,454,440,292,397
6,0,387,350,489,224,308,350,424,332,393,200,259,343,329,384,375,303,340,484,446,550,220,471
6,0,378,350,344,211,317,322,395,272,392,88,435,291,449,398,467,574,238,287,232,382,478,264
7,0,386,322,422,397,481,170,362,233,254,477,377,240,568,528,265,283,502,472,252,272,398,129
6,1,400,450,404,412,467,458,364,340,325,450,312,348,585,427,527,416,454,486,413,392,264,293
7,0,390,335,440,195,428,471,180,344,364,351,269,198,470,260,603,339,433,266,248,510,397,288
6,1,409,461,315,638,481,677,588,389,445,538,433,436,558,438,255,433,421,299,383,345,439,648
6,0,375,350,400,22,348,432,238,430,385,197,484,372,360,380,240,226,321,338,391,300,356,282
7,1,432,450,375,492,404,269,312,547,419,617,293,552,423,384,312,580,254,406,392,580,494,485
7,1,360,450,284,370,422,246,394,328,341,505,259,605,311,444,372,511,480,437,199,439,286,366
7,0,388,329,386,358,323,411,470,366,303,464,429,312,344,188,240,235,432,207,343,518,565,187
6,1,385,483,406,403,331,595,599,431,243,385,296,643,329,501,382,387,350,373,190,283,382,377
6,1,405,454,593,370,343,391,385,504,493,359,441,505,343,477,531,434,328,411,321,431,338,424
6,1,390,463,336,492,395,543,321,477,287,469,531,607,311,483,235,675,423,197,327,560,326,487
6,0,357,350,291,478,333,133,271,439,311,130,283,350,302,438,235,267,312,145,180,284,251,224
7,1,353,450,484,386,342,368,378,516,299,709,403,486,328,511,396,275,337,472,321,516,325,527
7,1,356,450,306,410,336,470,438,522,88,373,261,376,327,439,189,483,417,375,156,544,468,561
7,0,411,333,494,282,529,394,259,212,308,382,397,370,365,269,319,512,446,413,381,266,388,410
6,0,366,350,260,277,307,257,394,345,519,314,457,564,624,285,422,510,309,435,396,576,529,358
6,1,407,457,240,309,419,436,434,402,477,503,367,300,328,505,488,454,264,485,542,474,503,443
7,1,387,450,383,364,513,432,458,437,423,476,443,468,404,541,318,549,426,467,398,440,262,634
6,1,394,455,212,310,435,404,375,439,507,282,246,335,480,455,676,393,364,364,295,410,509,567
6,1,411,468,476,410,342,326,341,394,421,444,411,637,379,487,562,441,382,419,306,433,462,339
6,0,386,350,539,169,260,394,463,128,468,394,363,431,473,574,384,245,325,261,348,302,322,337
7,1,404,450,448,490,676,510,296,305,327,436,383,534,506,491,339,384,472,374,523,660,417,382
7,0,416,316,344,321,484,389,633,376,454,364,561,323,380,156,292,328,476,94,403,437,411,253
7,0,387,327,298,645,308,327,390,189,567,334,401,327,326,354,430,305,442,266,426,222,434,228
6,0,382,350,362,385,234,154,568,356,301,459,397,302,444,341,442,229,339,257,330,258,179,272
7,1,449,450,404,617,695,465,346,549,517,444,402,357,427,407,465,283,386,496,498,465,420,305
7,1,381,450,303,249,443,361,396,560,249,637,309,436,339,418,531,438,457,678,346,505,363,436
7,0,396,348,262,362,371,359,413,149,563,337,517,398,447,450,269,420,310,161,514,316,520,345
7,1,393,450,650,401,440,493,391,414,401,570,389,366,414,371,441,580,278,413,629,449,420,428
6,1,383,490,466,550,402,703,395,479,330,386,570,675,377,412,419,357,327,449,342,393,460,588
6,0,359,350,148,282,431,366,286,254,580,471,322,370,250,399,416,359,377,397,546,208,363,328
6,1,396,453,424,318,255,395,425,472,634,366,379,397,379,565,356,448,457,416,400,524,514,414
7,0,410,335,424,584,532,276,417,224,389,376,499,335,382,286,469,345,455,381,482,149,445,274
7,1,374,450,327,460,244,390,375,384,406,449,499,313,377,262,261,310,451,523,434,648,445,510
6,0,356,350,173,343,316,281,419,439,338,481,232,277,274,265,136,496,193,532,348,331,327,251
6,0,392,350,486,349,323,243,520,265,317,302,402,483,289,499,324,437,442,393,374,294,352,482
6,1,406,456,429,362,295,590,573,506,620,432,245,453,192,391,361,370,509,503,481,342,537,634
7,0,409,338,358,351,660,489,409,336,442,356,377,282,379,183,462,338,434,446,558,485,297,544
7,0,413,325,472,212,558,148,523,113,526,92,471,223,443,196,547,411,593,315,349,278,508,380
7,0,392,342,295,337,458,382,393,332,371,293,310,403,423,222,409,366,425,382,400,439,350,402
7,1,381,450,504,549,471,324,397,506,515,319,409,545,469,317,252,450,221,493,216,469,391,485
7,0,391,340,527,415,380,450,304,374,510,528,620,347,439,254,268,329,367,500,437,450,445,377
6,1,400,450,324,534,381,403,413,628,394,521,359,327,245,447,563,408,536,470,220,611,409,228
7,0,383,311,395,364,333,110,323,336,317,245,469,427,311,367,241,277,481,226,290,212,513,367
7,1,359,450,250,493,338,630,302,512,421,313,475,554,282,562,334,314,307,193,272,414,309,346
6,0,429,350,430,258,368,449,369,343,294,205,434,294,390,229,327,385,351,328,293,153,335,358
7,1,424,450,350,498,514,576,409,449,521,330,488,576,346,193,326,499,404,479,385,456,558,477
6,0,430,350,570,296,715,290,177,350,246,417,295,235,433,183,537,286,356,440,652,190,602,369
6,1,405,453,356,307,424,412,354,493,574,411,636,325,502,453,222,513,427,475,306,454,356,482
7,0,404,348,361,494,408,417,514,209,276,251,282,286,175,454,189,441,633,300,492,326,467,317
6,1,406,455,467,609,527,485,538,429,493,384,478,386,423,405,365,398,500,376,442,428,497,579
7,0,402,349,550,455,453,406,167,468,395,167,581,331,392,432,377,389,524,320,521,378,316,149
7,1,393,450,282,384,333,527,229,697,281,220,439,542,385,587,343,365,499,562,326,471,359,374
6,0,405,350,238,229,452,416,315,309,441,228,518,296,512,450,370,337,386,291,432,391,430,306
7,1,409,450,298,602,507,433,330,335,116,640,491,497,418,576,329,410,232,486,294,550,472,456
6,1,412,470,522,484,605,423,323,601,503,461,383,485,376,426,423,547,401,403,463,540,544,512
7,0,389,334,401,421,526,371,415,421,438,250,444,466,357,258,411,397,538,315,365,229,225,264
7,0,397,348,340,339,283,275,529,273,418,571,211,466,520,385,591,320,484,558,259,589,363,226
6,1,391,462,223,515,335,427,321,390,386,544,355,302,337,366,358,517,360,578,243,270,447,484
7,0,400,350,372,318,228,354,617,367,330,534,605,500,530,313,423,478,454,375,426,456,421,378
6,0,449,350,387,491,475,291,361,319,519,249,551,212,501,387,368,409,492,424,250,350,425,312
6,1,387,472,356,560,403,356,296,592,566,516,351,631,268,365,372,631,395,467,394,288,426,681
6,0,399,350,261,289,612,548,526,455,520,308,297,500,315,355,520,344,341,245,336,332,375,435
6,1,414,476,305,483,412,583,514,448,544,371,492,305,478,341,325,379,385,466,386,433,366,621
7,0,400,350,229,365,526,415,448,373,476,201,468,486,481,464,363,363,461,299,265,257,460,259
7,1,446,450,517,491,384,514,363,288,565,463,536,266,333,469,500,441,391,289,382,382,332,635
7,1,368,450,296,366,391,595,308,462,362,446,311,318,223,484,436,586,353,282,448,533,436,540
6,1,416,484,522,360,335,518,287,512,422,461,422,428,421,523,399,597,441,512,646,535,396,373
6,1,383,488,422,352,447,544,227,485,345,440,263,349,453,552,365,585,300,447,371,536,368,535
7,1,391,450,274,298,457,379,264,632,453,463,493,523,495,622,410,442,547,479,264,521,402,304
6,0,396,350,404,367,323,338,452,315,245,540,358,329,477,535,500,328,353,292,395,412,392,306
7,0,401,350,384,361,226,452,344,445,407,265,363,310,258,291,437,244,517,358,379,496,409,169
6,1,385,483,573,608,423,630,221,432,336,567,513,395,402,457,387,367,331,406,448,371,412,530
7,0,384,313,515,363,423,337,335,388,255,259,281,382,453,240,254,405,339,258,370,260,607,391
6,1,415,482,465,383,318,277,399,363,517,538,619,469,344,547,337,688,315,606,274,508,483,431
6,0,383,350,360,425,341,309,267,368,401,320,355,435,362,209,562,212,400,244,422,360,613,517
6,1,394,455,481,457,295,435,537,498,531,609,130,532,375,583,464,554,300,412,488,474,463,390
6,0,402,350,458,410,441,150,339,375,326,261,324,249,448,282,533,319,274,134,184,404,243,486
7,1,448,450,381,534,498,534,447,318,507,494,469,511,433,468,431,414,500,707,500,477,522,425
7,0,414,322,257,404,317,305,475,472,449,208,518,441,420,417,356,458,464,304,313,187,412,298
6,0,441,350,619,512,222,425,501,391,422,412,593,349,608,355,498,363,290,496,424,295,274,432
7,0,412,328,295,484,299,287,485,677,514,271,270,404,559,209,410,322,436,274,414,367,422,233
6,0,384,350,491,197,277,224,484,515,275,371,313,444,374,456,258,316,249,417,327,300,265,305
6,1,411,468,334,275,453,553,432,427,448,546,398,390,576,518,327,318,474,456,425,332,513,471
6,1,415,480,546,565,529,602,530,308,254,358,442,557,370,357,494,452,591,471,423,560,370,304
6,0,367,350,382,399,428,352,339,453,219,146,219,234,289,485,259,498,420,462,609,484,435,373
7,1,357,450,191,342,271,520,206,366,252,356,345,394,411,527,408,524,357,371,325,651,265,551
6,1,401,450,443,497,356,520,217,342,569,410,566,598,605,618,294,344,460,284,190,233,393,628
6,1,417,492,300,459,559,555,527,520,305,682,397,485,506,550,546,646,515,518,279,441,550,472
6,0,422,350,470,319,551,210,327,309,223,560,547,366,460,167,501,323,452,264,506,353,304,389
7,1,352,450,342,308,298,505,270,502,308,402,391,437,313,390,420,497,315,546,445,410,492,472
7,1,433,450,536,528,392,454,339,438,336,547,390,477,307,460,506,590,286,472,211,531,423,435
6,1,382,493,344,473,354,457,302,672,388,542,289,548,563,554,568,463,503,409,351,426,490,390
6,0,378,350,327,450,340,352,513,213,485,317,281,338,451,392,282,154,418,294,432,184,413,288
7,0,388,330,446,337,300,425,363,375,374,354,438,405,208,172,312,262,294,232,351,350,253,408
6,0,443,350,459,325,311,342,439,392,331,471,319,269,369,347,456,449,513,409,562,17,429,243
7,1,436,450,401,453,307,432,369,586,569,518,543,394,511,475,488,322,448,500,570,453,528,580
6,1,385,481,420,549,284,539,499,315,230,360,231,473,297,397,441,456,357,534,357,466,213,413
6,0,400,350,328,352,385,190,280,420,433,383,324,283,378,237,428,285,325,372,421,377,442,456
7,0,408,342,333,396,512,520,600,234,459,408,341,415,400,404,459,440,244,412,311,249,285,78
6,0,372,350,327,396,341,205,346,446,511,407,387,319,332,347,473,318,269,252,318,372,257,354
6,0,443,350,335,395,463,229,152,346,435,467,522,199,376,325,467,441,433,440,496,328,494,428
7,0,398,350,510,454,64,451,537,445,591,392,325,367,260,379,477,298,384,291,311,251,458,301
7,0,407,343,472,246,244,261,354,194,430,355,374,285,174,207,353,237,393,339,611,343,371,350
6,1,401,450,370,647,321,594,303,509,418,377,449,451,221,292,259,586,443,470,476,496,395,438
7,0,399,350,354,287,440,231,407,395,269,303,293,300,263,298,351,259,390,368,414,246,304,181
7,0,408,342,390,522,299,318,294,394,295,350,462,395,379,409,468,264,394,173,536,465,425,429
7,0,390,337,412,398,316,299,649,340,354,224,364,437,443,100,494,406,496,274,378,327,334,308
7,1,392,450,324,459,377,436,275,635,362,323,376,413,377,483,449,521,279,340,368,316,488,347
7,0,411,332,359,217,393,230,409,314,411,385,240,461,469,296,307,410,408,453,377,315,411,445
7,0,413,326,477,382,308,387,416,386,389,322,377,463,430,297,427,331,559,386,361,159,335,322
7,1,414,450,391,386,440,342,485,426,485,513,421,567,410,588,630,534,353,693,166,438,585,471
7,0,383,311,466,338,424,225,294,148,515,96,447,362,389,383,548,260,366,222,333,286,389,250
6,1,389,467,465,507,437,382,451,435,425,595,680,440,487,485,543,464,256,348,380,521,572,419
7,1,428,450,183,259,323,502,447,367,430,613,743,458,419,428,308,385,171,338,543,386,611,287
7,0,400,350,659,319,532,415,413,413,491,340,387,450,419,517,441,213,252,411,497,404,356,277
7,1,370,450,487,107,408,432,290,485,130,414,375,589,348,526,392,470,509,613,548,374,352,351
7,1,426,450,515,376,530,491,268,373,400,411,374,681,355,286,316,423,276,395,507,324,456,410
6,0,370,350,208,244,412,409,484,468,385,344,304,410,461,237,395,281,231,377,325,244,273,380
7,0,417,312,473,230,408,174,496,222,415,309,501,468,286,160,373,138,625,303,539,411,497,395
7,1,364,450,356,431,402,424,295,525,100,428,451,492,358,465,200,473,352,527,193,354,218,422
7,1,429,450,342,464,610,490,594,441,421,353,558,591,369,295,543,517,374,472,475,453,378,326
6,1,387,474,459,541,332,549,273,378,461,304,433,447,437,515,510,415,386,600,504,542,293,575
6,1,410,465,325,552,327,359,540,202,256,500,364,403,501,564,217,276,429,421,593,426,179,641
6,0,438,350,440,400,429,361,535,202,449,442,155,303,566,277,480,301,469,235,499,381,333,246
6,0,374,350,405,274,285,495,477,305,340,517,312,366,211,362,375,328,318,255,512,310,460,234
7,1,402,450,206,478,326,374,340,464,493,507,515,468,438,613,374,484,344,381,443,457,590,410
7,1,380,450,321,323,329,335,418,368,357,511,659,434,260,376,345,450,363,418,545,573,398,514
6,0,414,350,446,324,300,200,450,330,453,204,479,505,492,265,364,332,208,355,457,516,482,313
6,1,392,458,425,334,279,329,341,588,437,467,180,514,464,502,551,536,329,432,288,558,463,501
6,0,449,350,294,276,487,326,609,377,490,414,475,328,346,428,458,429,412,301,444,345,426,238
7,0,387,326,335,341,387,455,458,426,329,73,177,396,342,234,450,320,266,440,509,358,597,357
6,0,366,350,324,441,343,179,444,293,370,547,515,316,211,218,389,405,492,157,261,404,451,313
7,1,435,450,478,732,230,450,195,345,332,408,515,207,636,566,495,440,468,566,608,412,319,539
7,0,392,341,257,161,364,197,452,254,532,337,476,451,514,210,428,267,433,456,285,208,374,187
6,0,357,350,219,421,333,660,351,510,420,372,431,543,395,391,646,244,218,337,374,387,357,447
7,1,376,450,402,200,450,411,535,350,357,471,445,482,411,281,382,531,315,508,342,413,481,389
7,1,393,450,322,424,326,352,329,473,387,361,306,463,432,413,283,456,322,265,415,487,516,293
6,0,393,350,509,361,330,403,472,302,356,636,302,171,427,176,366,377,424,465,386,303,506,207
6,1,418,493,267,434,606,531,410,395,574,398,586,599,365,616,538,558,469,406,354,519,527,557
6,0,354,350,529,392,478,407,231,249,368,292,440,320,313,388,395,407,371,405,436,469,148,227
6,1,404,452,434,456,174,477,355,463,434,323,435,558,629,459,313,425,227,552,396,402,426,546
6,0,428,350,396,325,298,281,421,309,525,395,452,615,414,323,426,378,427,413,537,332,297,291
7,1,388,450,462,476,227,499,400,351,251,454,290,580,272,380,395,336,156,526,476,550,418,511
7,0,417,311,560,45,459,540,657,313,273,228,530,390,538,375,437,438,503,370,679,190,464,373
7,1,425,450,484,552,415,474,449,287,522,489,375,595,381,524,291,401,337,588,451,483,626,335
7,1,429,450,382,545,442,328,345,517,341,562,455,328,428,572,575,658,428,416,576,370,375,602
7,1,371,450,356,500,401,341,382,556,460,451,364,543,358,454,200,368,446,254,562,473,117,507
6,0,383,350,293,439,468,397,415,314,484,326,403,377,265,416,345,302,466,585,506,370,449,342
6,1,417,489,607,778,334,506,458,555,446,466,478,312,518,619,414,555,368,256,372,369,499,504
7,0,393,344,212,470,388,316,250,393,468,484,347,436,326,387,355,326,442,356,460,324,647,281
6,0,360,350,147,330,235,464,255,184,442,413,616,356,510,304,325,392,337,237,421,363,497,317
6,1,395,453,459,703,444,518,401,463,268,521,380,552,334,330,494,504,410,330,457,508,260,508
7,1,350,450,317,360,393,687,250,389,155,587,390,499,415,529,456,600,307,418,512,543,157,641
7,0,395,347,517,247,419,388,573,334,545,439,312,327,39,383,621,299,455,337,363,456,215,328
7,0,386,324,423,250,286,310,251,416,164,358,340,228,221,215,342,327,445,256,405,192,443,494
6,0,365,350,315,362,293,484,557,388,329,431,511,370,414,484,415,433,460,405,380,458,251,279
7,1,370,450,505,349,425,436,210,535,367,421,430,567,258,441,433,526,355,604,309,584,397,502
7,1,389,450,407,434,292,431,424,659,470,428,361,450,436,336,280,378,213,486,208,523,200,481
7,1,396,450,394,377,417,470,496,437,300,444,303,345,675,248,389,482,510,593,437,529,459,458
7,1,353,450,528,393,243,507,379,336,243,430,235,555,399,499,356,402,367,200,291,525,358,600
7,1,372,450,186,359,456,567,229,494,392,523,323,365,220,416,407,490,313,316,552,370,344,552
6,0,369,350,284,355,401,359,323,403,554,480,409,425,353,257,285,228,446,375,603,427,349,170
7,1,433,450,427,514,262,552,567,384,586,482,680,573,362,377,486,595,556,294,432,367,342,363
7,0,401,350,278,309,294,342,315,329,384,155,610,420,529,224,477,383,336,353,535,345,431,205
6,1,388,469,378,368,287,513,316,423,250,414,393,373,262,421,410,319,538,659,234,343,425,540
6,0,420,350,296,338,536,319,452,433,419,483,449,324,564,323,307,495,487,280,404,159,402,430
6,1,398,450,398,360,426,431,357,484,352,473,448,230,584,416,406,507,398,258,551,494,451,395
6,1,390,463,331,402,349,422,453,443,125,496,276,430,355,340,470,565,392,566,300,476,260,385
7,0,388,330,492,318,366,277,311,428,264,212,413,358,309,269,304,262,496,439,535,148,290,368
6,0,448,350,561,346,475,425,431,302,402,246,622,172,378,385,539,439,422,479,448,253,420,298
6,0,391,350,511,310,345,379,269,214,334,362,319,399,426,307,477,266,476,390,377,360,544,359
6,1,400,450,447,394,309,578,237,508,360,515,316,488,394,455,348,508,382,625,378,297,231,475
6,1,382,493,260,494,468,555,453,477,479,378,81,436,303,376,530,562,398,475,542,523,321,578
6,0,358,350,471,313,322,290,334,336,331,429,429,445,308,550,327,278,358,333,170,524,529,356
7,0,383,312,484,437,390,261,384,375,424,351,313,171,316,461,256,169,435,320,582,343,422,247
7,0,386,322,564,267,377,351,385,182,453,311,238,164,457,359,463,293,377,409,476,231,358,160
6,0,389,350,444,431,487,406,237,230,448,371,303,270,345,233,399,295,484,327,227,301,378,454
6,1,388,470,526,297,295,582,135,383,350,597,394,482,374,407,361,510,124,349,356,559,357,386
6,1,383,489,288,427,254,538,503,406,503,709,378,363,216,431,423,403,367,443,209,554,332,517
7,1,430,450,378,468,408,493,518,472,501,337,406,420,298,386,411,359,486,526,541,82,268,601
6,1,405,454,414,594,753,246,439,419,289,467,555,486,445,497,318,465,474,357,492,330,561,306
7,0,414,324,449,412,332,445,315,426,366,224,549,322,437,366,438,415,422,128,229,182,277,412
7,1,381,450,283,453,200,409,525,399,234,562,306,463,208,499,192,273,507,565,525,549,489,362
6,0,438,350,316,477,379,340,632,304,393,375,628,219,338,274,701,350,493,394,429,469,339,479
6,1,397,452,567,455,369,434,325,377,213,307,456,411,333,270,656,572,420,450,395,495,282,263
6,1,387,472,414,313,539,376,240,499,321,485,453,402,572,560,268,342,385,533,461,333,390,417
7,0,416,313,498,267,409,321,349,223,581,53,415,376,352,203,378,379,445,434,390,224,350,388
6,1,391,461,393,442,455,329,495,274,528,392,336,546,190,329,421,590,278,443,389,550,373,664
6,0,399,350,449,338,476,311,466,158,350,304,492,282,90,491,335,355,460,234,295,286,722,253
6,0,406,350,377,281,410,381,349,452,438,398,386,233,623,354,388,297,558,169,468,419,403,469
7,1,403,450,444,554,438,511,230,360,468,724,359,418,349,575,212,674,497,500,351,443,440,531
6,1,403,451,404,491,284,500,416,362,386,298,494,582,376,378,367,550,556,516,338,495,356,435
6,0,418,350,506,469,333,295,521,369,437,200,351,333,375,392,494,462,551,422,310,229,432,278
6,1,389,466,349,611,299,526,382,527,461,444,387,430,452,309,342,562,246,324,439,426,414,566
7,1,444,450,408,407,329,404,460,427,667,304,372,507,688,267,447,515,531,460,541,715,654,596
6,0,413,350,304,229,381,327,371,178,524,520,466,486,223,426,397,559,361,342,274,480,424,301
6,1,390,464,404,472,292,579,399,376,306,379,308,402,326,620,507,701,378,399,526,485,382,361
7,1,367,450,465,464,424,570,243,431,356,294,427,349,319,466,441,268,341,589,285,304,394,524
7,0,391,339,478,389,159,521,413,325,382,308,361,302,643,376,490,323,605,465,500,372,338,411
7,0,390,335,337,311,570,488,438,419,460,350,483,317,339,419,343,420,566,410,416,438,322,218
7,1,400,450,519,534,341,243,321,486,297,536,579,517,413,492,431,389,286,396,301,399,461,490
6,1,405,454,443,362,542,262,467,259,384,384,282,369,429,390,229,462,553,469,503,270,446,419
7,1,430,450,494,393,462,367,479,522,413,583,496,527,397,542,324,446,441,295,398,639,463,678
7,1,434,450,525,490,472,278,312,542,631,548,282,657,442,545,373,405,270,409,456,309,500,566
7,1,424,450,354,493,467,469,419,306,281,591,504,559,398,593,585,626,352,388,434,426,337,591
7,0,402,349,372,360,412,307,492,373,355,255,454,161,490,269,355,443,454,271,361,242,522,251
6,1,386,476,316,548,376,314,198,526,481,434,358,406,281,442,382,503,267,489,471,662,336,575
