Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
6,1,411,468,421,501,427,237,490,343,407,626,406,510,419,454,366,470,515,545,383,440,410,373
6,1,391,462,359,498,535,451,416,571,271,547,392,481,423,447,399,387,429,645,433,501,322,461
6,0,389,350,227,419,493,409,438,297,372,332,380,495,356,285,337,325,243,359,449,395,494,352
6,1,405,454,445,429,481,457,488,523,317,402,436,416,436,259,234,527,404,454,338,567,391,482
7,0,386,324,359,417,332,321,449,265,423,198,405,507,408,175,443,200,376,272,326,367,372,180
7,1,374,450,399,597,385,298,228,576,265,353,441,438,412,442,440,490,352,431,348,522,413,381
7,0,384,313,456,384,369,247,370,236,350,265,413,305,413,547,450,256,456,206,409,364,352,183
7,1,385,450,313,499,360,559,365,627,267,470,445,481,528,539,429,332,398,432,400,430,359,455
6,1,394,456,474,538,191,453,297,566,361,452,369,370,454,402,393,384,454,435,333,447,486,443
6,1,389,467,547,435,353,316,366,383,479,371,129,365,424,475,282,340,414,422,335,582,301,562
6,0,370,350,175,435,271,188,421,338,320,357,352,334,260,431,230,336,302,526,525,305,687,388
7,0,391,338,518,342,134,299,432,345,475,285,413,310,350,345,390,318,418,352,439,428,456,244
7,1,377,450,394,408,323,437,382,664,539,482,284,379,324,432,470,519,282,555,367,194,314,440
6,0,355,350,307,263,361,442,108,323,340,415,538,240,469,407,299,300,383,350,236,159,482,218
6,0,402,350,300,407,415,221,443,449,366,405,450,307,368,498,271,358,218,448,354,480,555,381
7,1,428,450,508,407,330,422,322,353,466,365,236,435,431,538,454,374,396,414,617,460,426,617
7,1,430,450,241,339,345,459,445,421,382,588,577,499,391,581,461,439,541,446,420,393,491,364
6,1,414,476,416,459,423,567,371,441,400,317,374,408,604,534,360,415,341,333,566,233,394,476
6,1,413,474,419,297,508,263,383,599,345,457,458,488,635,441,617,420,519,577,429,450,321,335
7,0,415,319,364,324,379,321,546,216,535,430,520,349,424,265,540,248,433,184,466,335,261,375
6,0,415,350,513,232,464,350,371,260,459,227,357,464,395,480,277,153,456,299,565,380,439,276
7,0,387,328,527,278,253,268,310,208,473,350,493,390,245,474,496,203,320,340,496,286,441,404
7,1,437,450,583,448,468,477,457,362,372,406,552,350,616,323,519,500,366,381,386,322,286,463
7,1,441,450,303,367,473,603,360,383,370,258,476,366,540,634,414,427,423,361,504,448,354,599
7,0,414,321,365,203,414,240,497,289,307,371,479,438,398,388,496,441,390,437,498,370,351,338
7,1,426,450,354,552,580,614,422,444,354,500,568,542,392,307,413,457,521,413,457,520,435,306
6,0,379,350,239,391,317,519,365,334,455,376,448,291,446,421,260,148,580,371,641,238,363,545
7,0,411,333,396,324,562,506,285,224,440,284,280,574,277,221,247,262,250,266,281,99,668,514
6,1,413,474,269,250,390,441,476,527,307,399,335,499,480,446,284,412,347,440,401,508,461,334
6,0,378,350,381,279,327,369,521,505,451,214,217,372,431,331,344,401,459,420,497,319,464,294
7,1,393,450,419,506,518,449,410,410,326,343,271,415,466,441,333,488,406,512,493,296,402,364
6,1,389,466,195,521,450,369,407,545,505,268,621,503,308,405,451,467,208,588,498,480,430,431
6,1,411,467,437,282,407,415,373,362,299,578,419,296,334,509,426,282,287,555,445,485,301,497
7,0,389,332,351,308,255,222,477,394,328,309,520,182,278,124,430,272,362,323,267,359,304,364
6,1,391,461,331,533,281,464,461,602,307,528,345,503,386,419,470,529,435,384,261,426,349,511
6,1,410,463,240,553,442,550,561,472,375,450,404,470,597,422,465,510,489,460,433,350,334,683
7,1,365,450,394,407,327,554,441,269,197,524,189,482,576,505,375,587,310,508,479,452,348,633
7,0,387,327,432,240,287,249,434,574,322,295,444,265,491,375,324,332,399,540,395,390,349,492
7,1,387,450,352,222,503,492,334,324,270,417,446,534,439,497,415,605,498,521,340,469,338,408
7,0,390,335,531,389,268,427,325,181,361,542,486,338,614,348,317,364,444,214,165,287,146,273
7,1,386,450,437,335,409,360,371,466,357,435,248,377,331,425,435,456,281,439,603,443,434,305
6,0,435,350,343,317,398,451,484,427,310,301,472,308,494,220,392,297,510,358,415,380,451,563
7,1,441,450,356,362,419,361,412,533,497,372,519,469,616,324,448,531,417,526,198,395,606,568
6,1,397,451,472,549,333,369,273,365,351,349,419,695,345,515,596,423,473,663,426,577,327,514
7,1,420,450,385,583,479,656,399,526,349,469,240,620,277,357,340,472,479,522,624,442,337,445
6,1,391,461,421,566,275,520,378,290,411,444,290,390,546,581,509,560,393,632,252,435,367,518
7,0,393,342,316,241,457,374,345,345,346,256,400,508,353,409,372,531,273,346,436,479,466,337
7,1,387,450,352,434,531,299,331,546,375,508,222,575,293,282,491,531,473,491,524,393,585,307
7,1,376,450,293,589,373,346,378,549,309,274,206,547,357,569,183,481,622,360,341,415,298,419
6,1,397,451,492,344,305,514,481,503,351,380,321,478,142,276,307,371,377,396,497,548,484,370
7,1,360,450,365,348,295,449,387,522,397,296,295,371,214,460,396,534,305,415,385,512,327,451
6,1,386,478,364,231,410,586,377,444,453,564,362,299,290,382,454,403,529,401,335,561,440,375
6,1,383,492,272,387,412,502,472,564,504,328,368,558,374,531,447,410,335,485,124,566,323,276
7,0,393,343,327,323,343,446,415,170,345,153,398,175,196,133,499,349,422,285,442,447,389,338
6,0,388,350,410,126,318,308,267,282,355,73,507,265,295,360,303,423,164,369,332,273,549,330
7,1,380,450,254,627,409,246,423,506,543,397,397,286,371,500,277,401,248,316,469,582,62,421
6,1,413,473,395,364,363,588,456,235,384,404,316,411,497,373,511,476,228,230,485,539,375,448
6,0,424,350,374,171,479,450,718,481,477,477,416,376,551,504,460,179,435,350,415,296,483,448
6,0,403,350,441,279,353,457,511,544,376,280,336,344,263,424,221,391,364,258,329,326,520,469
6,1,399,450,453,259,303,394,282,399,238,457,552,546,505,274,428,444,228,460,369,402,377,483
6,0,372,350,301,403,298,161,402,373,427,286,426,426,345,398,401,354,378,466,396,361,511,312
6,1,414,476,436,338,161,532,393,546,543,440,431,422,423,481,235,570,387,471,356,623,555,493
7,0,396,348,441,256,450,295,417,321,420,257,473,394,448,331,345,522,536,391,309,547,491,354
7,0,402,349,131,299,401,312,403,325,505,96,430,420,132,385,615,333,524,343,309,414,351,373
6,0,362,350,164,340,352,356,280,351,311,356,485,414,403,542,404,318,460,492,315,367,444,369
6,0,443,350,364,461,520,259,506,487,357,360,422,403,417,287,582,244,399,444,590,387,522,321
7,1,415,450,286,435,404,510,486,286,432,376,529,411,422,492,365,324,517,211,464,431,307,353
7,1,434,450,442,593,283,338,452,261,336,527,361,449,488,484,455,643,502,304,551,548,374,328
6,1,389,466,235,385,349,765,482,293,357,579,489,545,530,361,369,507,531,585,540,529,591,472
6,0,358,350,223,284,309,387,380,204,375,468,380,248,511,165,440,394,379,404,430,308,278,308
6,1,395,453,422,311,430,465,335,575,453,522,375,485,560,344,407,433,233,436,319,498,436,319
6,1,406,455,424,456,424,555,315,418,513,349,287,464,617,449,325,504,398,319,383,645,372,562
6,1,388,471,427,504,333,542,238,323,531,518,547,470,203,490,227,488,494,539,361,431,352,623
6,1,398,451,447,360,421,454,473,471,505,346,520,276,304,452,472,332,269,415,525,288,519,400
6,0,363,350,320,282,426,149,525,495,262,403,186,411,472,542,379,131,411,407,279,268,435,311
7,1,380,450,387,388,476,349,354,217,275,305,374,355,422,382,225,546,538,513,187,439,475,518
6,0,429,350,309,401,307,475,448,379,300,415,231,445,439,373,391,455,465,311,337,274,481,455
6,0,441,350,492,375,447,466,530,294,528,249,429,234,406,170,140,381,330,563,520,330,395,334
6,0,403,350,303,249,382,330,586,393,405,252,515,431,305,391,423,501,343,239,562,431,355,306
6,0,415,350,427,430,393,389,322,257,247,395,252,371,422,353,272,333,309,247,490,89,419,361
7,1,408,450,553,402,367,674,501,612,278,295,544,519,460,267,303,725,320,519,186,501,440,431
7,1,431,450,357,304,295,423,404,373,509,381,303,491,585,422,429,485,519,381,286,410,535,456
6,0,449,350,587,276,412,350,445,430,127,469,490,335,428,205,423,474,471,280,522,272,602,330
6,0,351,350,322,480,251,334,404,336,439,362,368,430,358,277,463,389,519,324,346,477,452,252
7,0,408,342,384,204,353,639,469,397,299,467,484,252,495,155,512,294,421,217,551,397,431,246
7,1,413,450,519,476,440,433,362,344,570,352,429,500,258,533,425,578,312,257,624,546,356,309
7,1,358,450,403,264,310,508,326,254,258,314,440,546,515,390,452,319,488,663,390,454,416,297
6,1,391,462,365,380,381,378,297,266,518,359,404,598,362,495,364,521,361,512,458,326,367,493
6,0,431,350,419,299,650,338,503,252,296,451,385,311,499,458,425,407,602,467,510,281,337,268
7,1,385,450,377,542,357,469,404,464,441,447,404,250,540,527,375,471,372,520,431,440,191,461
6,0,421,350,651,314,434,384,482,235,390,312,379,450,510,656,640,396,475,251,320,546,240,328
6,1,387,474,381,517,269,434,298,485,502,428,367,251,436,712,379,597,283,443,329,400,356,290
6,0,413,350,356,384,475,440,353,472,372,295,447,322,336,241,265,564,638,184,499,408,415,350
7,1,429,450,518,543,494,327,453,200,370,387,293,375,349,516,388,490,292,575,373,425,616,417
7,1,360,450,502,408,219,431,294,412,146,426,468,416,300,598,357,476,290,591,321,561,476,392
7,0,407,342,672,300,444,395,536,417,459,391,413,255,499,417,267,291,655,472,344,406,331,401
6,1,400,450,281,479,496,406,378,498,366,393,335,503,303,450,455,292,392,565,369,395,346,534
6,1,407,457,505,486,465,450,352,470,472,619,349,457,339,495,349,421,179,646,295,478,427,410
7,1,398,450,291,453,426,376,462,369,462,523,442,367,413,640,322,395,436,435,340,510,381,370
6,0,366,350,251,635,305,443,402,381,259,206,387,409,337,109,208,361,412,320,498,393,326,320
6,1,390,463,414,646,288,525,287,537,396,648,359,428,225,396,366,411,468,458,341,580,512,543
7,1,389,450,304,317,367,210,311,152,362,445,496,525,441,582,352,381,274,414,350,589,546,582
6,1,404,453,559,435,421,373,373,573,488,305,412,265,358,528,380,402,273,617,476,458,488,336
7,0,415,318,361,137,498,405,465,360,353,457,477,274,433,341,431,281,486,272,576,129,398,388
6,0,365,350,386,400,170,337,347,314,434,494,366,460,438,147,250,472,556,376,282,348,149,253
6,1,401,450,306,439,532,319,335,575,293,456,332,521,491,495,441,524,541,438,484,285,404,373
6,1,395,453,289,518,412,406,296,465,467,362,520,592,323,289,213,318,506,347,263,466,319,461
7,0,386,321,331,371,347,224,413,366,352,324,362,376,652,339,412,286,226,458,451,370,388,153
7,1,446,450,465,435,316,407,556,501,436,485,298,328,311,515,444,338,409,529,336,315,530,383
6,1,389,466,384,437,417,477,289,577,478,378,481,429,364,528,24,417,276,509,564,469,280,387
6,0,423,350,633,480,448,221,546,347,429,389,313,343,403,425,390,432,343,481,473,361,317,333
6,1,390,463,412,518,469,312,402,298,405,549,432,421,439,428,567,473,309,433,455,487,388,315
7,0,389,333,400,192,549,311,515,409,317,346,419,345,260,432,174,277,259,190,401,245,321,294
6,1,398,451,441,297,380,359,471,311,365,486,648,355,394,398,422,87,497,407,285,499,509,415
6,0,375,350,478,343,485,408,435,426,432,382,418,247,304,438,328,356,440,393,432,397,476,310
6,0,361,350,417,343,470,329,424,291,73,504,517,377,309,292,405,399,341,404,331,366,340,216
7,1,436,450,453,529,422,430,164,427,428,372,488,420,596,492,548,511,381,321,445,270,424,564
7,1,357,450,318,595,374,410,364,584,310,238,88,388,426,403,445,471,377,501,209,529,262,409
7,1,376,450,399,304,395,430,291,387,461,418,540,529,202,352,315,675,418,509,415,345,318,577
6,1,401,450,449,451,302,352,360,551,421,388,396,363,308,356,575,479,320,500,472,470,431,564
6,1,404,452,667,361,426,487,335,595,336,718,370,456,360,290,479,494,333,488,428,372,244,490
6,0,431,350,584,325,276,318,437,389,501,233,376,297,297,261,514,348,621,427,384,291,433,495
7,0,403,348,287,136,498,215,521,427,365,158,318,397,302,301,331,408,340,454,399,435,280,557
6,1,393,457,580,324,425,457,477,385,470,527,511,521,519,350,519,314,332,740,380,553,518,438
6,1,413,474,375,506,478,488,486,595,461,478,386,508,453,295,383,600,461,339,452,432,367,504
7,1,386,450,228,390,328,571,518,363,420,612,454,458,382,342,243,625,320,493,500,487,302,522
6,1,389,465,311,604,375,536,383,542,213,379,363,348,307,446,472,423,412,391,378,401,391,394
7,0,406,344,344,141,509,336,420,277,352,512,380,363,400,385,491,242,284,362,587,259,476,491
7,1,447,450,393,523,236,451,541,417,356,420,416,510,423,435,560,514,488,580,515,471,525,437
6,1,398,451,341,390,394,501,239,665,351,551,327,508,500,342,240,483,523,492,437,555,273,478
6,0,440,350,631,306,502,338,459,312,444,383,621,393,479,278,412,229,253,472,401,182,576,302
7,1,444,450,454,409,257,453,484,392,520,479,371,535,341,562,398,356,474,418,325,437,422,596
7,1,380,450,384,540,426,679,326,435,281,482,610,343,248,424,313,432,369,476,324,469,420,720
7,0,410,335,544,344,238,434,446,228,444,439,299,323,430,320,370,369,528,172,352,481,495,303
6,0,414,350,357,319,437,596,574,153,458,315,400,251,416,186,453,364,394,251,439,551,481,251
7,0,407,344,249,102,389,243,609,289,427,253,559,566,378,272,495,342,577,346,413,333,276,207
6,1,416,484,434,410,356,431,441,453,339,493,419,325,507,558,379,474,422,493,328,551,556,566
7,0,398,349,476,332,390,345,526,324,417,208,325,449,482,399,371,470,445,368,322,243,297,419
6,0,447,350,442,381,553,411,403,237,589,380,477,441,370,161,336,342,518,394,589,232,311,315
6,0,420,350,308,562,498,289,395,295,268,467,529,439,274,338,551,224,516,290,255,283,429,302
6,1,382,493,582,495,386,511,263,625,396,460,442,304,304,404,335,349,387,387,482,417,506,445
6,1,390,463,333,477,351,501,392,413,342,551,397,516,695,532,582,272,270,591,309,367,340,371
6,1,403,451,520,509,411,566,703,368,453,523,361,439,319,312,307,441,385,523,511,489,438,510
6,0,362,350,444,194,450,292,342,237,544,350,276,366,292,504,170,403,294,265,324,366,419,361
6,1,383,492,348,427,382,689,322,331,339,564,188,568,387,739,378,616,338,469,455,634,380,556
7,0,407,343,320,272,169,376,311,441,383,291,413,296,387,296,488,255,333,238,412,151,257,382
7,1,376,450,228,476,310,501,568,395,227,443,330,386,398,323,225,303,256,418,196,485,373,375
6,0,438,350,555,375,492,390,470,554,398,536,442,352,184,324,411,172,434,325,468,358,405,278
6,0,404,350,359,376,523,386,382,332,379,535,220,335,302,232,342,514,459,484,265,271,399,363
6,1,400,450,462,338,380,497,374,367,268,588,332,609,259,387,297,493,545,497,310,523,168,544
7,0,395,347,325,333,468,344,508,387,492,280,475,246,445,181,183,328,405,412,457,244,411,472
7,1,443,450,353,385,492,590,520,208,558,388,523,411,516,504,551,356,289,588,453,359,403,543
6,1,403,452,530,547,508,545,478,411,462,594,245,477,427,427,356,331,399,531,364,386,200,482
7,1,431,450,404,479,274,511,464,476,330,556,446,549,527,566,289,554,397,422,290,431,445,430
6,1,387,473,283,477,364,459,389,553,407,569,585,289,547,704,360,555,419,500,434,583,243,533
7,1,434,450,548,503,512,326,352,559,482,498,424,556,320,257,338,440,479,522,362,433,509,471
7,1,353,450,487,446,559,638,496,422,202,418,363,605,301,366,270,442,564,508,433,558,443,504
6,1,406,454,540,444,434,341,458,574,442,500,441,525,390,336,511,713,491,513,501,485,187,287
6,1,392,458,394,303,390,461,248,412,488,460,510,506,219,562,219,409,495,575,552,458,328,474
7,0,391,337,494,445,411,283,434,261,334,333,448,259,359,373,460,203,287,434,487,480,257,350
7,0,389,333,221,243,445,335,388,427,302,290,326,327,295,267,363,443,502,371,300,364,179,253
7,0,395,346,387,432,331,370,348,245,501,428,289,336,413,299,326,371,465,340,434,502,419,229
6,1,386,477,482,307,261,502,397,627,351,551,431,378,372,488,342,472,568,472,509,581,383,464
7,1,361,450,517,388,293,416,459,274,336,381,255,421,434,492,360,463,313,368,416,363,394,310
7,1,370,450,296,603,328,411,271,387,331,498,433,465,211,385,223,525,350,288,310,309,313,257
7,1,410,450,374,331,426,571,326,417,227,447,473,484,363,572,458,404,485,305,347,193,415,434
7,1,427,450,355,496,161,487,417,322,473,376,616,533,443,408,359,599,575,393,541,458,470,616
7,1,385,450,524,353,214,407,426,357,442,438,586,495,371,579,309,477,380,391,586,440,529,538
6,0,427,350,376,366,320,317,463,396,358,194,358,267,433,333,406,369,422,404,377,342,292,294
6,0,403,350,238,264,365,477,330,194,503,350,464,341,431,243,398,379,307,357,290,326,536,444
7,1,395,450,476,363,324,446,344,596,423,633,352,544,385,455,402,525,431,593,503,342,317,276
7,0,390,337,429,394,252,190,287,163,405,552,377,304,317,398,281,354,320,261,358,340,487,451
6,1,392,460,406,470,341,341,302,322,415,454,264,430,229,505,376,537,646,348,549,320,507,423
6,0,410,350,317,279,461,230,342,355,511,288,395,372,221,374,339,362,394,533,528,392,397,267
6,0,395,350,416,305,357,348,513,184,509,417,138,270,327,236,213,335,386,255,496,482,333,226
7,0,404,348,489,319,503,282,409,328,382,556,452,462,346,410,267,510,436,383,381,172,353,454
6,0,438,350,326,461,435,536,322,506,480,341,450,425,502,419,430,351,402,332,299,409,283,427
7,0,416,312,569,237,476,333,318,333,435,512,462,298,361,327,445,362,423,221,585,217,489,356
6,0,420,350,324,355,621,397,307,349,347,347,504,511,561,549,333,351,547,458,589,435,578,243
7,0,413,326,192,417,444,127,530,313,500,509,227,253,513,224,216,366,343,251,265,234,456,262
6,0,436,350,502,345,334,251,472,161,299,278,259,273,389,400,339,188,588,324,717,301,561,343
7,1,436,450,506,542,377,416,462,560,427,554,363,592,168,313,487,299,567,645,390,378,435,353
6,0,368,350,212,329,259,366,464,382,353,522,450,389,289,524,325,368,443,476,278,189,241,357
7,0,411,334,349,319,391,192,446,377,356,439,306,300,526,340,545,240,429,417,304,353,275,461
7,0,383,310,240,285,433,285,407,170,208,284,367,341,601,281,536,459,295,247,322,391,366,425
6,1,392,460,619,278,543,496,324,423,315,411,430,384,303,487,263,531,205,359,436,447,455,411
7,0,412,329,602,251,227,353,439,403,508,383,513,293,356,152,342,332,396,376,298,99,542,282
6,1,416,484,321,412,381,333,507,579,549,291,233,566,219,443,505,611,457,475,268,481,466,545
6,1,408,459,209,285,504,558,410,603,331,314,461,594,208,518,311,210,363,571,478,427,518,391
7,0,400,350,483,352,569,402,444,409,267,340,316,257,120,192,390,189,500,336,368,468,343,302
6,0,388,350,513,245,477,319,245,391,330,269,206,482,221,307,562,408,469,388,435,344,341,494
6,0,393,350,200,343,470,340,563,331,275,386,521,427,578,266,447,220,517,437,474,617,300,417
7,0,406,346,432,334,353,566,276,390,362,375,446,447,378,484,549,398,530,316,456,276,347,258
6,1,392,460,285,428,116,358,574,375,597,457,296,379,217,304,225,587,424,406,472,485,487,601
6,1,383,490,292,474,339,539,402,544,500,436,316,442,409,694,439,526,375,557,262,401,338,538
7,1,400,450,366,437,474,477,374,632,469,308,123,477,542,585,523,462,376,373,297,698,530,286
7,0,400,350,364,430,447,241,381,352,306,349,227,294,513,198,380,291,150,330,546,514,436,244
7,0,394,346,260,406,269,349,459,369,199,389,348,434,397,287,506,451,262,468,368,411,365,490
7,1,422,450,513,420,494,610,412,427,337,355,432,534,392,474,531,419,523,201,348,425,714,340
7,0,400,350,215,261,414,188,331,352,284,314,545,339,380,229,387,420,361,456,427,308,553,282
7,0,411,332,497,455,558,294,495,223,429,375,495,384,222,295,514,279,331,220,257,346,509,432
6,0,450,350,551,535,394,290,368,507,276,358,407,287,404,342,410,401,501,316,473,512,266,306
7,1,355,450,375,358,582,465,374,512,436,472,478,626,498,356,564,325,376,451,497,398,354,326
6,1,411,468,555,560,483,506,561,525,622,461,392,662,531,480,371,448,615,524,429,409,381,289
7,1,425,450,526,504,342,559,426,453,367,413,385,472,422,456,362,537,438,236,366,498,314,382
6,1,409,462,409,415,500,509,473,459,560,348,395,375,381,538,487,555,375,499,501,317,542,421
7,0,402,350,336,443,353,482,348,431,282,506,186,291,248,314,535,422,578,268,247,290,383,216
7,1,416,450,499,488,462,493,332,500,347,401,396,527,498,375,422,454,244,433,593,373,556,463
6,0,403,350,306,537,392,373,417,340,341,373,417,191,518,383,395,306,503,537,344,391,421,432
7,0,404,348,435,486,341,619,285,279,516,382,339,326,420,338,355,438,240,222,372,317,511,450
7,1,372,450,493,439,317,309,374,461,561,355,425,472,271,555,460,395,471,527,436,474,430,505
7,0,396,348,475,243,334,246,590,339,219,369,535,134,503,445,433,397,388,296,215,453,440,230
6,1,387,475,462,462,434,654,230,470,417,552,378,460,305,351,293,398,389,727,370,379,228,567
