Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
7,0,400,350,379,227,395,395,231,241,370,367,403,413,583,293,543,397,495,395,427,359,587,297
7,1,411,450,258,461,315,502,564,680,424,617,542,377,464,467,490,432,392,396,366,398,498,569
6,1,395,454,314,445,514,389,255,538,227,383,445,437,337,409,422,280,365,664,498,573,271,445
7,0,392,341,534,426,449,201,237,239,377,351,413,251,380,249,365,229,528,325,419,295,428,269
7,1,438,450,489,308,517,400,518,543,520,384,526,696,420,298,580,365,482,646,424,424,398,473
6,1,415,481,448,513,416,405,429,517,513,305,380,369,173,623,312,438,456,469,486,504,413,453
6,1,415,481,447,489,468,413,338,372,513,587,407,314,483,338,388,588,314,615,562,419,505,424
7,0,394,345,293,197,218,482,309,285,349,355,480,283,411,486,569,305,356,360,262,324,465,391
7,0,399,350,433,182,278,205,381,370,336,351,353,303,471,278,354,369,383,329,551,261,247,389
7,1,424,450,468,425,400,434,474,490,496,577,571,420,531,400,389,397,366,555,302,537,376,476
7,1,396,450,363,632,266,382,367,373,566,418,543,493,513,435,422,519,418,509,331,257,335,576
7,1,371,450,574,611,362,483,508,484,385,370,204,408,309,318,322,496,437,351,449,476,375,384
7,1,374,450,420,267,385,596,306,412,316,559,396,498,368,353,231,298,418,543,361,406,425,680
6,0,417,350,379,349,379,363,290,428,576,262,398,292,300,303,358,238,654,419,445,325,447,298
7,0,402,349,508,110,361,365,438,375,417,365,292,465,378,417,194,269,527,524,406,348,464,390
7,1,418,450,379,443,231,410,460,456,435,279,470,472,534,534,415,410,573,575,398,488,305,367
7,0,415,317,550,254,467,338,507,155,531,396,562,413,416,358,303,155,372,132,345,298,492,368
7,1,420,450,501,571,403,526,445,342,388,347,376,529,395,331,400,399,336,545,454,592,316,531
6,1,410,464,502,555,481,543,524,393,355,553,345,316,521,373,403,473,497,300,417,522,353,386
6,1,387,473,365,630,281,552,563,288,419,474,328,504,527,474,514,453,316,444,416,456,428,494
7,1,403,450,450,446,321,445,385,692,346,560,449,535,444,384,360,524,322,442,466,446,421,342
6,1,396,452,522,412,369,475,412,397,598,436,556,490,619,516,500,328,308,393,295,564,313,386
6,0,396,350,386,354,367,311,335,342,341,212,377,352,575,260,483,253,377,230,354,419,304,497
6,1,395,454,434,470,369,248,323,333,640,472,407,459,403,158,444,507,269,519,268,555,497,222
6,0,431,350,452,426,506,236,274,461,290,215,359,401,510,340,568,162,270,377,386,389,397,401
6,0,416,350,444,263,544,292,473,200,346,276,406,228,408,159,344,294,501,251,622,427,484,89
7,1,364,450,414,423,426,465,311,641,292,462,428,356,269,683,393,557,360,602,233,424,349,439
6,0,388,350,427,370,393,411,384,286,341,418,465,455,308,395,455,386,480,237,485,247,279,211
7,0,405,346,420,346,370,398,325,312,475,287,472,360,548,334,456,267,457,340,318,301,451,499
6,0,441,350,611,598,495,319,686,253,284,316,395,268,313,494,491,254,394,236,468,358,386,319
6,1,387,472,254,375,507,535,322,522,356,469,490,552,239,531,297,642,288,469,437,351,311,526
6,1,395,454,403,547,555,334,126,528,433,406,442,746,427,459,412,514,266,430,303,432,520,494
7,0,404,348,452,271,314,306,487,451,441,245,308,457,164,227,507,449,430,422,530,341,393,239
7,0,393,344,349,260,418,305,365,311,295,302,316,200,320,23,476,333,426,461,316,295,444,242
6,0,433,350,566,299,546,377,262,356,396,444,439,176,486,579,645,207,585,265,493,447,502,273
6,0,367,350,507,367,196,375,385,131,468,270,401,285,286,384,393,309,289,455,515,431,251,458
7,0,407,343,532,403,395,657,294,230,374,264,547,471,259,303,587,286,339,359,307,295,407,444
7,0,388,328,361,329,270,450,345,432,376,434,275,177,215,261,546,147,576,270,401,160,483,397
6,1,384,483,432,644,193,574,447,484,497,556,316,422,499,531,551,515,450,537,358,457,493,700
7,1,376,450,485,446,289,545,542,584,226,445,542,248,384,452,497,419,356,564,294,389,580,389
7,1,367,450,331,468,297,363,483,506,450,225,382,440,422,434,424,309,311,434,453,289,435,549
6,0,405,350,470,274,331,401,429,348,369,513,514,429,336,142,379,248,395,343,364,263,496,443
6,1,409,460,419,416,195,382,322,288,409,436,500,481,388,377,366,449,387,486,506,468,208,338
7,1,386,450,337,438,273,374,341,473,435,569,290,489,313,528,289,459,257,272,428,389,268,432
7,1,446,450,309,335,461,574,544,400,348,393,398,550,340,418,498,413,390,437,588,377,534,469
7,1,391,450,448,310,373,631,329,224,367,494,464,248,466,450,467,651,380,453,296,326,407,622
7,0,406,345,502,271,374,312,560,300,400,365,328,304,453,251,349,315,287,373,328,402,380,389
7,0,392,340,354,321,355,245,543,374,332,328,409,345,271,515,564,348,349,396,291,355,268,425
6,1,384,485,604,658,491,503,237,661,414,426,387,423,360,389,381,336,321,550,471,615,425,396
7,0,410,336,374,340,480,321,405,403,224,371,470,352,373,479,202,544,418,251,799,248,478,503
6,1,386,478,603,424,452,416,388,482,321,653,387,444,439,448,344,533,444,538,315,502,353,547
7,0,403,349,344,458,291,446,480,425,258,360,195,398,459,393,515,384,360,219,565,416,311,335
7,0,386,324,309,317,325,427,349,307,670,295,431,285,350,446,524,284,405,390,326,363,370,340
6,1,393,457,336,636,320,372,427,506,429,404,412,575,467,429,420,500,413,413,300,365,408,510
7,0,408,342,279,296,418,366,625,140,239,233,552,363,357,328,448,279,488,261,349,150,389,451
7,0,409,338,611,403,634,350,408,282,350,432,493,296,301,275,466,346,582,376,342,367,245,315
6,0,448,350,529,312,362,359,481,268,568,444,296,415,487,198,244,317,335,420,393,467,597,380
6,1,415,481,610,475,619,645,301,556,433,537,375,759,389,327,418,423,466,514,418,515,380,581
6,0,418,350,528,516,446,402,385,341,495,311,345,415,492,433,311,560,308,228,521,410,383,286
6,0,412,350,324,196,392,516,474,467,257,412,152,437,382,448,418,403,337,552,622,447,352,349
6,0,383,350,527,456,235,315,576,429,327,310,434,260,303,240,272,335,409,351,311,271,336,449
6,1,417,488,459,383,193,450,651,392,422,399,471,626,415,432,455,394,408,483,410,449,434,534
7,0,402,350,418,423,306,326,406,472,366,164,421,438,337,325,313,439,600,171,380,467,493,482
6,1,405,453,472,168,453,409,354,575,315,468,544,451,350,477,401,608,453,638,502,409,305,361
7,0,403,348,422,283,324,376,334,545,455,286,377,388,222,294,268,388,461,366,458,214,333,458
6,0,377,350,148,241,450,370,234,451,378,450,413,505,362,369,282,362,393,257,382,471,208,469
7,0,401,350,391,371,326,380,420,495,421,240,456,271,323,267,451,267,450,399,552,412,209,514
6,0,428,350,371,257,493,186,369,169,357,249,505,163,500,245,493,252,395,326,454,588,351,342
7,0,391,339,511,399,297,463,337,409,404,356,417,364,311,478,343,402,381,192,362,415,432,335
7,0,403,349,469,388,394,335,369,304,480,283,479,399,355,186,431,339,397,440,466,380,436,211
6,1,389,466,301,569,372,369,537,557,398,529,360,575,350,469,532,365,257,670,310,415,592,553
7,0,397,348,469,449,437,365,576,237,442,397,534,387,255,263,361,349,285,347,196,389,403,309
7,1,367,450,462,347,385,483,399,301,405,507,541,368,462,524,297,453,367,435,534,371,310,351
7,1,394,450,367,485,223,548,413,437,457,488,440,605,378,332,518,356,469,378,428,542,394,607
7,1,391,450,277,563,279,402,284,520,363,277,421,304,308,369,300,383,409,429,374,572,299,380
6,1,397,451,250,347,272,366,421,507,418,470,187,360,444,441,407,308,364,567,309,271,427,327
7,0,402,349,376,382,408,410,345,536,410,450,291,430,332,368,277,294,457,213,352,203,440,177
7,0,407,344,515,489,352,398,358,194,333,366,379,280,410,421,508,198,320,330,453,399,402,276
7,1,381,450,396,551,265,262,292,227,352,533,367,300,563,469,256,317,342,431,347,690,276,304
6,1,385,479,349,182,451,559,121,468,345,322,414,602,508,364,365,496,234,434,262,525,463,439
6,1,390,463,228,462,374,513,337,456,222,390,164,498,494,440,346,424,396,493,460,528,316,462
6,0,435,350,306,146,502,279,550,220,505,395,424,171,455,134,448,463,459,367,497,282,418,325
6,0,413,350,428,194,464,289,335,262,397,415,513,467,618,256,490,358,318,378,440,330,263,238
6,0,392,350,402,470,572,372,406,379,386,255,556,186,351,394,251,256,266,244,351,262,729,366
6,0,357,350,411,410,309,493,379,212,572,364,451,374,429,371,329,405,259,296,240,427,352,357
7,0,406,346,412,303,372,480,396,283,562,308,284,282,556,262,339,590,418,600,438,468,479,274
6,1,399,450,317,230,414,343,433,408,314,373,484,509,422,684,376,512,326,426,418,527,378,223
7,0,413,327,259,67,415,26,552,235,214,210,304,331,461,230,651,451,399,243,575,232,394,223
6,0,412,350,221,278,300,578,404,424,329,411,399,197,372,301,364,355,244,195,346,392,408,434
7,0,417,309,374,278,408,145,371,299,366,438,408,278,478,338,414,310,479,290,385,366,352,319
6,1,405,453,553,470,299,544,381,486,486,427,333,425,295,359,468,605,454,616,364,451,494,354
7,0,391,338,389,377,362,517,337,213,606,224,391,317,541,206,429,351,530,268,437,399,533,335
7,0,384,315,385,413,183,319,417,461,248,195,388,321,337,319,396,355,312,94,251,455,222,140
7,1,359,450,362,688,464,594,326,401,450,196,258,460,140,489,361,369,413,365,360,305,231,476
6,1,409,461,351,516,436,506,612,438,482,499,492,260,452,222,413,524,323,653,412,507,293,466
6,1,402,450,488,376,274,407,616,580,302,473,367,489,575,461,363,394,451,530,331,503,351,518
6,1,395,453,383,500,372,318,316,327,515,500,307,348,282,497,289,450,418,411,481,413,445,514
6,0,358,350,431,319,340,455,411,486,390,378,360,387,440,289,350,263,248,210,451,258,181,408
7,1,397,450,497,435,326,349,394,323,395,363,204,467,444,477,497,563,356,614,458,515,251,357
7,1,364,450,241,465,313,348,426,255,324,640,239,282,260,442,238,610,483,559,377,617,417,405
7,0,412,329,175,223,459,427,472,344,530,288,486,362,173,316,497,339,269,481,308,577,508,417
7,1,425,450,461,311,394,637,542,524,383,432,300,309,469,644,621,463,404,647,301,515,438,430
6,1,393,457,371,517,512,432,464,398,293,414,310,503,259,380,349,529,392,592,502,544,616,593
7,1,415,450,616,429,385,477,306,533,545,556,326,347,250,259,357,521,550,286,440,407,357,540
7,0,400,350,337,284,507,291,482,247,384,227,394,325,448,286,297,409,271,420,472,396,319,255
6,1,405,453,543,496,267,349,393,473,540,456,419,578,396,265,387,478,467,574,408,584,383,451
7,0,402,350,470,401,318,272,283,246,327,362,259,461,418,187,332,442,484,361,272,320,427,480
6,1,397,451,331,480,533,539,369,479,402,475,565,492,309,481,490,495,350,471,185,456,409,409
7,0,390,337,419,334,317,470,513,298,593,401,364,385,601,403,370,147,367,407,419,56,514,375
6,1,401,450,557,476,350,632,244,389,530,548,379,605,344,406,556,458,430,350,271,392,552,342
6,1,387,472,417,703,559,670,488,434,398,387,497,402,281,339,423,538,557,558,238,444,184,555
6,1,415,482,514,453,214,411,365,493,417,540,506,456,290,640,364,415,358,595,456,471,563,595
7,0,393,343,478,312,511,370,403,150,298,342,407,488,316,405,291,469,391,397,430,232,492,339
7,0,393,344,282,395,403,344,490,421,466,350,321,410,513,412,278,367,402,403,266,450,497,123
7,1,357,450,464,455,336,468,227,546,227,400,450,412,225,317,368,302,497,268,254,520,366,418
7,0,410,337,509,145,384,576,202,300,279,356,420,382,237,292,448,232,316,368,353,317,534,397
7,1,367,450,351,514,514,447,204,571,182,528,251,548,325,453,357,328,358,399,379,566,323,435
6,1,394,455,232,538,436,550,538,410,354,400,447,294,307,438,344,339,262,462,293,440,512,459
7,1,422,450,479,519,403,595,378,459,592,529,451,533,513,459,335,121,431,716,325,397,371,435
6,1,384,484,506,462,377,396,533,462,459,325,426,450,458,678,321,472,339,356,398,529,396,579
7,1,421,450,315,556,352,462,356,354,457,512,316,448,575,462,382,554,360,513,455,493,590,444
7,1,414,450,551,364,556,384,278,434,190,496,442,519,325,384,358,394,428,500,308,447,378,413
7,0,416,312,478,255,559,308,434,446,278,345,360,302,410,276,539,292,363,270,502,290,313,241
6,1,403,451,417,461,615,396,471,521,402,525,128,518,569,636,373,386,461,499,338,451,505,508
6,1,405,453,328,515,330,436,429,599,372,458,489,418,541,485,421,297,292,570,529,430,460,515
6,0,430,350,392,169,423,280,491,117,446,217,399,258,345,210,480,388,420,403,446,64,413,402
7,1,402,450,416,762,322,535,352,420,428,383,344,341,446,515,327,480,290,552,391,466,335,478
6,0,449,350,551,251,404,306,519,283,392,371,286,320,343,314,310,255,559,307,524,330,475,441
7,1,363,450,281,490,354,531,393,448,337,557,467,519,299,406,428,504,373,404,259,326,503,648
6,0,422,350,580,432,420,438,418,297,477,301,396,335,350,197,474,320,470,325,311,251,307,482
6,1,399,450,467,452,505,348,532,441,436,416,367,449,456,302,452,524,358,391,404,354,450,667
7,1,367,450,366,372,422,620,411,535,318,642,332,525,371,512,483,429,433,370,303,572,432,321
7,0,412,331,310,191,332,222,232,372,341,304,462,259,522,455,444,327,398,438,481,276,418,343
7,1,387,450,411,544,202,307,308,563,333,599,476,548,222,607,483,591,445,226,406,419,416,422
6,0,407,350,352,335,491,526,444,366,381,277,372,367,340,296,289,438,347,508,414,205,487,249
7,0,402,349,335,307,434,460,336,353,311,305,539,421,179,331,321,290,330,426,432,371,364,390
6,1,390,463,259,383,447,525,324,450,408,278,430,541,271,436,382,378,309,366,398,553,365,523
7,1,442,450,665,476,667,308,520,244,456,424,308,358,420,205,324,324,403,589,383,408,613,658
7,1,401,450,312,563,483,580,409,437,323,361,454,492,654,430,403,497,501,461,260,363,476,306
7,0,406,345,355,534,463,372,498,365,389,429,311,337,450,200,408,542,443,274,357,265,323,184
6,0,391,350,262,279,494,415,470,505,365,271,445,365,284,472,268,473,328,489,526,306,498,443
6,0,364,350,399,294,269,327,301,340,280,207,429,356,319,449,291,338,95,407,302,397,371,328
6,1,390,464,530,466,343,449,435,598,363,534,235,325,292,427,548,531,313,409,365,501,388,473
6,0,385,350,505,365,430,341,245,387,381,338,294,310,442,431,212,355,305,471,394,373,373,271
6,1,403,451,474,421,400,497,512,486,332,429,368,313,375,183,473,487,488,444,258,316,396,399
6,1,416,486,555,473,406,411,420,695,609,476,557,400,140,517,410,491,444,543,492,539,428,637
6,1,412,470,387,609,336,583,468,476,515,607,342,543,208,407,470,472,414,635,438,470,492,476
6,0,446,350,517,200,246,541,614,200,367,535,445,266,162,329,446,448,364,189,390,320,405,518
7,1,448,450,391,468,463,421,286,571,299,463,479,455,455,525,428,488,565,373,282,473,383,583
6,0,418,350,384,328,540,395,445,358,422,355,354,459,498,381,456,208,239,295,266,362,385,375
6,0,400,350,226,454,425,382,212,385,367,324,300,510,158,465,199,375,235,275,218,252,591,302
7,1,403,450,419,497,377,345,426,471,419,481,341,603,465,277,544,679,384,556,229,431,686,477
7,1,405,450,519,429,469,505,335,461,364,458,285,319,374,434,330,466,594,517,479,234,163,453
7,0,400,350,273,295,317,240,287,408,302,379,431,356,487,251,453,325,558,516,339,317,354,296
6,0,420,350,470,326,377,415,626,322,718,170,419,386,402,280,405,343,396,209,395,356,515,324
6,0,444,350,334,238,308,326,614,387,551,385,428,492,356,294,503,357,545,362,507,318,511,418
7,0,392,341,574,390,376,474,438,412,363,335,308,482,417,276,189,214,408,389,354,311,417,326
7,1,407,450,460,514,464,399,420,418,404,433,635,416,486,506,380,449,366,443,333,387,512,481
7,0,393,343,413,285,362,266,337,395,333,452,272,433,387,246,443,306,396,484,566,406,396,465
6,1,407,457,327,364,427,528,414,423,495,542,532,706,270,474,532,494,447,427,287,451,249,569
6,1,401,450,479,406,434,310,341,606,530,474,158,392,378,551,324,340,598,565,366,538,368,551
7,0,395,346,637,419,383,316,269,446,514,240,408,357,396,307,276,251,485,409,531,353,495,465
6,1,387,474,419,498,403,530,343,388,223,534,263,586,410,553,420,437,392,379,380,476,359,541
6,0,438,350,459,411,546,331,572,293,576,151,362,412,599,239,629,305,555,390,406,338,345,504
7,0,384,312,138,224,247,210,346,613,442,386,408,294,334,184,335,262,427,332,438,249,217,289
7,0,407,344,459,333,589,303,307,496,449,233,481,351,450,264,440,291,556,167,479,267,290,272
7,0,405,346,182,283,502,230,365,89,501,567,340,384,378,108,428,323,469,370,469,382,414,263
6,1,384,484,372,353,456,587,380,500,455,381,241,718,380,506,472,439,432,504,479,344,247,588
7,1,352,450,418,540,483,364,376,416,318,441,346,358,403,400,334,297,409,590,369,370,430,493
7,0,389,333,224,421,389,353,340,359,401,385,416,194,436,301,462,389,383,282,113,136,341,347
7,1,391,450,150,259,365,460,435,291,461,433,111,644,476,339,474,350,446,428,324,402,345,554
6,1,384,487,353,422,595,379,357,520,429,510,554,439,312,351,354,601,602,382,294,371,519,535
7,0,406,346,374,443,475,442,501,435,398,167,421,449,517,474,382,189,471,388,175,303,257,396
7,0,391,338,376,322,282,279,453,322,502,385,419,126,530,227,209,270,391,501,161,295,379,358
7,1,360,450,399,559,494,470,560,511,513,484,437,470,476,574,379,344,453,319,318,414,292,443
6,0,428,350,420,540,293,433,414,245,440,261,420,382,496,349,531,324,295,419,515,262,445,374
7,1,433,450,500,348,642,470,517,305,395,530,448,525,435,370,419,371,348,304,418,590,422,317
7,0,417,310,493,332,582,387,550,345,323,356,371,420,341,323,269,574,387,332,367,304,620,283
7,1,372,450,258,615,428,377,365,604,200,140,325,453,350,506,389,445,394,454,375,511,203,572
6,0,392,350,276,304,474,345,555,321,581,546,529,476,505,604,530,387,559,312,132,349,255,400
6,0,391,350,380,169,446,291,353,223,457,290,454,341,374,328,453,288,450,395,213,303,432,326
7,1,386,450,223,509,419,391,324,528,178,317,236,511,279,210,466,546,271,393,269,419,487,460
7,1,439,450,418,289,500,225,612,478,534,523,364,424,417,336,354,490,307,444,462,479,508,527
6,1,404,452,338,379,373,459,320,436,459,246,418,573,229,574,560,360,253,365,447,461,259,507
7,0,392,342,502,294,449,321,287,420,312,462,396,158,417,361,404,355,492,242,165,270,416,533
7,0,391,337,364,191,336,355,560,369,295,439,340,238,420,301,530,403,236,304,404,377,330,379
7,0,396,348,300,179,381,351,339,281,477,352,228,253,550,379,245,550,328,360,327,471,458,439
6,0,392,350,301,333,324,282,353,430,372,351,491,250,414,294,413,398,320,390,473,444,446,395
7,1,391,450,283,353,386,498,466,488,393,538,374,366,403,454,112,468,423,307,416,620,383,513
6,0,431,350,497,327,512,405,303,297,525,503,345,395,372,437,463,230,412,219,378,536,381,384
6,0,432,350,502,329,380,303,356,543,341,488,371,283,557,338,547,346,602,265,425,294,249,308
7,0,417,309,652,332,361,381,432,371,292,334,316,210,364,373,373,393,409,414,497,466,309,190
7,1,373,450,373,508,330,507,482,647,331,489,472,475,543,282,250,665,243,614,408,273,259,277
6,1,392,458,430,478,345,498,349,502,284,343,404,322,335,520,407,424,277,488,313,432,353,601
6,1,400,450,343,619,560,324,405,295,254,426,354,490,381,324,478,285,557,592,433,624,637,491
6,0,399,350,491,322,358,322,571,200,466,269,330,400,331,252,383,311,276,465,428,366,193,286
6,0,440,350,322,260,355,230,370,382,497,371,623,397,386,448,511,456,537,316,732,492,627,371
6,1,417,492,524,407,274,418,386,407,364,388,573,492,470,677,494,296,190,461,294,640,327,654
6,0,448,350,357,448,383,474,641,215,377,343,537,388,429,323,599,160,490,481,426,300,457,403
6,0,353,350,474,367,251,258,403,324,315,201,389,310,325,339,274,536,452,470,162,476,388,391
6,0,396,350,466,217,323,367,599,462,552,272,521,302,463,455,648,97,449,523,402,364,597,591
7,1,408,450,230,501,404,484,453,199,274,481,498,489,416,460,444,565,441,276,346,386,471,421
7,0,389,333,439,424,556,433,529,408,328,259,487,323,415,453,458,283,204,225,237,311,412,435
6,1,392,460,414,522,333,469,379,198,400,567,330,325,553,471,335,575,282,515,447,374,424,276
6,0,450,350,524,238,505,518,603,283,269,396,383,393,304,312,519,192,322,237,382,533,628,268
7,0,411,332,567,241,425,382,445,187,414,227,289,179,525,456,338,420,303,431,323,222,353,351
6,0,406,350,412,468,400,265,415,229,440,441,378,443,491,412,481,425,472,254,534,557,371,206
6,0,398,350,397,269,271,145,286,296,479,328,525,244,346,437,312,266,391,380,478,296,499,297
6,0,433,350,472,487,371,450,293,342,425,290,595,443,428,271,281,274,451,231,395,447,353,427
6,1,411,467,378,517,437,640,339,379,522,407,350,498,403,396,440,441,336,488,415,379,479,665
7,1,406,450,432,448,492,295,584,468,559,385,506,479,479,296,239,385,391,353,467,372,341,411
6,1,387,472,378,486,562,584,294,515,432,550,337,563,323,593,403,593,247,368,264,544,257,488
7,0,389,332,211,295,381,310,364,397,627,414,464,289,426,331,259,227,329,526,421,209,138,304
