Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
4,1,400,450,312,428,386,523,392,354,366,504,379,232,554,439,415,457,300,484,376,347,402,437
4,0,441,350,700,416,287,370,449,169,398,236,535,319,578,369,402,486,380,243,365,348,386,37
4,1,400,450,532,419,160,355,380,468,451,412,462,487,602,328,431,457,231,428,500,511,380,383
5,1,361,450,305,460,393,490,231,222,258,422,312,383,413,551,290,483,456,482,202,457,445,491
5,0,400,350,526,449,279,419,375,363,297,361,450,468,552,263,474,299,267,414,499,510,631,398
5,0,400,350,213,433,407,265,470,353,466,406,526,310,321,376,376,276,579,240,378,284,292,320
5,0,400,350,523,253,402,210,581,445,410,429,487,304,617,344,548,327,532,342,644,371,223,138
5,1,448,450,294,405,562,326,446,280,590,338,453,550,390,480,512,445,580,400,235,437,279,512
5,0,400,350,306,343,408,457,409,339,159,244,547,405,287,427,379,309,536,295,419,268,414,316
4,1,400,450,424,385,541,526,566,282,502,593,404,535,451,498,349,336,445,326,301,444,592,501
4,0,384,350,318,549,499,342,389,251,496,402,467,333,339,481,270,329,465,553,280,275,304,180
4,1,400,450,463,429,309,298,483,501,259,429,292,459,299,412,514,387,438,528,349,497,377,409
4,1,400,450,411,487,408,395,623,674,545,327,563,470,244,520,453,457,284,267,398,557,399,286
4,1,400,450,605,429,379,488,483,318,282,442,239,484,212,561,392,535,534,571,304,585,382,505
4,0,414,350,433,396,567,323,448,308,305,347,583,468,246,322,345,380,405,336,316,508,380,285
4,0,385,350,406,593,547,375,326,384,394,410,408,478,367,255,454,468,518,377,558,312,258,464
5,0,400,350,384,321,365,358,520,455,333,289,465,427,429,196,404,177,426,416,347,347,343,181
5,0,400,350,486,262,399,383,437,511,338,346,333,281,536,347,210,393,388,402,385,425,482,240
5,1,350,450,371,545,301,437,210,372,628,459,281,494,308,564,448,440,438,526,241,450,372,336
5,1,375,450,405,296,405,467,299,362,368,438,526,331,486,289,458,544,488,392,312,414,158,408
4,0,383,350,517,310,361,284,434,343,210,434,350,380,447,177,330,381,251,405,414,386,202,456
4,0,362,350,299,220,353,318,398,417,345,504,461,443,341,456,422,352,454,342,378,402,555,378
4,1,400,450,561,523,503,543,392,424,412,510,387,525,284,325,317,568,581,596,222,505,307,366
4,0,375,350,400,443,360,454,415,267,251,226,247,323,347,363,265,378,510,419,446,228,500,302
4,0,402,350,429,435,514,507,363,282,455,468,275,328,332,445,388,233,503,83,555,362,362,421
5,0,400,350,428,410,478,227,464,289,367,465,278,339,472,340,548,259,431,326,415,394,505,534
4,1,400,450,291,455,256,528,340,430,400,398,256,471,242,401,502,553,480,475,481,404,317,338
4,0,402,350,686,367,364,316,365,279,642,439,436,328,278,257,311,576,247,284,439,349,115,502
5,1,417,450,355,540,402,418,417,514,408,386,397,414,617,530,442,370,299,453,517,351,471,412
4,0,445,350,558,427,394,457,532,251,404,389,483,364,481,407,472,344,531,314,475,443,479,433
5,0,400,350,289,279,250,396,321,467,395,368,335,402,505,422,375,358,520,336,508,351,333,105
4,1,400,450,439,632,521,669,358,717,208,402,296,286,396,394,314,440,579,428,504,292,354,452
5,0,400,350,230,302,396,249,324,403,564,461,266,170,375,301,402,409,458,257,453,434,368,350
5,0,400,350,438,517,533,238,362,366,417,372,279,138,237,186,462,332,245,222,466,312,438,378
5,0,400,350,482,347,391,380,543,328,328,508,438,419,349,262,595,320,230,235,219,373,550,474
4,1,400,450,386,461,356,403,469,531,432,519,470,482,581,645,520,518,441,389,379,470,411,383
4,0,353,350,344,173,272,283,386,424,259,415,329,311,402,218,297,405,453,352,388,409,219,430
5,0,400,350,543,515,269,421,507,406,450,384,326,199,493,473,425,244,306,328,532,284,518,249
4,0,422,350,431,392,500,385,224,396,350,247,280,419,355,362,651,318,390,569,534,175,535,325
5,0,400,350,318,346,455,323,400,360,451,257,331,236,385,372,435,360,454,288,385,350,291,584
5,1,370,450,400,528,445,521,218,492,275,447,332,450,233,428,349,487,288,448,583,262,414,403
4,0,378,350,272,357,374,248,364,483,448,290,453,430,423,310,362,255,415,317,295,500,218,177
4,1,400,450,430,396,336,361,363,644,506,496,352,303,425,626,440,631,387,514,340,444,447,373
5,0,400,350,517,648,324,340,469,382,426,376,301,344,285,495,339,364,364,219,319,321,429,290
5,0,400,350,385,422,599,278,497,448,492,208,255,305,358,349,602,488,301,290,457,494,321,286
5,0,400,350,211,268,507,351,464,268,294,431,335,482,482,345,539,427,503,525,493,411,426,266
5,1,369,450,437,561,411,378,185,415,427,495,345,484,458,361,392,269,384,464,542,499,386,563
4,0,357,350,404,318,211,339,356,342,244,355,356,427,303,421,259,324,157,324,378,369,613,386
4,0,444,350,373,376,366,351,504,331,409,350,509,388,525,159,470,476,125,268,382,330,465,386
4,1,400,450,449,531,441,531,421,379,409,318,543,334,469,499,308,302,348,241,310,197,479,400
5,0,400,350,455,259,382,502,325,287,618,364,472,494,558,436,621,306,374,394,509,305,265,322
4,1,400,450,311,472,103,341,569,451,416,419,517,209,377,476,375,363,414,458,413,503,279,293
5,1,420,450,554,513,605,515,461,406,718,394,442,535,444,502,286,374,538,587,426,418,515,331
4,0,445,350,398,291,353,312,449,166,551,477,326,338,465,462,370,296,442,300,337,459,261,380
5,0,400,350,305,318,391,402,576,463,357,227,379,132,375,318,347,372,340,284,448,520,167,360
5,0,400,350,431,292,256,447,514,446,502,256,298,495,611,240,539,299,312,288,420,375,367,273
4,0,434,350,386,408,691,518,258,492,417,234,468,366,265,460,462,484,308,174,274,216,394,395
5,1,400,450,424,344,357,595,352,401,276,424,395,663,329,470,306,428,252,463,518,342,291,478
5,1,432,450,357,529,387,629,477,498,452,494,435,490,548,428,523,558,487,458,448,476,397,393
4,1,400,450,439,595,406,519,521,465,458,526,501,485,488,341,480,413,358,220,354,457,368,443
5,1,438,450,357,390,318,341,560,618,298,436,562,555,366,401,401,413,465,543,487,546,293,482
5,1,357,450,400,487,384,534,100,505,404,477,387,431,311,319,358,438,145,481,408,358,439,205
4,1,400,450,362,258,374,464,653,344,265,537,423,366,305,465,395,415,574,330,413,460,411,325
5,1,437,450,544,564,404,497,296,444,582,453,398,580,420,496,437,690,426,345,475,545,491,436
5,1,358,450,438,296,506,501,250,536,420,322,366,519,350,488,358,550,351,466,257,432,360,506
4,1,400,450,339,459,568,351,309,452,441,461,278,490,635,517,262,301,451,301,442,318,311,502
4,1,400,450,397,402,378,339,373,407,291,590,423,319,505,584,497,448,567,386,394,610,468,568
4,1,400,450,255,473,357,477,571,432,409,586,518,554,567,239,329,475,552,518,366,407,570,373
4,0,365,350,192,330,411,544,347,429,269,531,344,530,221,162,465,576,311,300,504,282,554,381
5,1,427,450,497,577,541,399,385,532,494,183,348,382,541,521,600,478,500,254,441,519,594,488
5,0,400,350,234,312,486,306,265,440,365,338,374,416,235,323,362,344,437,223,247,406,437,253
5,0,400,350,560,309,683,254,581,324,352,97,345,253,470,279,383,460,311,274,277,386,317,371
5,0,400,350,253,335,431,493,385,290,332,534,356,358,319,263,362,362,370,376,478,377,469,154
4,1,400,450,396,499,315,546,227,460,314,275,242,350,390,556,267,517,485,507,493,355,417,476
5,1,353,450,266,298,276,494,507,433,317,481,292,373,365,455,178,216,285,504,319,420,400,444
5,1,449,450,524,554,502,427,653,372,301,424,484,509,458,366,499,386,381,559,646,572,347,538
4,0,352,350,362,420,255,357,626,391,219,422,395,422,477,433,232,415,415,324,446,368,346,257
4,0,399,350,323,302,187,516,298,251,378,124,379,321,389,319,380,323,319,298,457,527,524,301
4,0,413,350,407,416,497,252,380,250,244,257,427,164,389,447,474,263,468,480,509,377,310,411
5,1,431,450,561,367,467,525,484,664,546,518,421,322,354,357,492,608,632,403,774,334,409,641
4,1,400,450,425,410,459,473,522,486,315,548,532,323,360,428,224,476,534,408,342,313,290,402
4,0,431,350,336,322,481,238,348,88,465,393,259,228,339,558,587,435,516,386,229,460,530,347
5,1,417,450,176,656,405,420,374,400,326,293,298,424,464,525,384,559,277,474,400,584,568,396
4,1,400,450,452,381,414,410,156,262,408,342,667,483,368,501,337,432,452,502,571,408,373,470
4,1,400,450,564,363,328,370,375,419,308,581,474,565,324,319,293,471,398,425,286,445,351,362
5,0,400,350,373,249,303,327,584,442,582,343,428,226,390,588,473,373,513,279,277,347,356,156
4,0,369,350,365,270,519,381,440,329,273,449,315,336,437,308,440,451,413,426,420,455,353,357
4,1,400,450,405,469,342,503,538,501,398,445,494,436,243,561,505,471,355,614,450,398,473,470
4,1,400,450,413,458,432,253,376,399,422,569,325,490,255,558,464,472,488,460,303,709,192,379
4,0,352,350,329,167,523,330,303,543,485,329,297,271,403,408,423,222,525,388,282,444,328,411
4,0,386,350,243,242,384,197,471,459,125,490,262,462,516,492,558,517,438,235,272,403,386,274
5,0,400,350,326,206,602,204,427,269,223,198,378,226,238,359,283,167,394,351,441,320,491,198
5,0,400,350,502,214,478,455,219,362,537,334,320,371,365,193,366,284,203,351,417,345,560,521
5,0,400,350,615,330,439,363,525,471,336,290,282,462,407,317,242,378,465,245,421,315,218,240
5,1,403,450,409,441,333,523,351,519,546,521,167,497,395,429,433,416,417,191,412,472,472,591
4,0,396,350,519,303,444,384,569,372,443,377,208,429,468,420,342,218,413,410,511,389,372,194
4,0,448,350,462,306,446,322,442,141,559,118,535,334,460,537,495,284,519,341,375,139,564,403
4,0,403,350,422,226,473,581,575,349,440,316,452,320,344,341,330,499,543,398,355,413,321,641
4,0,414,350,418,374,538,515,435,358,469,400,345,282,318,317,448,88,468,518,358,296,274,279
5,0,400,350,546,297,465,307,406,259,437,486,543,415,482,323,249,349,431,328,583,300,472,464
4,0,445,350,372,328,485,274,535,512,454,358,390,331,254,354,594,334,384,462,382,362,289,422
5,0,400,350,661,343,413,363,234,254,522,233,225,392,515,357,324,380,397,283,199,575,358,258
4,0,407,350,437,182,394,385,412,443,259,346,192,313,415,446,393,484,482,137,373,459,470,121
4,1,400,450,392,404,400,544,365,597,500,400,349,331,429,532,319,381,491,403,353,360,266,317
4,1,400,450,446,401,353,422,322,296,515,520,568,272,313,377,420,319,230,569,400,321,412,520
4,0,355,350,368,217,282,445,353,355,603,377,377,502,421,316,408,405,365,456,495,493,350,367
5,1,441,450,489,620,410,511,450,338,495,523,504,400,442,388,352,487,510,369,133,425,476,268
4,1,400,450,331,459,373,608,394,429,412,435,265,429,420,476,494,427,154,571,510,368,186,358
5,0,400,350,564,436,470,374,330,354,207,329,514,265,551,486,381,360,312,441,388,319,503,446
5,1,392,450,353,314,300,559,576,566,273,263,385,534,110,413,322,498,180,320,317,396,376,530
4,1,400,450,373,476,428,652,359,583,292,523,294,539,342,350,414,356,286,487,440,363,650,415
5,0,400,350,408,394,264,304,191,465,471,188,512,403,486,199,287,118,353,235,391,512,285,460
5,0,400,350,434,310,493,227,348,332,330,371,577,325,438,159,433,241,288,434,364,358,360,172
5,1,372,450,371,379,315,443,338,322,467,509,418,361,467,453,235,497,540,401,441,340,559,443
4,0,417,350,398,390,262,387,279,294,404,404,234,385,320,261,532,281,509,406,511,556,195,147
5,0,400,350,336,349,416,343,400,443,431,288,387,535,384,390,339,212,327,531,422,454,520,502
5,1,383,450,383,538,410,472,375,564,486,487,500,464,490,457,255,396,559,655,372,381,301,398
4,0,385,350,269,474,467,510,483,406,431,342,480,380,287,354,429,423,307,310,410,401,346,270
5,0,400,350,198,314,380,319,428,558,491,405,336,393,458,299,321,326,311,23,380,409,266,360
5,1,382,450,562,750,454,430,419,444,323,302,561,501,583,391,296,411,402,445,417,389,426,532
5,1,433,450,444,340,317,462,500,353,287,378,395,401,315,530,577,525,330,559,232,449,199,449
5,0,400,350,366,376,460,270,296,269,559,262,574,356,444,430,502,221,348,410,549,500,419,407
5,1,404,450,396,375,432,399,511,473,471,417,409,352,282,541,352,396,288,494,333,396,397,512
4,1,400,450,267,433,387,355,465,375,349,450,281,396,315,488,564,678,442,335,451,657,341,589
4,1,400,450,436,609,381,372,445,492,357,527,435,564,416,491,550,562,338,362,393,454,289,285
5,1,397,450,186,502,334,527,395,472,227,447,363,573,342,646,491,410,465,562,430,515,444,538
4,0,397,350,590,522,451,300,242,500,517,249,536,431,371,403,308,294,561,371,298,332,290,313
5,0,400,350,500,336,319,321,412,314,446,454,284,312,428,446,459,285,511,297,374,216,567,207
5,0,400,350,343,301,342,382,427,488,449,392,314,433,495,385,496,450,503,347,519,323,361,241
5,0,400,350,197,398,579,244,596,325,294,182,319,402,350,236,427,499,321,333,190,286,517,242
4,1,400,450,562,483,547,501,434,455,302,612,441,528,411,375,415,629,437,390,557,323,385,414
5,1,411,450,494,486,271,479,486,595,528,511,374,339,322,454,215,335,356,304,391,457,352,410
4,0,440,350,445,434,488,358,537,315,425,146,414,295,373,374,469,332,622,392,448,226,515,378
4,0,397,350,504,386,335,433,313,328,283,367,294,264,369,288,233,381,428,262,258,338,547,358
5,1,372,450,471,449,531,579,201,416,276,625,575,388,207,582,204,490,255,486,323,440,359,401
5,0,400,350,619,451,522,345,448,264,447,449,328,280,475,372,384,163,369,311,400,354,257,424
5,1,361,450,309,438,563,515,505,500,443,325,244,463,355,522,403,462,395,163,410,84,293,487
4,0,370,350,278,299,503,361,300,348,339,380,415,432,497,451,192,406,476,341,185,386,398,248
5,0,400,350,199,322,227,372,552,437,317,303,309,439,419,474,479,529,195,200,273,305,292,367
4,0,354,350,332,471,439,393,331,353,352,341,338,312,374,377,363,329,318,168,471,344,319,256
5,1,359,450,285,434,364,427,489,353,583,570,460,306,349,271,272,460,422,458,459,359,311,406
4,0,429,350,365,607,264,398,326,298,495,368,564,259,453,370,294,407,355,285,548,473,568,157
4,0,365,350,376,249,370,268,487,399,197,480,325,369,535,166,403,298,367,307,193,308,303,376
4,1,400,450,442,521,298,383,494,225,403,541,476,326,438,633,510,356,514,576,156,440,294,449
5,0,400,350,348,399,301,317,368,498,288,381,397,292,399,374,294,400,229,459,288,336,406,314
4,0,446,350,563,457,496,197,584,431,566,309,645,332,525,415,333,389,683,205,451,392,480,457
5,0,400,350,388,477,380,338,358,271,333,345,514,391,293,535,562,317,389,402,484,261,180,527
5,0,400,350,477,323,452,629,434,223,572,190,372,403,373,550,279,342,335,454,419,481,428,256
5,1,395,450,313,384,477,555,461,403,431,352,581,503,242,366,258,446,485,417,414,479,284,576
5,0,400,350,383,392,235,357,363,259,397,410,413,213,390,344,225,225,445,342,481,247,488,342
5,0,400,350,355,271,483,266,591,331,478,401,493,315,367,452,464,248,384,273,401,264,464,359
4,0,378,350,276,507,401,319,472,528,377,306,335,299,298,256,375,378,272,412,452,584,310,286
4,0,448,350,471,193,437,354,470,460,558,340,410,268,392,371,523,440,455,296,267,253,515,339
4,0,415,350,270,507,409,542,452,355,488,320,349,335,348,266,267,390,237,610,354,395,580,283
5,1,394,450,300,521,397,245,567,251,465,535,513,541,491,519,431,327,415,384,227,434,434,474
5,0,400,350,464,381,488,381,268,444,341,333,352,128,229,473,496,218,459,447,374,496,392,254
5,0,400,350,495,325,409,380,344,370,563,357,317,349,156,278,399,516,508,273,277,595,511,528
4,0,411,350,523,344,233,336,237,355,435,437,376,261,323,422,391,284,475,312,217,321,510,256
4,1,400,450,411,358,519,363,444,357,266,444,506,279,297,490,515,715,534,483,404,523,301,532
4,1,400,450,437,482,365,348,373,342,401,536,615,380,372,449,354,413,713,253,510,596,476,478
5,0,400,350,604,342,269,231,413,474,451,439,349,325,478,319,681,332,630,471,479,184,294,367
5,1,450,450,436,229,525,355,369,382,390,428,439,503,508,373,491,588,569,529,574,454,669,490
4,1,400,450,557,498,277,500,424,453,327,504,502,591,387,590,497,505,410,330,411,596,498,584
4,1,400,450,518,341,275,444,415,370,368,418,405,411,362,397,420,530,463,456,424,405,443,310
5,0,400,350,395,504,487,469,469,359,604,305,510,499,338,567,583,293,409,398,424,234,427,539
5,1,362,450,380,486,400,508,294,464,569,381,397,246,248,403,369,479,310,517,479,360,385,412
5,0,400,350,388,442,374,475,493,359,558,386,560,387,260,353,501,158,316,399,505,407,543,494
4,1,400,450,370,438,339,439,344,525,470,339,497,485,549,369,232,551,418,357,418,559,286,333
4,1,400,450,514,307,513,467,458,362,553,409,287,480,435,389,340,470,352,405,535,189,415,516
5,0,400,350,456,253,507,422,248,453,256,261,589,344,363,354,470,167,401,267,362,151,330,227
5,0,400,350,438,485,430,529,444,520,360,378,480,159,412,210,442,285,408,393,333,324,359,295
5,0,400,350,580,330,197,303,335,395,290,506,496,427,448,291,312,395,505,223,478,383,304,263
5,0,400,350,540,406,296,301,427,493,415,274,279,304,275,475,396,267,394,412,521,378,222,316
5,1,414,450,473,483,237,341,467,576,527,496,477,339,438,303,458,422,329,357,374,383,507,520
4,1,400,450,375,328,325,487,419,428,462,563,414,502,233,506,243,509,318,445,316,387,486,425
4,0,351,350,463,360,303,295,483,229,257,398,358,382,477,410,407,233,354,323,370,401,330,342
4,0,418,350,313,427,478,263,428,385,383,497,504,334,338,385,330,184,348,564,591,315,366,343
5,1,423,450,457,484,366,360,422,402,491,399,584,374,299,548,491,408,522,462,619,392,509,445
4,1,400,450,347,302,382,372,280,426,438,275,266,525,423,338,368,337,384,358,327,485,248,371
5,1,353,450,503,452,333,407,363,468,308,587,403,485,370,546,426,570,312,464,241,574,140,421
5,1,438,450,440,424,517,462,426,490,444,619,323,425,443,246,395,462,304,697,385,471,347,558
4,0,372,350,548,383,432,363,338,476,282,332,339,577,506,173,229,305,445,448,297,364,289,277
4,1,400,450,268,457,519,580,515,425,472,605,527,518,477,369,260,523,513,532,395,424,181,305
5,0,400,350,311,448,361,298,363,420,389,371,313,546,543,339,440,433,478,474,453,330,399,555
4,1,400,450,504,588,478,542,354,463,483,455,388,331,335,457,393,562,513,277,551,337,453,632
4,1,400,450,416,436,295,461,445,463,432,289,380,335,492,506,475,275,429,380,503,594,568,699
4,1,400,450,310,622,308,377,290,359,361,462,474,283,417,391,489,365,419,644,360,562,463,423
4,0,389,350,584,211,92,393,430,302,281,268,451,345,387,242,264,372,656,237,426,352,377,369
5,1,439,450,375,507,469,514,430,270,336,630,532,493,391,466,531,496,167,560,253,489,393,425
4,1,400,450,257,363,171,423,501,427,457,487,421,276,469,394,454,385,356,457,572,447,478,479
5,0,400,350,304,389,520,288,534,402,408,364,349,302,438,440,234,182,442,121,354,453,542,392
5,0,400,350,281,288,337,437,365,292,265,425,393,395,409,310,495,548,529,309,462,139,147,352
4,1,400,450,526,414,502,586,237,475,341,498,298,578,307,312,293,482,256,439,422,168,395,534
4,1,400,450,479,441,350,492,271,248,364,689,272,472,415,454,376,296,461,439,490,304,488,436
4,0,351,350,357,239,281,153,281,390,359,305,370,480,466,465,490,372,378,112,455,386,334,507
4,0,395,350,288,506,259,209,396,329,242,236,245,277,385,232,302,247,233,271,687,244,273,626
5,1,369,450,421,368,285,528,248,599,254,484,374,632,362,644,167,423,283,327,493,447,172,498
4,1,400,450,214,422,312,576,287,549,318,474,263,434,334,304,362,354,234,464,378,565,385,382
5,0,400,350,432,274,343,269,296,310,288,485,539,384,365,358,566,500,445,547,439,397,291,326
4,0,396,350,502,557,467,321,138,245,343,318,363,443,139,381,383,432,408,311,449,268,473,339
4,1,400,450,395,484,135,401,464,629,511,394,297,593,491,362,426,607,425,488,500,313,362,405
4,0,429,350,473,139,469,264,324,212,415,325,365,333,569,452,475,323,416,301,431,297,616,387
5,1,405,450,514,508,307,526,341,348,397,537,501,380,418,532,299,564,442,308,344,317,349,498
5,0,400,350,392,473,395,331,402,508,452,268,363,293,452,125,337,320,335,349,459,292,420,563
5,0,400,350,441,346,136,429,280,319,349,275,317,449,575,360,449,306,326,332,376,360,406,279
4,0,399,350,404,311,278,390,450,269,595,248,526,351,363,445,420,243,601,374,408,408,303,393
4,1,400,450,424,452,407,503,357,490,464,388,441,455,307,503,386,414,450,358,477,482,210,522
4,1,400,450,301,423,237,312,594,333,402,297,359,352,510,471,557,552,345,432,327,550,350,368
5,1,430,450,428,391,284,609,415,448,340,275,401,332,603,397,362,321,496,567,428,420,488,474
5,1,405,450,172,504,390,530,467,516,431,467,560,540,370,478,371,402,468,517,460,685,409,278
4,0,413,350,351,533,372,510,294,398,505,194,348,382,380,457,480,462,384,360,254,155,356,460
5,1,373,450,529,430,467,291,362,251,213,472,396,516,445,594,478,531,413,419,406,386,341,481
5,1,427,450,482,407,265,449,295,280,159,501,326,689,268,532,308,201,454,507,326,390,456,596
