Configuration,TrueModelUpDown,TrueLocationP,TrueLocationQ,P0,Q0,P1,Q1,P2,Q2,P3,Q3,P4,Q4,P5,Q5,P6,Q6,P7,Q7,P8,Q8,P9,Q9
4,0,386,350,520,532,461,303,370,290,333,398,232,477,345,371,381,326,409,360,360,399,391,215
4,1,400,450,498,483,405,624,400,482,392,404,580,554,226,679,372,398,581,491,420,421,477,301
4,0,379,350,363,371,330,310,223,360,243,351,292,398,353,526,427,291,451,433,335,240,249,649
4,0,443,350,256,298,355,642,433,435,388,363,584,328,406,194,562,406,312,423,323,241,435,213
5,1,352,450,456,423,262,361,256,419,338,499,370,247,337,427,453,460,267,537,132,392,332,567
5,1,385,450,454,600,398,428,333,290,316,527,416,460,331,506,425,281,378,408,253,489,355,440
4,1,400,450,330,389,301,427,402,466,431,413,378,321,360,536,365,299,418,417,634,489,418,431
4,1,400,450,374,457,397,383,448,523,182,259,324,429,557,516,504,564,244,374,375,387,459,454
4,1,400,450,454,387,437,571,515,376,331,491,396,488,520,617,406,492,371,418,316,614,463,471
5,1,402,450,347,484,241,493,420,528,272,427,319,485,425,376,476,283,391,442,552,230,214,436
5,0,400,350,418,229,480,263,319,501,365,306,236,398,290,178,372,217,414,191,481,313,256,354
5,0,400,350,528,434,437,168,264,395,336,455,533,452,493,489,256,181,442,185,586,278,428,256
4,0,418,350,312,387,604,432,418,384,322,462,276,281,301,358,447,425,323,364,377,353,519,192
5,0,400,350,236,383,436,237,400,183,389,362,615,247,225,444,268,228,385,269,302,226,387,144
5,0,400,350,213,214,312,370,456,275,483,389,550,216,416,421,285,391,424,318,349,416,426,332
5,1,384,450,415,307,345,259,300,364,461,456,400,451,392,422,339,491,369,453,503,286,411,480
5,0,400,350,422,312,208,480,369,390,554,336,349,222,547,215,334,552,362,308,417,321,607,92
4,0,384,350,356,395,333,247,319,487,461,356,434,411,478,641,498,426,264,184,501,418,559,274
5,1,381,450,253,446,231,410,332,619,394,324,330,418,437,300,306,645,382,615,363,289,374,500
5,0,400,350,434,499,500,491,431,355,543,471,409,279,260,314,230,321,452,415,483,345,473,363
5,0,400,350,419,384,515,305,297,390,430,237,346,395,487,365,452,470,373,207,516,554,493,511
4,1,400,450,406,261,376,325,305,266,562,367,492,511,384,393,382,480,282,477,420,566,385,641
5,0,400,350,286,391,253,208,507,482,305,424,333,257,552,416,560,327,338,288,455,249,435,352
5,0,400,350,348,516,331,651,492,318,242,356,523,314,525,346,338,350,517,402,214,319,473,273
4,0,417,350,412,311,486,241,466,387,586,383,326,228,440,273,409,376,410,282,499,370,327,355
5,0,400,350,321,470,398,516,510,409,239,445,512,343,532,564,423,378,352,157,393,424,458,382
4,0,412,350,357,275,320,476,406,179,390,255,446,246,260,222,558,390,235,209,406,336,578,429
5,0,400,350,531,314,386,383,420,300,402,525,401,426,359,199,235,432,290,16,331,266,353,492
4,0,392,350,532,424,585,286,167,251,407,497,350,102,392,411,404,246,427,595,476,482,493,361
4,1,400,450,200,346,323,483,492,357,546,628,447,304,312,447,397,557,445,384,349,532,476,433
4,1,400,450,262,462,229,267,397,382,383,432,393,507,452,418,498,431,281,527,563,531,329,359
4,1,400,450,245,494,626,287,434,352,276,456,333,530,363,372,438,583,239,448,338,363,369,435
4,0,413,350,523,516,438,356,445,345,312,221,724,378,259,315,359,202,509,521,287,242,324,264
4,1,400,450,327,501,522,445,518,472,407,456,426,442,373,581,401,446,487,440,537,628,421,244
4,0,418,350,340,303,495,226,570,251,178,519,344,271,319,309,493,406,425,536,572,359,436,447
5,0,400,350,401,507,194,379,316,416,694,273,326,519,478,461,373,360,402,373,352,409,381,288
4,0,352,350,358,296,438,371,260,358,396,355,265,330,367,406,330,251,567,349,344,408,242,289
5,0,400,350,654,357,425,307,594,344,467,333,523,331,269,388,575,402,353,401,461,304,319,431
5,1,379,450,319,447,421,488,439,380,196,301,358,496,545,305,381,384,413,616,252,462,381,537
4,1,400,450,523,410,367,234,508,560,341,598,241,367,318,473,477,474,662,239,399,538,259,399
5,0,400,350,400,417,430,401,475,352,592,367,373,260,394,320,482,430,244,331,332,524,425,446
4,0,399,350,324,247,285,431,295,419,352,216,435,404,372,213,344,364,478,344,431,306,263,425
5,0,400,350,292,188,501,427,371,284,245,208,266,207,347,438,542,481,237,454,562,539,450,515
4,0,445,350,399,329,458,661,496,408,487,465,360,464,469,257,423,335,399,278,344,240,419,448
5,1,355,450,367,312,301,401,326,489,178,500,271,358,489,634,336,432,338,560,336,427,171,373
5,0,400,350,325,432,502,375,302,305,212,298,485,504,204,465,461,387,340,455,306,273,529,500
5,0,400,350,506,352,465,289,313,305,366,369,386,435,542,439,476,279,420,310,355,398,251,424
5,0,400,350,294,371,416,441,460,321,346,291,195,514,309,257,290,518,295,319,562,252,387,410
5,1,392,450,585,296,389,397,255,534,441,406,425,487,343,396,295,410,422,437,331,493,271,327
5,1,382,450,409,408,452,568,268,396,277,680,354,421,380,594,433,597,405,354,247,437,475,435
4,1,400,450,317,458,322,544,362,407,378,435,481,393,435,541,272,399,646,384,441,333,243,394
4,0,445,350,391,354,460,348,557,198,178,173,401,356,325,360,372,198,345,347,507,364,357,460
5,1,431,450,420,590,506,381,364,334,237,410,419,426,387,674,637,270,342,623,505,345,394,713
5,1,424,450,338,453,512,529,497,582,355,539,519,323,259,392,372,367,384,434,497,384,317,404
4,1,400,450,543,392,232,406,509,375,330,516,334,497,425,521,284,627,442,235,471,600,476,405
4,1,400,450,455,310,315,365,327,468,391,532,444,723,484,472,330,545,496,555,350,316,522,353
5,0,400,350,463,456,406,375,540,472,399,390,216,409,437,479,428,448,148,408,302,213,598,583
4,1,400,450,486,352,335,418,454,308,263,456,410,574,371,496,436,392,120,176,275,446,490,360
4,0,364,350,278,363,511,441,427,353,538,262,373,207,386,366,196,356,453,168,432,407,307,364
5,1,431,450,500,506,190,562,562,534,357,461,216,593,488,393,417,454,560,500,619,572,453,462
5,1,398,450,361,583,325,432,440,528,336,363,489,423,588,487,216,340,380,503,464,531,411,458
4,1,400,450,342,507,379,456,359,432,540,583,457,468,573,466,380,739,470,338,327,337,544,481
5,0,400,350,419,428,270,552,349,415,317,394,510,388,240,404,309,350,325,427,402,259,451,240
4,1,400,450,478,409,379,616,329,464,258,638,382,589,382,361,338,244,393,412,411,391,219,547
4,0,350,350,356,452,493,361,414,395,363,263,343,383,366,427,413,339,420,366,360,318,401,368
5,0,400,350,336,432,329,390,531,424,544,290,216,287,327,368,467,247,408,514,221,343,370,286
5,0,400,350,461,277,452,390,370,304,347,350,541,468,384,364,398,540,463,294,502,287,243,305
5,0,400,350,511,144,466,253,442,192,431,318,341,357,467,494,302,418,407,391,261,407,442,376
5,1,416,450,309,450,541,378,515,530,525,518,563,601,327,502,278,588,403,380,611,514,526,527
5,1,405,450,374,648,477,328,517,319,394,456,416,501,430,437,440,385,469,479,317,373,347,482
4,1,400,450,429,431,339,389,417,511,444,603,378,544,289,511,416,393,429,426,335,477,212,468
4,0,447,350,654,220,754,207,364,252,412,250,492,229,398,347,499,31,475,470,526,461,491,391
4,0,351,350,522,352,373,526,376,265,410,447,336,183,463,338,443,213,179,477,275,417,384,227
5,0,400,350,360,259,243,431,477,497,427,414,376,294,315,270,453,273,509,384,378,215,385,358
5,1,402,450,645,646,370,577,289,343,341,330,411,405,467,432,478,443,447,455,400,389,501,332
4,0,372,350,424,496,460,317,342,458,392,231,288,398,473,254,436,445,269,280,419,185,288,244
4,1,400,450,431,350,429,482,237,345,336,592,412,646,495,439,133,384,353,297,429,416,443,584
4,1,400,450,520,576,374,566,395,415,547,535,473,400,527,636,368,516,617,653,455,487,360,361
4,1,400,450,495,330,430,497,401,403,485,567,541,392,237,575,356,444,378,461,496,369,352,408
5,0,400,350,557,298,484,326,252,234,428,447,617,296,421,421,257,527,555,312,235,439,364,465
4,0,359,350,119,404,396,281,396,342,535,433,406,268,371,256,304,353,311,224,225,472,360,324
5,1,438,450,485,441,482,486,206,419,387,351,351,557,485,466,429,438,628,238,447,557,454,423
5,0,400,350,463,373,403,294,435,458,436,446,331,328,301,316,223,391,374,477,469,293,426,548
4,0,393,350,297,176,369,393,406,311,463,458,210,365,143,224,186,330,571,464,316,382,467,453
5,0,400,350,407,399,357,333,532,428,217,228,479,448,336,260,449,414,271,217,527,560,346,320
5,0,400,350,550,434,353,367,215,343,339,420,406,263,603,363,356,429,287,268,411,91,336,449
5,0,400,350,215,244,487,364,437,232,530,377,421,196,233,536,236,373,312,314,391,351,468,210
5,0,400,350,513,414,446,331,297,314,334,403,443,472,649,339,357,162,387,466,324,458,429,321
4,0,399,350,575,299,417,288,339,402,295,350,371,166,393,334,262,264,511,529,495,188,336,472
5,0,400,350,340,169,304,506,405,443,348,374,256,171,471,478,516,197,417,545,356,352,528,436
4,1,400,450,264,297,497,447,461,368,442,596,380,484,585,363,435,540,354,448,492,618,458,318
5,0,400,350,477,207,282,199,346,539,338,334,329,356,390,193,461,396,336,210,387,429,425,498
5,0,400,350,396,443,514,253,396,348,364,343,437,612,456,331,271,442,358,390,379,343,278,427
5,1,429,450,486,526,394,544,385,609,357,548,458,505,401,436,492,538,540,341,554,401,565,541
5,1,447,450,446,405,481,353,363,431,593,515,574,478,552,385,338,440,516,349,415,416,336,477
5,0,400,350,370,219,180,552,477,320,423,425,503,327,499,239,502,411,487,355,336,306,452,316
5,0,400,350,412,403,417,323,497,393,428,286,487,385,313,256,329,517,370,515,282,236,243,647
4,0,373,350,337,324,388,402,469,317,406,344,370,280,603,393,292,506,342,366,380,430,361,416
4,0,422,350,485,446,409,420,403,410,311,254,511,360,174,161,155,231,599,573,565,337,308,334
4,1,400,450,334,450,477,492,391,385,487,469,371,364,603,344,286,299,430,416,307,494,379,302
4,0,425,350,447,299,463,460,550,116,544,463,378,199,456,204,504,349,428,426,388,222,566,265
4,1,400,450,254,376,290,536,385,506,239,516,450,518,476,564,442,327,528,523,347,356,280,425
5,1,367,450,359,447,282,331,445,399,238,368,445,239,341,545,376,435,453,404,532,463,306,416
5,1,371,450,433,422,238,475,351,467,276,399,210,571,305,340,318,407,345,444,280,481,288,357
4,0,440,350,560,408,421,227,348,541,491,349,688,365,501,450,560,139,430,430,568,298,263,241
4,0,353,350,532,494,148,430,424,338,453,324,484,285,402,249,491,465,420,383,497,208,156,505
4,1,400,450,572,373,399,376,335,631,259,500,430,380,497,594,560,437,369,455,334,548,315,457
4,1,400,450,611,459,430,530,277,441,395,372,530,484,446,319,385,526,394,316,630,496,494,511
5,0,400,350,468,365,343,184,387,415,279,344,574,359,475,326,304,361,424,425,236,428,513,486
5,0,400,350,329,354,575,218,498,469,244,380,319,303,481,348,404,277,358,268,346,381,163,338
4,0,410,350,339,395,268,293,580,202,400,371,529,472,397,433,373,269,273,315,308,283,380,280
5,0,400,350,526,337,467,346,524,419,237,379,158,277,369,307,404,310,578,323,343,249,473,181
5,1,399,450,492,333,254,500,469,514,546,604,277,518,565,445,233,368,560,585,600,333,477,540
4,1,400,450,319,484,474,347,327,608,259,522,409,249,471,608,215,429,249,521,614,339,702,519
5,0,400,350,474,480,436,327,548,351,388,222,441,469,548,420,366,241,243,489,397,386,462,340
5,1,398,450,460,579,174,457,421,569,349,416,518,440,300,482,277,438,431,669,552,363,227,352
5,0,400,350,566,460,442,352,431,397,273,351,345,360,330,356,374,322,419,216,250,411,447,330
4,1,400,450,522,525,363,439,376,423,422,456,382,692,445,410,407,406,411,286,379,676,409,434
5,1,443,450,423,563,612,395,481,558,460,472,450,457,434,498,392,505,403,485,412,459,439,498
5,1,402,450,307,292,380,621,500,456,254,520,443,271,536,437,376,480,357,412,434,668,450,348
5,1,358,450,408,318,386,444,289,184,426,323,354,501,478,338,356,496,358,389,301,504,401,389
4,0,405,350,301,347,368,329,498,408,379,176,317,259,454,556,373,359,587,545,498,436,584,292
5,1,391,450,281,486,477,597,309,598,308,342,144,622,501,562,325,532,451,584,417,503,358,599
5,0,400,350,337,257,410,390,394,379,581,310,486,341,263,326,381,533,572,181,432,507,422,266
5,1,369,450,520,363,475,402,328,472,404,434,344,436,163,494,351,480,313,640,448,354,268,477
4,1,400,450,534,322,413,438,369,474,369,538,440,503,556,444,232,519,504,378,318,427,483,599
5,1,390,450,441,551,425,578,394,551,482,512,498,476,411,456,352,332,210,468,355,653,382,366
5,0,400,350,406,398,477,329,340,367,418,575,375,202,276,417,293,422,428,564,434,550,581,375
5,0,400,350,342,249,476,277,364,410,397,316,320,347,154,338,460,364,367,420,415,427,374,208
5,0,400,350,589,560,341,415,147,363,417,434,582,282,435,350,449,466,373,330,527,415,411,514
5,0,400,350,331,305,468,268,455,272,359,347,329,450,404,455,309,359,254,445,348,419,504,547
5,0,400,350,574,414,486,257,345,226,344,405,329,328,504,377,388,306,284,245,505,271,247,404
4,1,400,450,374,356,311,445,400,397,330,564,488,446,422,539,552,371,370,458,547,427,360,433
4,1,400,450,397,568,368,410,475,428,538,420,412,323,478,510,306,429,368,507,572,359,514,377
4,0,421,350,599,192,430,177,407,412,490,262,457,354,561,219,377,316,508,376,390,282,367,511
4,0,403,350,282,335,377,318,374,479,467,526,533,490,262,358,371,445,322,255,396,138,413,533
4,0,382,350,462,344,438,388,290,233,228,391,623,471,492,315,420,248,512,356,523,398,551,140
5,1,392,450,326,465,521,500,517,335,469,396,308,733,341,370,210,324,341,386,323,500,381,356
4,1,400,450,371,381,337,467,325,309,389,679,482,588,484,261,381,601,398,322,365,432,525,388
4,0,396,350,394,246,420,465,515,359,337,335,302,447,447,222,397,445,231,322,541,166,505,285
4,1,400,450,435,507,656,331,596,489,452,315,560,527,555,460,362,407,494,659,507,496,323,428
5,1,406,450,618,615,354,397,366,556,433,478,344,392,305,621,331,556,360,587,445,356,570,405
5,1,392,450,400,660,270,338,318,743,434,409,186,212,502,426,372,565,452,544,402,451,627,400
4,1,400,450,208,509,310,356,386,372,383,426,529,565,450,605,521,375,412,367,458,538,396,428
4,0,361,350,292,183,379,236,493,628,237,452,286,393,279,377,356,371,416,330,455,202,261,389
4,1,400,450,401,472,351,428,326,514,365,606,295,450,281,423,637,537,445,530,388,562,448,365
5,0,400,350,345,401,272,283,437,343,503,373,669,283,289,528,372,260,325,384,477,433,447,332
5,0,400,350,552,319,372,513,525,410,479,478,405,211,434,325,505,219,319,344,305,403,482,295
4,0,400,350,552,218,198,373,374,510,446,250,400,427,382,345,502,303,518,101,459,426,390,331
4,1,400,450,188,343,441,525,512,504,480,544,324,434,575,313,498,742,373,426,283,332,206,542
4,0,437,350,479,429,178,429,430,415,571,346,423,394,420,406,380,323,505,253,371,399,473,405
4,0,380,350,406,377,545,485,333,245,498,486,366,263,437,297,462,365,303,278,330,421,415,326
4,1,400,450,414,533,436,274,517,473,289,322,498,509,352,411,404,479,527,427,284,454,223,502
5,0,400,350,383,304,501,476,308,200,483,247,357,330,341,361,388,179,390,333,459,233,514,494
4,1,400,450,281,486,407,404,360,361,522,281,336,341,389,386,448,404,460,503,427,650,453,484
4,0,403,350,282,320,492,270,583,363,325,477,310,310,440,217,321,343,478,347,441,301,131,377
5,1,404,450,428,521,456,487,355,431,397,528,271,480,331,370,548,389,366,403,463,538,638,320
4,1,400,450,473,446,357,281,333,440,510,367,622,380,382,375,433,518,181,473,362,100,383,716
4,0,355,350,527,472,341,444,357,390,366,399,459,315,323,298,450,305,427,439,598,342,391,219
4,0,397,350,435,316,406,433,393,288,465,153,491,305,302,232,338,265,258,368,415,516,472,343
4,1,400,450,317,453,401,464,271,392,430,567,416,507,307,425,532,515,530,558,332,298,238,468
4,1,400,450,420,218,427,513,404,475,365,564,268,597,526,504,478,386,342,423,392,370,493,512
5,1,417,450,307,524,314,451,211,338,293,450,396,519,202,567,340,327,327,427,490,260,491,382
5,0,400,350,519,631,510,488,292,592,458,382,335,238,310,483,200,558,332,241,516,486,362,359
5,0,400,350,344,186,385,369,567,503,272,252,516,343,374,469,402,347,380,471,377,309,317,308
5,1,439,450,478,409,582,353,392,499,296,606,402,406,459,550,368,504,466,344,430,259,319,300
5,1,402,450,464,452,516,405,454,478,336,348,229,308,108,489,296,479,250,437,480,587,446,467
5,1,445,450,446,558,488,560,425,491,475,456,456,516,581,363,381,520,485,571,507,504,396,518
5,1,414,450,376,201,468,399,155,413,435,350,389,358,355,358,280,399,334,295,356,472,324,585
4,0,432,350,528,450,403,182,389,299,358,259,615,406,329,282,413,287,605,515,561,205,493,332
5,1,437,450,434,412,511,424,371,487,374,326,407,270,388,368,258,399,376,392,567,354,567,496
5,1,448,450,534,359,369,534,364,514,293,480,484,512,374,614,242,513,589,449,460,439,363,449
4,0,365,350,608,241,565,393,380,330,307,472,431,289,437,378,193,339,298,320,353,527,247,341
5,1,415,450,321,431,420,354,437,624,514,347,442,544,395,441,335,500,349,547,528,442,534,322
5,0,400,350,388,488,451,386,506,421,340,368,296,367,532,425,296,302,438,359,526,139,428,287
4,0,404,350,244,384,386,460,324,310,194,243,342,344,351,434,399,272,383,454,347,308,608,489
4,1,400,450,389,406,487,470,678,483,435,343,392,520,437,470,525,325,325,715,554,327,588,336
5,0,400,350,431,322,240,348,646,399,439,313,425,449,439,462,468,387,507,243,343,520,403,144
5,1,356,450,112,269,273,578,286,230,522,562,338,414,552,446,144,645,307,700,342,430,328,448
5,0,400,350,366,311,190,307,364,278,325,461,402,262,384,285,337,503,478,427,433,581,304,193
4,0,355,350,25,218,388,356,343,367,508,211,470,387,354,443,471,291,403,367,254,416,340,393
4,1,400,450,293,468,276,465,364,408,444,444,416,417,524,384,494,402,467,532,287,334,738,420
5,1,411,450,382,472,315,708,390,437,553,400,499,677,549,346,424,312,378,483,438,496,519,310
5,0,400,350,524,308,503,266,570,263,393,270,393,209,501,314,484,313,356,451,385,361,384,351
5,1,396,450,361,337,327,653,293,509,315,639,467,388,544,593,392,542,181,274,442,468,347,353
5,0,400,350,450,183,405,526,366,278,533,369,346,193,532,286,324,350,388,431,377,331,459,441
4,1,400,450,406,453,568,459,474,506,301,454,308,530,272,526,559,501,430,598,455,406,491,476
4,0,431,350,230,158,586,294,524,298,456,217,541,550,607,428,508,230,508,200,332,301,468,315
4,0,392,350,463,282,530,257,309,387,562,351,442,528,499,340,443,367,347,434,322,551,567,312
5,0,400,350,403,252,496,406,419,511,246,205,232,304,555,384,407,443,406,254,428,353,654,248
4,0,433,350,463,398,428,429,286,471,472,350,478,355,442,407,276,232,476,438,250,306,526,179
4,1,400,450,396,558,425,359,410,618,658,620,388,563,516,437,240,481,301,313,486,494,441,464
5,0,400,350,253,316,401,237,275,227,347,213,294,440,386,463,516,400,393,381,571,206,417,430
4,0,413,350,383,184,447,120,571,244,545,365,343,249,316,347,313,350,335,197,334,404,464,398
4,0,367,350,297,359,400,215,314,408,429,540,338,485,309,431,344,218,398,513,295,303,246,327
4,0,446,350,652,371,405,391,525,271,478,415,374,440,432,424,456,421,556,383,423,202,586,190
5,0,400,350,528,284,314,456,258,393,481,116,456,393,484,341,349,240,356,393,437,379,548,245
4,0,403,350,431,300,297,446,426,315,461,271,517,342,347,447,446,381,408,341,473,364,235,421
4,0,360,350,491,547,410,232,224,460,326,263,381,323,389,237,347,235,283,281,285,388,320,181
4,0,440,350,423,219,397,353,572,534,199,367,404,313,493,327,409,356,375,219,522,363,584,214
4,1,400,450,505,314,368,513,334,401,389,537,405,733,287,379,446,514,491,529,393,652,437,429
5,0,400,350,440,297,421,506,309,368,330,420,443,306,316,388,487,290,352,297,516,141,370,368
4,1,400,450,301,324,449,469,485,525,323,376,321,453,293,379,446,518,384,387,440,289,534,591
5,0,400,350,370,481,291,314,264,383,302,250,531,428,362,434,600,460,300,251,522,253,295,176
4,0,450,350,368,297,352,199,500,335,457,262,346,315,333,493,534,241,530,315,332,446,419,396
4,1,400,450,399,448,242,421,456,239,293,391,531,543,272,523,365,572,330,518,472,346,231,498
5,0,400,350,314,418,380,401,496,392,441,336,468,407,438,363,363,337,128,339,538,361,330,341
4,1,400,450,280,517,293,534,345,277,407,350,295,703,427,481,498,586,288,304,336,481,461,305
5,1,395,450,345,496,300,463,286,348,420,560,467,372,156,443,376,421,353,471,180,556,318,456
4,0,366,350,383,363,578,233,465,418,646,328,340,245,536,275,375,231,284,308,562,316,458,350
4,1,400,450,142,468,326,498,383,298,339,364,401,343,385,549,452,513,513,600,418,409,448,350
4,1,400,450,372,512,415,335,430,456,485,428,419,510,410,614,373,551,433,286,474,373,534,474
5,1,419,450,533,505,536,458,431,430,407,389,495,490,528,498,458,304,449,512,520,263,329,450
